0.0115068, 2.506022, 2.506022, 2.564973
0.0216571, 1.946124, 2.226073, 2.564855
0.0326298, 1.893626, 2.115258, 2.564669
0.0439513, 1.918039, 2.065953, 2.564498
0.0546604, 2.057821, 2.064327, 2.564064
0.064982, 1.947959, 2.044932, 2.563843
0.07586779, 1.900324, 2.024274, 2.563437
0.08714859, 1.861853, 2.003971, 2.562953
0.09839399, 1.882612, 1.990487, 2.562423
0.1112644, 1.874895, 1.978928, 2.561817
0.1212258, 1.913032, 1.972937, 2.56123
0.132882, 1.934014, 1.969694, 2.560574
0.1436213, 1.929272, 1.966584, 2.560025
0.1546324, 1.918302, 1.963135, 2.559226
0.1646535, 1.912748, 1.959776, 2.558464
0.1760644, 1.980924, 1.961098, 2.557629
0.1868116, 1.877155, 1.95616, 2.556837
0.1980637, 1.869311, 1.951335, 2.555934
0.2097963, 1.929744, 1.950199, 2.554888
0.2216501, 1.929744, 1.949176, 2.55369
0.2323745, 1.904971, 1.919124, 2.552584
0.2464132, 1.842289, 1.913932, 2.550955
0.259046, 1.989917, 1.918746, 2.549572
0.2650717, 2.593778, 1.952533, 2.548925
0.2762136, 2.707147, 1.985, 2.547663
0.2876207, 2.783059, 2.026755, 2.54624
0.2986626, 2.729248, 2.068201, 2.544764
0.3091461, 2.679126, 2.109064, 2.543392
0.3202525, 2.7021, 2.150038, 2.541827
0.3316976, 2.716731, 2.19213, 2.540192
0.3423778, 2.436418, 2.218299, 2.538611
0.3534638, 3.310025, 2.2871, 2.537043
0.3654876, 2.826086, 2.331941, 2.535129
0.37681, 2.666396, 2.369345, 2.533382
0.3877141, 2.68179, 2.407798, 2.531642
0.3989798, 2.533433, 2.435423, 2.529791
0.4099311, 2.683886, 2.47576, 2.527884
0.4201544, 3.009995, 2.532794, 2.526098
0.431301, 2.737902, 2.573202, 2.524
0.442321, 2.651782, 2.609304, 2.521996
0.4532546, 2.57266, 2.642688, 2.519994
0.4645378, 2.221976, 2.661672, 2.5178
0.4755242, 2.175528, 2.670953, 2.51554
0.4867877, 2.119685, 2.647249, 2.513138
0.4977104, 2.081427, 2.615963, 2.510896
0.5095719, 2.052782, 2.579449, 2.50832
0.5210181, 2.069585, 2.546465, 2.505936
0.5319217, 2.024079, 2.513713, 2.503521
0.5429946, 2.049729, 2.481095, 2.50096
0.5549963, 2.056961, 2.448106, 2.498163
0.5644234, 2.050829, 2.428827, 2.496014
0.5757229, 2.011804, 2.363916, 2.493304
0.5864598, 2.025139, 2.323868, 2.490689
