1.65757, 1, FP
1.796906, 1, TN
2.467467, 1, FP
2.984355, 1, TN
3.123053, 1, FP
3.46196, 1, TN
6.50449, 1, FP
8.716708, 1, TN
10.35814, 1, FP
12.64237, 1, TN
15.10326, 1, FP
17.01048, 1, TN
19.23663, 1, FP
20.93541, 1, TN
23.1107, 1, FP
25.27491, 1, TN
27.54189, 1, FP
31.09797, 1, TN
32.04044, 1, FP
32.31844, 1, TN
33.7528, 1, FP
34.59355, 1, TN
37.91824, 1, FP
41.06685, 1, TN
41.18848, 1, FP
41.60208, 1, TN
44.43261, 1, FP
45.30034, 1, TN
45.42339, 1, FP
46.31928, 1, TN
46.46379, 1, FP
47.65365, 1, TN
50.38941, 1, FP
