9.751529, 0, -5.00679E-06
9.938928, 7.749437, 7.749432
10.00865, 0, -5.245209E-06
10.07863, 0, -5.245209E-06
10.09048, 0, -5.245209E-06
10.1027, 0, -5.245209E-06
10.11525, 0, -5.245209E-06
10.14534, 3.792113, 3.792107
10.22367, 7.479254, 7.479249
10.26972, 7.616169, 7.616165
11.8838, 8.103072, 8.103067
11.90629, 3.621343, 3.621338
11.92027, 3.540195, 3.54019
11.93211, 1.039288, 1.039283
11.94576, 1.057773, 1.057768
11.95925, 1.077528, 1.077523
11.97212, 4.92201, 4.922006
11.98446, 1.151244, 1.151239
11.9973, 1.204664, 1.204659
12.00852, 1.147985, 1.14798
12.02009, 2.40854, 2.408535
12.0941, 4.883657, 4.883652
12.14971, 2.703825, 2.703821
12.16093, 2.102928, 2.102924
12.17192, 1.996806, 1.996802
12.1833, 1.614155, 1.614151
12.19498, 1.573249, 1.573245
12.20541, 1.584691, 1.584687
12.2167, 1.310183, 1.310178
12.22746, 1.417047, 1.417043
12.23842, 1.378489, 1.378485
12.24983, 1.445711, 1.445706
12.26069, 1.192034, 1.19203
12.27208, 1.236903, 1.236898
12.28324, 1.218377, 1.218372
12.29427, 1.216579, 1.216574
12.30534, 1.165743, 1.165738
12.31644, 1.132046, 1.132041
12.32755, 1.049263, 1.049259
12.33859, 1.232356, 1.232351
12.3499, 1.373178, 1.373174
12.36081, 1.290931, 1.290927
12.37183, 1.274684, 1.27468
12.38316, 9.183364, 9.18336
12.39406, 9.516056, 9.516053
12.4053, 8.07247, 8.072468
12.41683, 6.206749, 6.206747
12.43148, 3.220058, 3.220057
12.44337, 2.878093, 2.878091
12.45885, 3.011172, 3.011171
12.46955, 3.335522, 3.335521
12.48113, 3.169015, 3.169014
12.49332, 2.583773, 2.583771
12.50433, 2.662559, 2.662557
12.51601, 2.594989, 2.594987
12.52764, 2.546537, 2.546535
12.54071, 2.591753, 2.591751
12.55232, 2.614586, 2.614584
12.56533, 2.720844, 2.720842
12.57497, 3.047196, 3.047194
12.5855, 3.183667, 3.183665
12.59518, 3.331608, 3.331606
12.60521, 3.1756, 3.175597
12.61639, 3.61695, 3.616948
12.62901, 3.676488, 3.676486
12.6629, 9.208713, 9.20871
12.67487, 9.84867, 9.848668
12.6869, 9.635881, 9.63588
12.75116, 8.911614, 8.911613
12.76183, 8.123322, 8.123321
12.77355, 7.366193, 7.366191
12.78636, 7.233504, 7.233502
12.79838, 7.105414, 7.105412
12.81045, 7.256656, 7.256654
12.82149, 7.464447, 7.464446
12.83192, 8.02113, 8.021128
12.84105, 8.155499, 8.155499
12.8517, 8.720222, 8.720222
12.86255, 8.406984, 8.406983
12.98943, 9.522972, 9.52297
13.02356, 8.123796, 8.123795
13.03357, 8.882462, 8.882461
