3.053045, True, 0, 4.457261
3.064429, True, 0, 4.559442
3.075133, True, 0, 4.647292
3.09798, True, 0, 4.844926
3.185802, True, 0, 4.951696
3.197314, True, 0, 5.04172
3.208113, True, 0, 5.167631
3.219742, True, 0, 5.499438
3.24272, True, 0, 5.721606
3.40825, True, 0, 5.659775
3.419722, True, 0, 5.370779
3.430436, True, 0, 5.169447
3.442079, True, 0, 5.374325
3.456307, True, 0, 5.534486
3.469406, True, 0, 5.338636
3.481805, True, 0, 5.415495
3.495302, True, 0, 5.425208
3.506651, True, 0, 5.358828
3.51932, True, 0, 5.10192
3.530932, True, 0, 4.756722
3.542333, True, 0, 4.617356
3.553915, True, 0, 4.519776
3.6196, True, 0, 4.648462
3.642333, True, 0, 4.727338
3.654333, True, 0, 4.841909
3.665499, True, 0, 4.936557
3.685987, True, 0, 4.768507
3.697487, True, 0, 4.524301
3.730054, True, 0, 4.633522
3.741243, True, 0, 4.564932
3.752573, True, 0, 4.540471
3.764425, True, 0, 4.608654
3.774138, True, 0, 4.370526
3.786415, True, 0, 4.184514
3.79673, True, 0, 4.109759
3.80826, True, 0, 4.07307
3.819447, True, 0, 4.044593
4.009009, True, 0, 4.164561
4.020714, True, 0, 4.302085
4.043344, True, 0, 4.317629
4.055867, True, 0, 4.337555
4.06647, True, 0, 4.227326
4.088995, True, 0, 4.198458
4.11192, True, 0, 4.242589
4.123633, True, 0, 4.016038
4.135053, True, 0, 3.827032
4.151212, True, 0, 3.738203
4.163496, True, 0, 3.615437
4.174699, True, 0, 3.2191
4.186555, True, 0, 3.16888
4.197187, True, 0, 3.103576
4.208397, True, 0, 3.292819
4.219139, True, 0, 3.448223
4.231673, True, 0, 3.552381
4.24323, True, 0, 3.816411
4.255039, True, 0, 3.95514
4.26559, True, 0, 4.133407
4.274988, True, 0, 4.195033
4.286089, True, 0, 4.220704
4.297661, True, 0, 4.491434
4.308668, True, 0, 4.712164
4.320666, True, 0, 4.834782
4.33136, True, 0, 4.761407
4.34319, True, 0, 4.79638
4.35393, True, 0, 5.006116
4.364599, True, 0, 5.195165
4.376297, True, 0, 5.394888
4.386436, True, 0, 5.418273
4.397093, True, 0, 5.421731
4.688043, True, 0, 5.732296
4.709195, True, 0, 5.92204
4.72036, True, 0, 5.938708
4.731525, True, 0, 5.955659
4.754097, True, 0, 6.047958
4.764625, True, 0, 6.107751
4.776995, True, 0, 6.288608
4.788486, True, 0, 6.358111
5.000715, True, 0, 6.290459
5.014077, True, 0, 6.109993
5.197916, True, 1, 6.011634
5.20931, True, 1, 5.776969
5.253859, True, 1, 5.746869
5.275609, True, 1, 5.591211
5.297877, True, 1, 5.518413
5.353487, True, 1, 5.568015
5.364241, True, 1, 5.548229
5.387054, True, 1, 5.478691
5.397502, True, 1, 5.590829
5.409459, True, 1, 5.673248
