2.394466, 1, TP
3.360483, 1, TN
5.774363, 2, TP
6.290808, 2, FN
9.235769, 2, TP
11.13471, 2, TN
13.46713, 3, TP
14.61132, 3, TN
16.9637, 4, TP
18.48689, 4, TN
19.03189, 5, FP
19.16412, 5, FN
20.30828, 5, TP
22.04124, 5, FN
22.95979, 5, TP
23.91788, 5, TN
27.894, 6, TP
29.12646, 6, TN
29.75556, 7, FP
30.00372, 7, TN
30.71483, 7, TP
32.05858, 7, FN
34.72372, 7, TP
35.94571, 7, TN
38.53342, 8, TP
39.99976, 8, TN
40.66441, 9, TP
40.78798, 9, FN
42.73134, 9, TP
44.07513, 9, TN
44.59468, 10, FP
44.71866, 10, TN
46.13988, 10, TP
53.20449, 10, TN
