0.0112909, 2.113418, 2.113418, 2.492751
0.0217382, 2.07675, 2.095084, 2.492611
0.0328733, 2.140482, 2.110217, 2.492647
0.0439101, 2.122206, 2.113214, 2.492623
0.0550634, 2.047272, 2.100026, 2.492517
0.0661861, 2.113615, 2.10229, 2.492371
0.0771903, 2.247125, 2.122981, 2.492133
0.0885248, 2.199308, 2.132522, 2.49177
0.0999223, 2.175343, 2.13728, 2.49141
0.1115915, 2.255647, 2.149117, 2.491002
0.1218678, 2.35801, 2.168107, 2.490575
0.1327546, 2.334005, 2.181932, 2.489963
0.1438694, 2.26848, 2.188589, 2.489412
0.1549965, 2.622978, 2.219617, 2.488797
0.1659833, 3.134284, 2.280595, 2.488101
0.1771062, 2.249298, 2.278639, 2.487296
0.1884813, 2.329226, 2.281615, 2.486423
0.1994381, 2.298597, 2.282558, 2.485509
0.2104784, 2.390899, 2.28826, 2.484521
0.2217105, 2.496053, 2.29865, 2.483398
0.2326359, 2.448197, 2.315389, 2.482342
0.2438231, 2.521052, 2.337604, 2.481132
0.2549532, 2.27035, 2.344097, 2.479887
0.266081, 2.259462, 2.35096, 2.478521
0.277149, 2.292971, 2.363245, 2.477144
0.2882634, 2.561175, 2.385623, 2.475711
0.2993695, 2.133322, 2.379933, 2.474241
0.3104356, 2.195854, 2.379761, 2.472707
0.3215334, 2.337376, 2.387862, 2.47103
0.3326817, 2.340819, 2.392121, 2.469356
0.3438166, 2.163419, 2.382391, 2.467671
0.3548637, 1.635664, 2.347474, 2.465965
0.3660642, 1.932815, 2.330691, 2.464278
0.3770311, 1.992143, 2.299149, 2.462495
0.3882049, 1.925914, 2.238731, 2.460578
0.3993166, 1.671515, 2.209842, 2.458561
0.4104031, 1.783255, 2.182543, 2.45657
0.4214829, 1.828823, 2.159055, 2.45458
0.4328535, 1.91427, 2.135223, 2.452506
0.4437336, 2.064583, 2.11365, 2.450421
0.4550378, 2.036658, 2.093073, 2.448162
0.4659279, 2.013665, 2.067703, 2.445961
0.4770456, 2.027553, 2.055563, 2.44366
0.488275, 2.141222, 2.049651, 2.44131
0.4994457, 2.306651, 2.050335, 2.438954
0.510461, 2.331532, 2.038853, 2.436473
0.5214688, 2.41148, 2.052761, 2.43406
0.5327449, 2.427039, 2.06432, 2.431555
0.5437566, 2.394675, 2.067185, 2.429065
0.5549532, 2.861213, 2.093205, 2.426586
0.5658932, 2.757937, 2.122931, 2.424036
0.576928, 3.562699, 2.219283, 2.421396
0.5881848, 2.818073, 2.263546, 2.418734
0.5994205, 2.923741, 2.310126, 2.41603
0.6104141, 2.972841, 2.362472, 2.413375
0.6213586, 2.921135, 2.424953, 2.410679
0.6325457, 3.059818, 2.488781, 2.407815
0.6436561, 2.976316, 2.546155, 2.405001
0.6549371, 2.961868, 2.598535, 2.40208
0.6657683, 2.945435, 2.642578, 2.399115
0.6769409, 2.879587, 2.684724, 2.3959
0.6880074, 2.923585, 2.73022, 2.392854
0.6992373, 2.927377, 2.775212, 2.389725
0.7103391, 2.770462, 2.806674, 2.386497
0.7215869, 2.864799, 2.834581, 2.383297
0.7325525, 2.785225, 2.857266, 2.380102
0.7437792, 2.936524, 2.883518, 2.376688
0.7547363, 3.081252, 2.916229, 2.373328
0.7659269, 3.076211, 2.950305, 2.369879
0.7769386, 2.800396, 2.947264, 2.366395
0.7880456, 2.634478, 2.941091, 2.362845
0.7990993, 2.531666, 2.88954, 2.359276
0.8103163, 2.585385, 2.877905, 2.3555
0.8213649, 2.463215, 2.854879, 2.351847
0.8324907, 2.483659, 2.83042, 2.347928
0.8436309, 2.40676, 2.804701, 2.343998
0.8546451, 2.206019, 2.762011, 2.340121
0.865718, 2.156042, 2.720998, 2.336078
0.8768702, 2.132785, 2.679543, 2.332074
0.8880802, 1.866658, 2.625605, 2.327874
0.8991442, 1.867556, 2.575003, 2.323752
0.9102097, 1.901315, 2.52389, 2.319631
0.9214746, 1.8946, 2.472251, 2.315309
