0.0226837, 1, FP
4.326473, 1, TN
5.337373, 1, FP
7.636107, 1, TN
11.47856, 1, FP
13.68899, 1, TN
15.63073, 1, TP
18.12967, 1, FN
19.1305, 1, TP
20.84098, 1, FN
22.06216, 1, TP
25.16131, 1, FN
26.33838, 1, TP
33.57936, 1, FN
35.5232, 1, TP
40.15419, 1, FN
41.74257, 1, TP
43.38599, 1, FN
44.8188, 1, TP
51.38289, 1, FN
52.79285, 1, TP
56.41386, 1, TN
59.2903, 2, TP
63.65438, 2, TN
66.16354, 3, TP
69.78465, 3, TN
71.96175, 4, TP
74.16063, 4, TN
76.13779, 5, TP
77.70374, 5, TN
79.43638, 6, TP
82.00039, 6, TN
83.9676, 7, TP
91.53082, 7, TN
93.39684, 8, TP
95.69544, 8, TN
97.33968, 9, TP
100.8046, 9, TN
102.7254, 10, TP
106.9347, 10, TN
