0.0108878, 1, TP
0.1395544, 1, TN
0.711004, 2, FP
1.439989, 2, TN
3.498664, 2, TP
4.2973, 2, FN
4.931661, 2, TP
7.519085, 2, TN
10.88237, 3, TP
12.74966, 3, TN
13.3686, 4, FP
13.81568, 4, TN
17.29826, 4, TP
18.59223, 4, TN
18.95712, 5, FP
19.08041, 5, TN
22.26614, 5, TP
24.36665, 5, TN
25.6773, 6, FP
26.18836, 6, TN
29.9196, 6, TP
31.50775, 6, TN
38.41582, 7, TP
39.71041, 7, TN
39.93561, 8, TP
40.60365, 8, FN
40.92585, 8, TP
41.04802, 8, FN
42.7096, 8, TP
43.95761, 8, TN
44.42383, 9, FP
45.07965, 9, TN
52.52036, 9, TP
53.40726, 9, TN
58.26213, 10, FP
58.40383, 10, TN
59.91445, 10, TP
60.87206, 10, FN
61.20078, 10, TP
61.62687, 10, FN
66.4581, 10, TP
67.13611, 10, FN
70.71178, 10, TP
71.42129, 10, TN
