2.59255, 1, FP
4.180879, 1, TN
5.423937, 1, FP
7.446604, 1, TN
8.699306, 1, FP
11.24186, 1, TN
11.56263, 1, FP
13.44333, 1, TN
18.57533, 1, FP
21.67819, 1, TN
26.28716, 1, FP
28.57543, 1, TN
31.87606, 1, FP
34.23986, 1, TN
36.68597, 1, FP
38.54121, 1, TN
40.81579, 1, FP
43.00298, 1, TN
44.99284, 1, FP
46.73275, 1, TN
48.98823, 1, FP
50.81759, 1, TN
52.56599, 1, FP
54.53964, 1, TN
56.36448, 1, FP
58.37523, 1, TN
60.36857, 1, FP
62.35049, 1, TN
65.90269, 1, FP
71.10989, 1, TN
73.75221, 1, FP
76.48357, 1, TN
79.77521, 1, FP
81.76408, 1, TN
83.73577, 1, FP
85.73966, 1, TN
