0.04, 1, 1.408365, False, False
0.3733333, 1, 3.481343, False, False
0.4296985, 1, 5.13659, False, False
0.4422399, 1, 1.298935, False, False
0.451276, 1, 1.091725, False, False
0.4594625, 1, 3.261773, False, False
0.4689896, 1, 1.149038, False, False
0.4790922, 1, 1.109408, False, False
0.4903732, 1, 0.946202, False, False
0.5015427, 1, 1.693858, False, False
0.512946, 1, 5.247616, False, False
0.5241138, 1, 2.381021, False, False
0.5352021, 1, 23.38437, False, False
0.5468243, 1, 2.304004, False, False
0.5571344, 1, 5.331806, False, False
0.5685418, 1, 3.257415, False, False
0.5795696, 1, 3.276728, False, False
0.5907508, 1, 2.805792, False, False
0.6019915, 1, 2.532995, False, False
0.613161, 1, 2.610215, False, False
0.6238132, 1, 2.558964, False, False
0.6390781, 1, 2.904708, False, False
0.6497744, 1, 3.050336, False, False
0.6600416, 1, 3.157584, False, False
0.6692852, 1, 2.82646, False, False
0.6799585, 1, 2.777217, False, False
0.6912993, 1, 2.942195, False, False
0.7029102, 1, 2.655384, False, False
0.7131965, 1, 2.272804, False, False
0.7243371, 1, 2.130061, False, False
0.7355985, 1, 2.036576, False, False
0.7464187, 1, 2.260694, False, False
0.7579086, 1, 2.953421, False, False
0.7689338, 1, 3.024078, False, False
0.780066, 1, 4.931907, False, False
0.802101, 1, 2.007295, False, False
0.8718927, 1, 18.42977, False, False
0.9356313, 1, 2.185445, False, False
0.9592952, 1, 17.46569, False, False
0.9686627, 1, 22.08608, False, False
1.271747, 1, 4.994373, False, False
1.315539, 1, 6.441716, False, False
1.342796, 1, 6.990338, False, False
1.686584, 1, 7.800559, False, False
1.70574, 1, 8.015604, False, False
1.732653, 1, 16.19456, False, False
1.74347, 1, 17.0553, False, False
1.754513, 1, 11.19469, False, False
1.765872, 1, 13.35085, False, False
1.776908, 1, 7.116153, False, False
1.787944, 1, 4.679263, False, False
1.799497, 1, 5.201415, False, False
1.810966, 1, 5.594408, False, False
1.821829, 1, 6.084995, False, False
1.832834, 1, 6.04545, False, False
1.844076, 1, 5.565659, False, False
1.855868, 1, 5.796839, False, False
1.866004, 1, 6.633004, False, False
1.877368, 1, 6.536107, False, False
1.888503, 1, 4.950191, False, False
1.89979, 1, 4.173402, False, False
1.911456, 1, 3.707335, False, False
