0.4814207, 1, FP
1.316198, 1, TN
9.475729, 1, FP
10.63605, 1, TN
12.52136, 1, FP
13.17398, 1, TN
14.8645, 1, FP
15.74032, 1, TN
18.58734, 1, FP
19.60682, 1, TN
19.8068, 1, FP
19.95271, 1, TN
21.4036, 1, FP
23.05211, 1, TN
24.14823, 1, FP
27.25615, 1, TN
29.15863, 1, FP
30.4282, 1, TN
32.22527, 1, FP
34.04685, 1, TN
37.25536, 1, TP
37.6293, 1, FN
38.95393, 1, TP
39.88695, 1, TN
45.49436, 2, TP
46.66166, 2, TN
51.11943, 3, TP
52.05638, 3, TN
54.85685, 4, TP
55.79518, 4, TN
60.94353, 5, TP
63.44374, 5, TN
