0.0171374, 0.1417847, -0.04759216, 0.988739, 0.1131439, -0.05584717, 0.9920044, 2.306963, 2.306963, 3.020836
0.0246568, 0.1415405, -0.04777527, 0.9887695, 0.1141663, -0.05526733, 0.9919128, 2.414421, 2.360692, 3.029978
0.0362387, 0.1415405, -0.04777527, 0.9887695, 0.1141663, -0.05526733, 0.9919128, 2.414421, 2.378602, 3.044059
0.0470965, 0.1411896, -0.04832458, 0.9888, 0.1148834, -0.05541992, 0.9918213, 2.513263, 2.412267, 3.057257
0.0584557, 0.1416168, -0.04818726, 0.988739, 0.1148682, -0.05532837, 0.9918365, 2.470797, 2.423973, 3.071064
0.0694504, 0.1420898, -0.04852295, 0.9886627, 0.1146393, -0.0539093, 0.9919281, 2.405876, 2.420957, 3.084424
0.0821436, 0.14151, -0.04884338, 0.9887238, 0.1142731, -0.05395508, 0.9919739, 2.42503, 2.421539, 3.099847
0.0916858, 0.1407471, -0.04878235, 0.9888306, 0.114151, -0.05366516, 0.9920044, 2.484277, 2.429381, 3.111438
0.103092, 0.1405334, -0.04972839, 0.9888153, 0.1187744, -0.05496216, 0.991394, 3.041183, 2.497359, 3.125289
0.1185159, 0.1491547, -0.04902649, 0.9875946, 0.1197205, -0.05545044, 0.9912567, 2.236973, 2.47132, 3.144014
0.1245944, 0.1516418, -0.05245972, 0.98703, 0.1198578, -0.05499268, 0.9912567, 2.06664, 2.434531, 3.151391
0.1362634, 0.1516418, -0.05245972, 0.98703, 0.1198578, -0.05499268, 0.9912567, 2.06664, 2.403874, 3.165548
0.1472998, 0.1517792, -0.05377197, 0.9869385, 0.1178284, -0.05389404, 0.9915619, 1.933008, 2.367653, 3.178933
0.1583361, 0.1517792, -0.05377197, 0.9869385, 0.1166382, -0.05401611, 0.9916992, 1.867303, 2.331914, 3.192312
0.1694542, 0.1530151, -0.05297852, 0.9868011, 0.1167145, -0.05244446, 0.9917755, 1.806213, 2.296867, 3.205785
0.1805659, 0.1530609, -0.05271912, 0.9868011, 0.1168518, -0.05332947, 0.9917145, 1.811087, 2.266506, 3.219244
0.1916766, 0.1530609, -0.05258179, 0.9868011, 0.1168518, -0.05348206, 0.9916992, 1.811166, 2.239721, 3.232694
0.2027394, 0.1524963, -0.05215454, 0.9869232, 0.1180267, -0.05282593, 0.9915924, 1.903808, 2.22106, 3.24608
0.2137063, 0.1518707, -0.05203247, 0.9870148, 0.1168671, -0.05288696, 0.9917297, 1.874965, 2.202844, 3.259341
0.2248807, 0.1507416, -0.05223083, 0.9871826, 0.1160431, -0.05290222, 0.9918213, 1.892382, 2.187321, 3.272846
0.2361403, 0.151001, -0.05236816, 0.9871368, 0.1137848, -0.05210876, 0.9921265, 1.76289, 2.16711, 3.286446
0.247189, 0.151062, -0.05044556, 0.9872284, 0.1137848, -0.05210876, 0.9921265, 1.760536, 2.148629, 3.299781
0.2583699, 0.1510925, -0.04954529, 0.9872742, 0.1147614, -0.04975891, 0.9921417, 1.806326, 2.133746, 3.313267
0.274029, 0.1463776, -0.04507446, 0.9881897, 0.114563, -0.05012512, 0.9921417, 2.070219, 2.131099, 3.332138
0.2803829, 0.138443, -0.04104614, 0.9895172, 0.1151123, -0.04919434, 0.9921265, 2.839747, 2.159445, 3.339789
0.2915179, 0.1374969, -0.04011536, 0.9896851, 0.1122131, -0.04704285, 0.9925537, 2.618654, 2.177107, 3.353189
0.3026935, 0.1363678, -0.03935242, 0.9898682, 0.1125336, -0.04281616, 0.9927216, 2.777606, 2.199348, 3.366628
0.3138536, 0.1352539, -0.03823853, 0.9900665, 0.1099701, -0.04292297, 0.9929962, 2.619005, 2.214336, 3.380036
0.324688, 0.1349945, -0.03797913, 0.9901123, 0.1062622, -0.04141235, 0.9934692, 2.302104, 2.217362, 3.393041
0.3361286, 0.1342773, -0.03709412, 0.9902344, 0.1038208, -0.03945923, 0.9938049, 2.170898, 2.215813, 3.406762
0.3472041, 0.1336365, -0.03552246, 0.990387, 0.1036377, -0.03944397, 0.9938202, 2.205416, 2.215478, 3.420032
0.3581288, 0.1336517, -0.03497314, 0.9904022, 0.102829, -0.04109192, 0.9938354, 2.146687, 2.213328, 3.433109
0.3693657, 0.1332855, -0.03613281, 0.9904175, 0.1024323, -0.03683472, 0.9940491, 2.143415, 2.21121, 3.446546
0.3809778, 0.1332703, -0.03616333, 0.9904175, 0.1021423, -0.03651428, 0.9940948, 2.124243, 2.208652, 3.460417
0.3925444, 0.1331635, -0.03616333, 0.9904175, 0.1021423, -0.03672791, 0.9940796, 2.131645, 2.206452, 3.474218
0.4034467, 0.1316223, -0.03652954, 0.9906158, 0.1010742, -0.03684998, 0.9941864, 2.165793, 2.205323, 3.487212
0.4148371, 0.1316376, -0.0365448, 0.9906158, 0.1009216, -0.03649902, 0.9942169, 2.153796, 2.20393, 3.500772
0.4307468, 0.1319275, -0.03695679, 0.9905548, 0.1009979, -0.03672791, 0.9942017, 2.138454, 2.202207, 3.519686
0.4377021, 0.1316376, -0.03720093, 0.9905853, 0.1015778, -0.03689575, 0.9941406, 2.200936, 2.202174, 3.527944
0.4485596, 0.1316376, -0.0372467, 0.9905853, 0.1016998, -0.03729248, 0.9941101, 2.21009, 2.202372, 3.540822
0.4599355, 0.130661, -0.03715515, 0.9907227, 0.1009827, -0.03747559, 0.9941711, 2.230442, 2.203057, 3.554298
0.4712954, 0.1310272, -0.03749084, 0.9906616, 0.1001587, -0.03878784, 0.9942017, 2.143849, 2.201647, 3.567738
0.4824293, 0.1303101, -0.0375061, 0.9907532, 0.09822083, -0.03887939, 0.9944, 2.062165, 2.198403, 3.580892
0.4935146, 0.1298065, -0.0375061, 0.9908142, 0.0974884, -0.03898621, 0.9944611, 2.047781, 2.19498, 3.593971
0.5050243, 0.1219635, -0.03707886, 0.9918365, 0.09753418, -0.03921509, 0.9944458, 2.721884, 2.206689, 3.607531
0.5163184, 0.1224518, -0.03684998, 0.9917755, 0.09553528, -0.03897095, 0.9946594, 2.468208, 2.212374, 3.620818
0.5275208, 0.1220245, -0.03639221, 0.9918518, 0.09519958, -0.03973389, 0.9946594, 2.477533, 2.218016, 3.633977
0.5388635, 0.1223297, -0.03630066, 0.9918213, 0.09614563, -0.03994751, 0.9945526, 2.538609, 2.224695, 3.647281
0.5503131, 0.1233063, -0.03535461, 0.9917297, 0.09524536, -0.04006958, 0.9946442, 2.367273, 2.227605, 3.660689
0.5618843, 0.1248474, -0.03475952, 0.9915619, 0.09213257, -0.04086304, 0.9949036, 2.02754, 2.223603, 3.674218
0.5727074, 0.1248474, -0.03422546, 0.9915771, 0.0922699, -0.04086304, 0.9948883, 2.036287, 2.21819, 3.686851
0.5883412, 0.1264801, -0.03410339, 0.9913788, 0.09275818, -0.04107666, 0.9948273, 1.965898, 2.209219, 3.705065
0.594699, 0.1252289, -0.03462219, 0.9915161, 0.09268188, -0.04269409, 0.9947662, 2.038545, 2.201702, 3.712459
0.6058728, 0.1222687, -0.03500366, 0.9918671, 0.09208679, -0.04263306, 0.9948273, 2.201677, 2.19547, 3.725437
0.6170977, 0.1220856, -0.03515625, 0.9918823, 0.09239197, -0.04263306, 0.9947968, 2.238178, 2.190818, 3.738452
0.6280235, 0.1202545, -0.0357666, 0.9920959, 0.09284973, -0.04342651, 0.9947205, 2.428354, 2.191267, 3.751098
0.6392181, 0.1203461, -0.0358429, 0.9920807, 0.09283447, -0.04545593, 0.9946289, 2.419435, 2.191155, 3.764032
0.6502807, 0.1201172, -0.03684998, 0.9920654, 0.09367371, -0.04544067, 0.9945526, 2.517583, 2.191822, 3.776789
0.6612985, 0.1200562, -0.03642273, 0.9920959, 0.09310913, -0.04598999, 0.9945831, 2.470593, 2.18041, 3.789472
0.6722535, 0.1200104, -0.03677368, 0.9920807, 0.09333801, -0.04614258, 0.9945526, 2.496007, 2.185591, 3.802058
0.6835316, 0.1196594, -0.03930664, 0.9920349, 0.09379578, -0.04614258, 0.9945068, 2.574023, 2.195738, 3.81499
0.694693, 0.1186371, -0.04165649, 0.9920502, 0.09129333, -0.04634094, 0.9947357, 2.433356, 2.203073, 3.827763
0.7058337, 0.1178741, -0.04202271, 0.9921265, 0.09028625, -0.04714966, 0.9947968, 2.412132, 2.212655, 3.840487
0.7168832, 0.1164093, -0.04241943, 0.9922791, 0.09074402, -0.04696655, 0.994751, 2.595106, 2.227211, 3.853081
0.7279709, 0.1127167, -0.04386902, 0.9926453, 0.09140015, -0.04797363, 0.9946442, 3.131156, 2.25371, 3.865692
0.7439522, 0.1134796, -0.04397583, 0.9925537, 0.09204102, -0.04795837, 0.9945984, 3.112323, 2.279735, 3.883822
0.7502291, 0.1129456, -0.04417419, 0.9926147, 0.0934906, -0.04833984, 0.9944305, 3.43233, 2.312158, 3.890927
0.7613419, 0.1128387, -0.04405212, 0.99263, 0.09346008, -0.04841614, 0.9944305, 3.446097, 2.343004, 3.903486
0.7724819, 0.1129913, -0.04522705, 0.9925537, 0.09207153, -0.04985046, 0.9944916, 3.190508, 2.369315, 3.916046
0.7834859, 0.1124725, -0.04553223, 0.9925995, 0.09257507, -0.04959106, 0.9944611, 3.355477, 2.398576, 3.928426
0.7943865, 0.1116943, -0.04605103, 0.9926605, 0.08979797, -0.04945374, 0.9947205, 3.047788, 2.424274, 3.940662
0.8055302, 0.1104736, -0.04615784, 0.9927979, 0.08927917, -0.04804993, 0.9948425, 3.14953, 2.452054, 3.953141
0.8170479, 0.1113434, -0.04612732, 0.9927063, 0.08851624, -0.04801941, 0.9949036, 2.922474, 2.474377, 3.966009
0.8280163, 0.1107941, -0.04701233, 0.9927216, 0.08805847, -0.0489502, 0.9949036, 2.934689, 2.491667, 3.978233
0.8389376, 0.1098785, -0.04812622, 0.9927673, 0.08815002, -0.0496521, 0.9948578, 3.072004, 2.496312, 3.990375
0.8502789, 0.1090088, -0.0489502, 0.9928284, 0.08738708, -0.04980469, 0.9949188, 3.087649, 2.505692, 4.002953
0.8613207, 0.1082458, -0.04896545, 0.9929047, 0.08651733, -0.05090332, 0.9949341, 3.073814, 2.511616, 4.015168
0.8724129, 0.1087341, -0.04928589, 0.9928436, 0.08651733, -0.05186462, 0.9948883, 3.005956, 2.519355, 4.027407
0.8834719, 0.10849, -0.05055237, 0.9927979, 0.08737183, -0.05158997, 0.9948273, 3.162238, 2.536557, 4.039578
0.8989937, 0.1095734, -0.0459137, 0.9929047, 0.08761597, -0.05253601, 0.9947662, 3.045207, 2.554044, 4.056608
0.9054533, 0.1256714, -0.04286194, 0.9911346, 0.09799194, -0.04457092, 0.9941864, 2.397918, 2.557894, 4.063676
0.9168533, 0.1257019, -0.03816223, 0.9913177, 0.09352112, -0.03900146, 0.9948425, 2.060038, 2.556161, 4.076123
