0.429309, 1, FP
1.62687, 1, TN
3.919402, 1, FP
5.429847, 1, TN
5.555295, 1, FP
5.683794, 1, TN
7.86192, 1, FP
9.16046, 1, TN
12.6935, 1, FP
16.92447, 1, TN
27.45285, 1, FP
28.23033, 1, TN
32.95026, 1, TP
34.78285, 1, FN
38.92419, 1, TP
40.91345, 1, FN
45.64439, 1, TP
48.39865, 1, TN
51.64167, 2, FP
54.47419, 2, FN
62.65923, 2, TP
63.14644, 2, FN
64.21391, 2, TP
64.65842, 2, FN
67.39016, 2, TP
68.15657, 2, FN
69.37804, 2, TP
70.99966, 2, TN
80.78404, 3, TP
82.03886, 3, FN
83.32349, 3, TP
84.93872, 3, FN
87.23338, 3, TP
88.75809, 3, FN
92.01424, 3, FP
92.31186, 3, TN
95.53275, 4, FP
96.13235, 4, FN
103.5511, 4, TP
103.9514, 4, FN
119.2439, 4, TP
120.0211, 4, FN
123.5198, 4, TP
126.6515, 4, FN
156.1932, 4, FP
156.5149, 4, TN
159.414, 5, TP
161.5243, 5, FN
172.5628, 5, FP
172.685, 5, TN
