1.397918, 1, FP
1.526142, 1, TN
3.148317, 1, FP
4.840971, 1, TN
5.740165, 1, FP
6.450634, 1, TN
7.608467, 1, FP
8.56448, 1, TN
10.72222, 1, FP
11.64978, 1, TN
12.56926, 1, FP
13.32103, 1, TN
14.58905, 1, FP
16.38969, 1, TN
19.02431, 1, TP
21.74424, 1, TN
24.70971, 2, FP
24.96479, 2, TN
25.41789, 2, FP
26.32997, 2, TN
30.34932, 2, TP
33.78346, 2, TN
35.98316, 3, FP
36.19932, 3, TN
42.34409, 3, TP
45.42974, 3, TN
49.62035, 4, FP
49.77182, 4, TN
51.8696, 4, FP
52.2401, 4, TN
54.13916, 4, TP
56.81635, 4, TN
58.51625, 5, TP
62.45898, 5, TN
