0.0215477, 1, FP
10.9196, 1, TN
12.4326, 1, TP
13.8548, 1, TN
15.35849, 2, TP
16.24067, 2, FN
17.98587, 2, TP
18.11628, 2, FN
19.24657, 2, TP
20.53745, 2, TN
21.90897, 3, TP
23.22946, 3, FN
25.43801, 3, TP
26.50133, 3, TN
27.84702, 4, TP
29.99996, 4, TN
31.53553, 5, TP
32.2029, 5, FN
33.33263, 5, TP
34.42309, 5, TN
35.99698, 6, TP
37.51082, 6, TN
38.51817, 7, TP
38.66253, 7, FN
40.80862, 7, TP
44.17108, 7, TN
45.86657, 8, TP
46.10565, 8, FN
47.2505, 8, TP
48.55975, 8, TN
49.9199, 9, TP
52.6697, 9, TN
54.17105, 10, TP
55.33279, 10, TN
