0.5068371, 9.870477
0.6292967, 3.533136
0.6397921, 2.893283
0.6512715, 2.525201
0.6620132, 2.299145
0.6731808, 3.116207
0.6844608, 6.843626
0.6951106, 10.59155
0.7118465, 3.943032
0.7194666, 5.637432
0.7293611, 5.469615
0.740382, 5.4563
0.751299, 5.04095
0.7624862, 4.287354
0.7731596, 4.261098
0.7847046, 4.607439
0.7957048, 4.307959
0.8064994, 4.163467
0.8181705, 3.959948
0.8321825, 4.136122
0.8476167, 4.342021
0.8560494, 4.647338
0.8630052, 4.922922
0.8739527, 4.922922
0.884362, 4.746814
0.8953341, 3.399925
0.9072465, 4.013803
0.9176469, 3.564413
0.9291365, 3.771267
0.9401585, 3.678951
0.9511415, 3.164356
0.9622601, 3.06428
0.9734166, 2.990567
0.9851313, 2.553782
0.9968035, 2.892598
1.007715, 2.822994
1.018755, 2.870427
1.029578, 2.783165
1.040831, 2.721566
1.052037, 2.961544
1.064094, 3.195732
1.074714, 3.456353
1.086036, 3.659358
1.097135, 3.734205
1.107969, 3.942325
1.119796, 1.854256
1.13047, 2.403895
1.140854, 2.338162
1.152539, 1.571272
1.163786, 1.777478
1.174584, 1.665427
1.185662, 1.872397
1.196902, 2.094177
1.208021, 2.321039
1.219341, 2.144683
1.230391, 2.124347
1.24243, 2.144371
1.252862, 2.154377
1.26444, 2.191148
1.275836, 2.760569
1.287079, 2.309373
1.298101, 2.32504
1.309923, 2.298379
1.321051, 4.00046
1.332284, 2.063588
1.343895, 1.826978
1.354878, 1.671631
1.365996, 2.658425
1.377375, 1.983642
1.389196, 1.930329
1.400156, 1.883864
1.411869, 1.978226
1.423055, 1.555593
1.433994, 1.887894
1.44488, 1.823535
1.456316, 1.925206
1.467214, 1.930658
1.478597, 2.007387
1.489683, 1.988696
1.510852, 2.00112
1.517805, 1.985644
1.526103, 1.920102
1.532988, 1.878643
1.539744, 1.877988
1.55087, 1.463839
1.562249, 1.668877
1.573027, 1.903967
1.584179, 1.695251
1.595499, 1.968067
1.606216, 2.67672
1.617671, 2.176506
1.628729, 2.176862
1.639508, 2.444617
1.650788, 2.291966
1.662161, 2.229085
1.673185, 2.13076
1.685016, 2.035849
1.696002, 2.026477
1.706756, 2.119456
1.71825, 2.106726
1.729022, 2.09153
1.740078, 2.050345
1.751853, 2.100206
1.762894, 2.097501
1.774045, 2.037193
1.785487, 2.074317
1.796361, 2.1259
1.807052, 2.054705
1.818359, 2.228025
1.828293, 2.205131
1.839441, 2.195727
1.850521, 2.202295
1.862182, 2.174143
1.873291, 2.162671
1.884149, 2.126806
1.895248, 2.090461
1.906331, 2.03133
1.917157, 2.060218
1.92819, 2.029332
1.93954, 2.075312
1.950822, 1.986464
1.961863, 1.948319
1.972735, 1.935519
1.984158, 1.949613
1.995939, 1.885999
2.006711, 2.028971
2.018809, 1.997958
2.029875, 1.90224
2.041314, 1.773478
2.053106, 1.518709
2.064629, 1.543541
2.076416, 1.279544
2.088275, 1.301841
2.099273, 1.542162
2.111008, 1.394596
2.122217, 1.95974
2.133525, 1.43969
2.145005, 1.456348
2.156353, 1.567528
2.167507, 1.724647
2.178057, 1.828524
2.189066, 1.826016
2.200195, 1.834616
2.211039, 1.824265
2.222166, 1.778354
2.233413, 1.717103
2.244486, 1.661912
2.255858, 1.657669
2.266869, 1.659018
2.279489, 1.612714
2.290168, 1.716493
2.301362, 1.743731
2.31212, 1.710865
2.329058, 1.710159
2.339859, 1.693783
2.350407, 1.689722
2.364142, 1.677875
2.371315, 1.710674
2.378432, 1.710674
2.385206, 1.714341
2.394802, 1.725214
2.406072, 1.755357
2.417312, 1.783918
2.428375, 1.774755
2.439309, 1.74351
2.450416, 1.713433
2.464284, 1.708556
2.485762, 1.737827
2.494694, 1.630998
2.506139, 1.591035
2.517115, 1.706926
2.528031, 1.712052
2.539076, 1.625536
2.550435, 1.808589
2.561335, 1.805583
2.572772, 1.777916
2.584003, 1.700503
2.594682, 1.824078
2.605709, 1.707549
2.617341, 1.841252
2.628341, 1.83824
2.639091, 1.779302
2.650157, 1.747456
2.661314, 1.753477
2.672506, 1.74034
2.683657, 1.716623
2.694855, 1.686437
2.705557, 1.726491
2.716846, 1.721677
2.728115, 1.79065
2.739126, 1.876855
2.750404, 1.714144
2.761504, 1.797847
2.772612, 1.838277
2.783421, 1.82248
2.794756, 1.821595
2.805485, 1.818625
2.816857, 1.845251
2.8286, 1.829569
2.839414, 1.825392
2.851087, 1.7469
2.862405, 1.68851
2.873431, 1.548614
2.885625, 1.470399
2.896695, 1.375042
2.90806, 1.297408
2.919827, 1.237332
2.931076, 1.22072
2.942305, 1.109019
2.954092, 1.023733
2.965102, 1.004051
2.975463, 0.9557917
2.987075, 0.9290783
2.998015, 0.9047705
3.009827, 0.8557114
3.020947, 0.7552856
3.032384, 0.6802441
3.043961, 0.7164608
3.054797, 0.7121685
3.066377, 0.7018865
3.077369, 0.6825337
3.088799, 0.6864977
3.100034, 0.6837927
3.111127, 0.6937158
3.121882, 0.6969877
3.133604, 0.695824
3.144074, 0.6999794
3.155668, 0.7005399
3.166897, 0.7102908
3.177405, 0.7093263
3.188636, 0.7258968
3.199524, 0.7425486
3.210684, 0.7416334
3.222078, 0.7446178
3.232897, 0.7567716
3.244155, 0.7732427
3.255293, 0.7763566
3.266194, 0.8324426
3.277823, 0.8310938
3.288429, 0.8686405
3.300616, 0.8666713
3.337299, 0.8701857
3.344625, 0.8713052
3.350923, 0.8634495
3.362372, 0.861809
3.373419, 0.8591881
3.384549, 0.8593649
3.395756, 0.8650638
3.406857, 0.8789067
3.418029, 0.9005539
3.429608, 0.8993888
3.44038, 0.8977715
3.451692, 0.9324321
3.462486, 0.9099566
3.473445, 0.9528056
3.484733, 0.9573991
3.495948, 0.951764
3.506829, 0.9609786
3.518191, 0.9537782
3.529465, 0.9493092
3.540147, 0.9486155
3.551558, 1.114177
3.562425, 1.217675
3.573417, 1.037753
3.585241, 1.005949
3.59616, 1.00374
3.607135, 1.000796
3.618366, 0.9950638
3.62958, 1.018343
3.640187, 1.041452
3.651604, 1.076785
3.66271, 1.062697
3.673699, 1.070659
3.685099, 1.080945
3.695883, 1.074346
3.707164, 1.074098
3.718713, 1.059389
3.730095, 1.05219
3.741136, 1.06246
3.752642, 1.069332
3.76369, 1.079916
3.775535, 1.074757
3.786499, 1.079189
3.797456, 1.085134
3.809017, 1.079002
3.820117, 1.101645
3.831526, 1.094812
3.843067, 1.052009
3.854186, 1.082208
3.865262, 1.075459
3.87709, 1.073222
3.888221, 1.07176
3.8993, 1.068707
3.910318, 1.05902
3.921984, 1.056065
3.932512, 1.060061
3.944347, 1.054617
3.955033, 1.06967
3.966363, 1.05577
3.97713, 1.047139
3.988199, 1.052751
3.99955, 1.040918
4.011579, 1.026998
4.022794, 1.028718
4.032397, 1.04182
4.045943, 1.039905
4.059606, 1.036663
4.066744, 1.02458
4.076544, 1.015429
4.0879, 1.037256
4.098995, 1.042424
4.110059, 1.021085
4.121353, 1.015445
4.132529, 1.013394
4.143412, 1.016996
4.154651, 1.024007
4.165203, 1.009837
4.176374, 1.007885
4.187831, 0.9966533
4.198937, 0.9992031
4.210379, 1.02157
4.221316, 1.023201
4.232447, 1.023936
4.243497, 1.004898
4.25451, 1.003765
