0.0115112, 2.848025, 2.848025, 1.983439
0.0215397, 2.595132, 2.721578, 1.983485
0.0327666, 2.596081, 2.679746, 1.983508
0.0438774, 1.927242, 2.49162, 1.983367
0.0550008, 2.030571, 2.39941, 1.983357
0.065939, 2.564795, 2.426975, 1.983392
0.0768339, 2.750455, 2.473186, 1.983528
0.0873834, 2.957093, 2.533674, 1.983577
0.09792051, 2.995474, 2.584985, 1.983596
0.1090032, 3.657377, 2.692225, 1.983612
0.1212103, 5.039079, 2.905575, 1.983625
0.1337691, 2.867272, 2.902383, 1.983645
0.1438198, 3.948411, 2.982846, 1.983699
0.1548038, 4.016892, 3.056707, 1.983714
0.1657564, 3.579172, 3.091538, 1.983791
0.1767887, 3.316105, 3.105573, 1.983859
0.1869935, 3.268548, 3.11516, 1.983881
0.1977681, 3.294424, 3.125119, 1.983832
0.2092625, 3.157828, 3.126841, 1.98387
0.2199758, 2.984975, 3.119747, 1.983909
0.2313867, 2.783478, 3.11652, 1.983947
0.2436874, 2.583989, 3.115963, 1.983887
0.2552587, 2.592516, 3.115784, 1.98369
0.2653782, 2.584499, 3.148647, 1.9837
0.2771862, 2.481394, 3.171188, 1.983609
0.2883326, 2.390543, 3.162476, 1.983604
0.2982249, 2.386368, 3.144271, 1.98374
0.3092381, 2.248223, 3.108828, 1.983749
0.3205943, 2.220842, 3.070096, 1.983748
0.3311287, 2.201806, 2.997318, 1.983773
0.343311, 2.028689, 2.846798, 1.983671
0.3544475, 2.116682, 2.809268, 1.983629
0.3652082, 2.101629, 2.716929, 1.98361
0.3765513, 2.110972, 2.621634, 1.983589
0.3875408, 2.035885, 2.544469, 1.983593
0.3987815, 2.090623, 2.483195, 1.983396
0.4099216, 2.011675, 2.420352, 1.983373
0.4209034, 2.165321, 2.363897, 1.983436
0.432065, 2.215747, 2.316792, 1.983413
0.4459297, 2.170584, 2.276073, 1.983435
0.4539678, 2.150149, 2.244406, 1.983408
0.4653406, 2.21584, 2.225999, 1.983495
0.4764175, 2.389083, 2.215827, 1.98349
0.4908426, 2.447752, 2.20899, 1.983477
0.5041936, 2.462876, 2.208064, 1.98357
0.5106055, 2.582721, 2.217673, 1.983554
0.5213072, 2.548546, 2.225782, 1.983553
0.5321317, 2.585904, 2.242666, 1.983551
0.5421461, 2.538401, 2.258544, 1.983492
0.5532423, 2.436521, 2.27028, 1.983466
0.5643952, 2.49809, 2.29375, 1.983554
0.5754296, 2.934865, 2.334659, 1.983566
0.5869665, 3.014707, 2.380313, 1.983572
0.5994555, 3.061835, 2.427856, 1.983559
0.6091583, 3.047708, 2.478447, 1.983552
0.6199178, 2.981453, 2.522989, 1.983614
0.6310667, 3.04971, 2.57489, 1.983612
0.6421701, 3.002242, 2.616736, 1.983605
0.6532794, 3.218753, 2.666887, 1.983438
0.6643538, 3.183346, 2.717525, 1.983395
0.6755414, 3.17673, 2.768854, 1.983387
0.6865836, 3.056708, 2.810897, 1.983368
0.6976153, 2.91539, 2.837213, 1.983363
0.7087649, 2.848979, 2.857274, 1.983365
0.7198876, 2.767473, 2.872504, 1.983367
0.7309418, 2.711783, 2.878957, 1.983357
0.7422342, 2.903737, 2.896716, 1.983341
0.7553537, 2.77216, 2.906029, 1.983377
0.7642862, 2.639922, 2.911105, 1.983457
0.7752883, 2.595551, 2.919057, 1.983444
0.7866501, 2.51159, 2.919732, 1.983423
0.7976069, 2.543185, 2.900148, 1.983511
0.8087515, 2.534339, 2.87613, 1.983512
0.8199821, 2.453195, 2.845697, 1.983544
0.831095, 2.514068, 2.819016, 1.983525
0.8419306, 2.660812, 2.802984, 1.983519
0.8532848, 2.469359, 2.773966, 1.983549
0.8643175, 2.797694, 2.763739, 1.983556
0.875287, 2.902358, 2.747919, 1.983535
0.8864148, 2.240851, 2.700794, 1.983536
0.8976383, 2.361859, 2.660051, 1.983441
0.9106348, 2.513262, 2.632878, 1.983436
0.9201112, 2.437139, 2.608965, 1.983473
0.9309335, 2.461752, 2.589604, 1.983472
0.9420133, 2.4084, 2.571651, 1.983594
0.9531118, 2.311707, 2.551647, 1.983628
0.9643931, 2.214468, 2.517183, 1.983644
0.975301, 2.184249, 2.487788, 1.98362
0.986546, 1.977558, 2.454669, 1.983619
0.9976435, 2.846237, 2.467204, 1.983637
1.00874, 4.274121, 2.555331, 1.98363
1.019811, 1.911604, 2.523751, 1.983615
1.031014, 5.5726, 2.675664, 1.983631
1.041957, 0, 2.553005, 1.983589
1.186257, 7.023478, 2.778475, 1.983553
1.197455, 2.822396, 2.786555, 1.983557
1.208552, 5.45664, 2.935918, 1.983555
1.221852, 3.55411, 2.973739, 1.983583
1.230996, 1.783041, 2.917773, 1.983584
1.241866, 2.767304, 2.944096, 1.983632
1.253239, 2.491833, 2.950595, 1.983647
1.264311, 2.291627, 2.939513, 1.983647
1.275373, 6.868148, 3.161064, 1.983673
1.286278, 2.619095, 3.168931, 1.983672
1.297426, 2.522078, 3.174614, 1.983601
1.308716, 2.267096, 3.172384, 1.983603
1.31951, 2.5126, 3.187291, 1.983602
1.330751, 2.610103, 3.208583, 1.983583
1.341856, 2.765816, 3.247996, 1.983518
1.352841, 2.773741, 3.244371, 1.983522
1.364214, 2.849762, 3.173153, 1.98351
1.377038, 2.905603, 3.222853, 1.983432
1.3864, 2.763356, 3.082391, 1.983409
1.397296, 2.781561, 3.221469, 1.983516
1.408469, 2.777737, 3.009182, 1.983524
1.41954, 3.042409, 3.020183, 1.983583
1.43081, 3.070317, 2.900867, 1.983593
1.442001, 3.144414, 2.880382, 1.983702
1.452714, 3.230049, 2.952732, 1.983628
1.464067, 3.163019, 2.972518, 1.983636
1.475092, 3.113495, 3.003601, 1.983634
1.486215, 2.879753, 3.033007, 1.983649
1.497473, 2.776385, 2.828419, 1.983581
1.508377, 2.698366, 2.832383, 1.983589
1.519468, 2.71578, 2.842067, 1.98364
