8.96147, 1, FP
9.287322, 1, TN
11.42976, 1, FP
14.60726, 1, TN
15.10407, 1, FP
15.31584, 1, TN
15.89262, 1, FP
16.40276, 1, TN
25.02382, 1, FP
25.15474, 1, TN
26.29006, 1, FP
26.72994, 1, TN
26.85498, 1, FP
26.97743, 1, TN
28.50945, 1, FP
28.63196, 1, TN
29.30596, 1, FP
29.43903, 1, TN
32.94142, 1, FP
34.00252, 1, TN
34.62454, 1, FP
35.22933, 1, TN
37.86076, 1, FP
38.29035, 1, TN
46.82604, 1, TP
49.65625, 1, FN
50.96573, 1, TP
53.22721, 1, FN
55.0308, 1, TP
55.73706, 1, FN
55.86407, 1, TP
56.784, 1, FN
69.31961, 1, TP
69.95774, 1, FN
74.65207, 1, TP
78.36481, 1, TN
80.16135, 2, FP
87.04017, 2, TN
91.42336, 2, TP
94.26482, 2, TN
100.2324, 3, TP
102.1849, 3, TN
104.4057, 4, TP
106.2151, 4, TN
107.5384, 5, TP
111.7495, 5, TN
