6.449082, 1, TP
11.6797, 1, TN
13.2981, 2, FP
28.84959, 2, TN
33.75856, 2, FP
33.88057, 2, TN
34.80249, 2, TP
37.72127, 2, TN
42.01618, 3, FP
42.13863, 3, TN
43.45997, 3, TP
46.88599, 3, TN
49.60425, 4, TP
57.27745, 4, TN
59.63412, 5, FP
59.92336, 5, TN
60.97923, 5, TP
63.55421, 5, TN
67.59852, 6, TP
82.11457, 6, TN
84.37761, 7, FP
92.47615, 7, TN
93.59624, 7, TP
97.34756, 7, FN
98.35445, 7, FP
103.2379, 7, TN
109.8571, 8, TP
112.8852, 8, TN
116.7205, 9, TP
120.3076, 9, TN
121.7073, 10, FP
121.8297, 10, TN
123.1064, 10, TP
128.0567, 10, TN
