1.346743, 1, FP
2.105106, 1, TN
4.041699, 1, FP
4.713585, 1, TN
5.562471, 1, FP
5.840606, 1, TN
9.615993, 1, FP
10.74158, 1, TN
10.86196, 1, FP
12.60565, 1, FN
18.45885, 1, TP
19.02074, 1, FN
26.36147, 1, TP
26.80989, 1, FN
32.81724, 1, FP
32.93627, 1, TN
34.61905, 2, FP
34.84141, 2, FN
35.60567, 2, TP
36.18131, 2, FN
40.1159, 2, FP
41.75923, 2, FN
48.50859, 2, TP
50.06192, 2, FN
53.97869, 2, TP
54.71812, 2, FN
59.49609, 2, TP
60.47299, 2, FN
66.16969, 2, TP
67.50443, 2, FN
72.38796, 2, TP
73.98769, 2, FN
78.56754, 2, TP
79.22776, 2, FN
84.78341, 2, TP
86.70557, 2, FN
90.39594, 2, FP
90.65865, 2, TN
91.99117, 3, FP
92.98984, 3, TN
93.72385, 3, FP
94.84495, 3, TN
96.03356, 3, FP
97.5552, 3, FN
97.79758, 3, TP
98.63559, 3, FN
99.92348, 3, FP
100.3068, 3, TN
100.5646, 4, FP
104.484, 4, FN
106.86, 4, FP
107.2597, 4, TN
107.8394, 4, TP
110.1497, 4, FN
111.7184, 4, TP
113.0356, 4, FN
115.5912, 4, FP
115.7145, 4, TN
116.8598, 5, TP
117.1109, 5, FN
117.6239, 5, TP
118.775, 5, FN
119.958, 5, TP
120.7588, 5, FN
124.5939, 5, TP
124.953, 5, FN
125.0798, 5, TP
125.7291, 5, FN
126.3075, 5, TP
127.8639, 5, FN
130.1046, 5, FP
130.2619, 5, TN
