Participant Id:HaoZhang
91.51582, True, 1, 91.51582, Hover
91.88784, True, 1, 91.88784, True
94.14579, True, 2, 94.14579, Hover
94.63165, True, 2, 94.63165, True
96.92762, True, 3, 96.92762, Hover
97.38057, True, 3, 97.38057, True
99.64602, True, 4, 99.64602, False
100.2339, True, 4, 100.2339, Hover
100.8986, True, 4, 100.8986, True
103.1439, True, 5, 103.1439, Hover
103.8606, True, 5, 103.8606, True
106.0844, False, 6, 106.0844, Hover
107.2674, False, 6, 107.2674, True
107.8374, False, 6, 107.8374, True
109.9274, False, 7, 109.9274, Hover
110.8535, False, 7, 110.8535, True
113.1725, False, 8, 113.1725, Hover
114.1117, False, 8, 114.1117, True
115.5428, False, 8, 115.5428, True
116.8617, False, 9, 116.8617, True
119.7547, False, 10, 119.7547, Hover
121.0797, False, 10, 121.0797, True
123.5585, False, 11, 123.5585, Hover
124.5843, False, 11, 124.5843, True
126.7375, False, 12, 126.7375, Hover
127.4838, False, 12, 127.4838, True
130.5411, False, 13, 130.5411, True
132.8092, False, 14, 132.8092, False
132.969, False, 14, 132.969, Hover
134.5072, False, 14, 134.5072, True
134.9716, False, 14, 134.9716, True
137.0857, False, 15, 137.0857, Hover
138.0218, False, 15, 138.0218, True
139.7048, False, 15, 139.7048, Hover
140.5286, False, 16, 140.5286, Hover
142.3191, False, 16, 142.3191, Hover
144.463, True, 16, 144.463, Hover
144.9285, True, 16, 144.9285, True
146.7053, True, 16, 146.7053, Hover
147.2138, True, 17, 147.2138, Hover
147.9345, True, 17, 147.9345, True
151.0283, False, 18, 151.0283, Hover
153.6034, False, 18, 153.6034, Hover
155.1378, False, 18, 155.1378, Hover
156.3476, False, 18, 156.3476, False
157.1031, False, 18, 157.1031, Hover
161.3212, False, 18, 161.3212, Hover
161.7341, False, 18, 161.7341, True
164.0081, False, 19, 164.0081, Hover
164.9429, False, 19, 164.9429, True
167.8262, False, 20, 167.8262, True
171.4955, False, 21, 171.4955, Hover
171.8845, False, 21, 171.8845, True
175.2107, False, 22, 175.2107, Hover
177.8569, False, 22, 177.8569, Hover
183.7897, False, 22, 183.7897, Hover
184.1562, False, 22, 184.1562, True
187.6494, False, 23, 187.6494, Hover
188.6506, False, 23, 188.6506, True
190.9749, False, 24, 190.9749, Hover
191.8988, False, 24, 191.8988, True
194.3051, False, 25, 194.3051, Hover
195.0521, False, 25, 195.0521, True
195.6927, False, 25, 195.6927, True
197.146, False, 26, 197.146, Hover
198.211, False, 26, 198.211, True
199.4216, False, 26, 199.4216, Hover
200.6358, False, 27, 200.6358, Hover
202.6552, False, 27, 202.6552, Hover
203.604, False, 27, 203.604, True
204.3194, False, 27, 204.3194, Hover
205.8006, False, 28, 205.8006, Hover
206.4126, False, 28, 206.4126, Hover
207.6844, False, 28, 207.6844, True
210.7007, False, 29, 210.7007, Hover
210.9495, False, 29, 210.9495, True
213.3057, False, 30, 213.3057, True
214.8677, False, 30, 214.8677, False
216.4522, False, 31, 216.4522, False
220.0746, False, 31, 220.0746, Hover
220.1096, False, 31, 220.1096, True
220.9993, False, 31, 220.9993, Hover
222.3809, False, 32, 222.3809, Hover
223.9712, False, 32, 223.9712, True
227.3901, False, 33, 227.3901, Hover
228.5916, False, 33, 228.5916, True
229.0356, False, 33, 229.0356, True
229.2808, False, 33, 229.2808, False
229.445, False, 33, 229.445, Hover
233.0499, False, 34, 233.0499, Hover
233.6301, False, 34, 233.6301, True
237.5492, False, 35, 237.5492, Hover
238.8429, False, 35, 238.8429, Hover
240.7819, False, 35, 240.7819, Hover
242.5445, False, 35, 242.5445, True
248.0157, False, 36, 248.0157, Hover
250.0428, False, 36, 250.0428, Hover
252.2314, True, 36, 252.2314, Hover
253.0245, True, 36, 253.0245, True
254.76, True, 36, 254.76, True
256.9289, True, 37, 256.9289, Hover
257.621, True, 37, 257.621, True
260.7182, True, 38, 260.7182, Hover
261.1966, True, 38, 261.1966, True
264.0056, True, 39, 264.0056, Hover
264.2364, True, 39, 264.2364, True
264.7695, True, 39, 264.7695, True
265.7115, False, 39, 265.7115, Hover
266.8571, False, 40, 266.8571, Hover
267.7647, False, 40, 267.7647, Hover
275.0719, False, 40, 275.0719, Hover
275.5708, False, 40, 275.5708, True
281.9722, False, 41, 281.9722, False
282.46, False, 41, 282.46, False
291.1122, False, 41, 291.1122, Hover
292.9892, False, 41, 292.9892, Hover
294.3965, False, 41, 294.3965, True
296.6544, False, 42, 296.6544, Hover
297.7995, False, 42, 297.7995, Hover
300.5432, False, 42, 300.5432, Hover
304.7962, False, 42, 304.7962, Hover
306.0724, False, 42, 306.0724, Hover
308.3334, False, 42, 308.3334, False
309.7434, False, 42, 309.7434, False
315.1632, False, 42, 315.1632, Hover
315.1952, False, 42, 315.1952, True
