2.486806, 1, FP
5.040995, 1, TN
7.307271, 1, FP
10.23736, 1, TN
12.80349, 1, FP
23.20023, 1, TN
26.75422, 1, FP
37.77125, 1, TN
43.65365, 1, FP
48.24437, 1, TN
48.37656, 1, FP
51.44275, 1, TN
51.5654, 1, FP
52.45971, 1, TN
52.63766, 1, FP
56.16233, 1, TN
56.4692, 1, FP
61.71609, 1, TN
61.96062, 1, FP
64.24815, 1, TN
66.11903, 1, FP
69.63503, 1, TN
72.88361, 1, FP
76.1087, 1, TN
78.38612, 1, FP
81.12925, 1, TN
82.91707, 1, FP
86.98041, 1, TN
89.33127, 1, FP
92.042, 1, TN
93.34223, 1, FP
94.89571, 1, TN
96.17474, 1, FP
98.44096, 1, TN
100.4082, 1, FP
103.205, 1, TN
105.1157, 1, FP
108.3704, 1, TN
110.4724, 1, FP
117.7337, 1, TN
119.3848, 1, FP
