3.020698, 1, FP
4.120156, 1, TN
8.209174, 1, FP
9.799155, 1, TN
18.39043, 1, FP
18.63748, 1, TN
20.53399, 1, FP
22.13831, 1, TN
36.67078, 1, FP
37.60878, 1, TN
39.58055, 1, FP
44.89243, 1, TN
46.6927, 1, FP
51.86883, 1, TN
51.99736, 1, FP
55.38923, 1, TN
68.3232, 1, FP
71.38181, 1, TN
82.03873, 1, FP
84.83001, 1, TN
87.66335, 1, FP
90.60648, 1, TN
92.98338, 1, FP
95.81376, 1, TN
98.22543, 1, FP
101.3339, 1, TN
104.3001, 1, FP
107.3634, 1, TN
109.9815, 1, FP
112.0858, 1, TN
114.6291, 1, FP
116.736, 1, TN
119.2223, 1, FP
120.9114, 1, TN
123.4774, 1, FP
126.4326, 1, TN
128.4673, 1, FP
130.5844, 1, TN
133.1267, 1, FP
134.6841, 1, TN
