'global_time':1.996555, 'hit_distance':3.315123 
'global_time':11.50296, 'hit_distance':3.846491 
'global_time':11.51339, 'hit_distance':3.878047 
'global_time':11.52442, 'hit_distance':3.862121 
'global_time':11.5372, 'hit_distance':3.811684 
'global_time':11.54841, 'hit_distance':3.790741 
'global_time':11.56097, 'hit_distance':4.001161 
'global_time':11.57476, 'hit_distance':4.037792 
'global_time':11.58626, 'hit_distance':4.081364 
'global_time':11.598, 'hit_distance':4.129125 
'global_time':11.598, 'hit_distance':3.847341 
'global_time':11.61011, 'hit_distance':4.036091 
'global_time':11.61011, 'hit_distance':3.82562 
'global_time':11.62162, 'hit_distance':4.017585 
'global_time':11.62162, 'hit_distance':3.840925 
'global_time':11.63366, 'hit_distance':4.032631 
'global_time':11.63366, 'hit_distance':3.856785 
'global_time':11.6462, 'hit_distance':4.054881 
'global_time':11.6462, 'hit_distance':3.873241 
'global_time':11.65681, 'hit_distance':4.019733 
'global_time':11.65681, 'hit_distance':3.888476 
'global_time':11.66874, 'hit_distance':4.047479 
'global_time':11.66874, 'hit_distance':3.904225 
'global_time':11.68762, 'hit_distance':4.002195 
'global_time':11.68762, 'hit_distance':3.920278 
'global_time':11.69844, 'hit_distance':3.974621 
'global_time':11.69844, 'hit_distance':3.93592 
'global_time':11.71053, 'hit_distance':3.976571 
'global_time':11.71053, 'hit_distance':3.948575 
'global_time':11.72444, 'hit_distance':3.984967 
'global_time':11.72444, 'hit_distance':3.955178 
'global_time':11.73563, 'hit_distance':3.975209 
'global_time':11.73563, 'hit_distance':3.957812 
'global_time':11.74739, 'hit_distance':4.008391 
'global_time':11.74739, 'hit_distance':3.9592 
'global_time':11.76107, 'hit_distance':3.986572 
'global_time':11.76107, 'hit_distance':3.961401 
'global_time':11.77463, 'hit_distance':3.883864 
'global_time':11.77463, 'hit_distance':3.95898 
'global_time':11.78498, 'hit_distance':3.946962 
'global_time':11.79943, 'hit_distance':3.930648 
'global_time':11.81019, 'hit_distance':3.492946 
'global_time':11.81019, 'hit_distance':3.908799 
'global_time':11.82262, 'hit_distance':3.481954 
'global_time':11.82262, 'hit_distance':3.883429 
'global_time':11.83449, 'hit_distance':3.474486 
'global_time':11.83449, 'hit_distance':3.855842 
'global_time':11.84646, 'hit_distance':3.468096 
'global_time':11.84646, 'hit_distance':3.831896 
'global_time':11.86018, 'hit_distance':3.469749 
'global_time':11.86018, 'hit_distance':3.808687 
'global_time':11.87147, 'hit_distance':3.460827 
'global_time':11.87147, 'hit_distance':3.785201 
'global_time':11.88367, 'hit_distance':3.454459 
'global_time':11.88367, 'hit_distance':3.853795 
'global_time':11.89504, 'hit_distance':3.459995 
'global_time':11.90739, 'hit_distance':3.467522 
'global_time':11.91913, 'hit_distance':3.46332 
'global_time':11.93034, 'hit_distance':3.461753 
'global_time':11.94146, 'hit_distance':3.465146 
'global_time':11.95495, 'hit_distance':3.463672 
'global_time':11.96638, 'hit_distance':3.458526 
'global_time':11.97731, 'hit_distance':3.462547 
'global_time':11.98877, 'hit_distance':3.460679 
'global_time':12.00127, 'hit_distance':3.46192 
'global_time':12.01093, 'hit_distance':3.446395 
'global_time':12.01093, 'hit_distance':3.549624 
'global_time':12.02055, 'hit_distance':3.53518 
'global_time':12.0301, 'hit_distance':3.521839 
'global_time':12.04214, 'hit_distance':3.508665 
'global_time':12.05537, 'hit_distance':3.496296 
'global_time':12.06662, 'hit_distance':3.708633 
'global_time':12.06662, 'hit_distance':3.484357 
'global_time':12.07874, 'hit_distance':3.671581 
'global_time':12.07874, 'hit_distance':3.473198 
'global_time':12.09021, 'hit_distance':3.670514 
'global_time':12.09021, 'hit_distance':3.557445 
'global_time':12.10299, 'hit_distance':3.670505 
'global_time':12.11398, 'hit_distance':3.692931 
'global_time':12.12556, 'hit_distance':3.691621 
'global_time':12.13592, 'hit_distance':3.697127 
'global_time':12.14749, 'hit_distance':3.690619 
'global_time':12.15924, 'hit_distance':3.688748 
'global_time':12.17379, 'hit_distance':3.692888 
'global_time':12.18437, 'hit_distance':3.694641 
'global_time':12.19721, 'hit_distance':3.716085 
'global_time':12.20784, 'hit_distance':3.719513 
'global_time':12.21853, 'hit_distance':3.711872 
'global_time':12.22872, 'hit_distance':3.743208 
'global_time':12.23958, 'hit_distance':3.744065 
'global_time':12.25204, 'hit_distance':3.776562 
'global_time':12.26338, 'hit_distance':3.785868 
'global_time':12.27368, 'hit_distance':3.742005 
'global_time':12.29052, 'hit_distance':3.774952 
'global_time':12.30194, 'hit_distance':3.757336 
'global_time':12.31269, 'hit_distance':3.748384 
'global_time':12.32427, 'hit_distance':3.745466 
'global_time':12.33667, 'hit_distance':3.746641 
'global_time':12.33667, 'hit_distance':3.687046 
'global_time':12.34855, 'hit_distance':3.7581 
'global_time':12.34855, 'hit_distance':3.666114 
'global_time':12.35903, 'hit_distance':3.737814 
'global_time':12.35903, 'hit_distance':3.686193 
'global_time':12.37041, 'hit_distance':3.739254 
'global_time':12.37041, 'hit_distance':3.70187 
'global_time':12.38389, 'hit_distance':3.743082 
'global_time':12.38389, 'hit_distance':3.712949 
'global_time':12.39494, 'hit_distance':3.740211 
'global_time':12.39494, 'hit_distance':3.721562 
'global_time':12.4061, 'hit_distance':3.731917 
'global_time':12.4061, 'hit_distance':3.724956 
'global_time':12.41877, 'hit_distance':3.732346 
'global_time':12.41877, 'hit_distance':3.727121 
'global_time':12.43073, 'hit_distance':3.752205 
'global_time':12.43073, 'hit_distance':3.730027 
'global_time':12.44355, 'hit_distance':3.74425 
'global_time':12.44355, 'hit_distance':3.732607 
'global_time':12.45446, 'hit_distance':3.744204 
'global_time':12.45446, 'hit_distance':3.734581 
'global_time':12.46635, 'hit_distance':3.762725 
'global_time':12.46635, 'hit_distance':3.737061 
'global_time':12.47953, 'hit_distance':3.749903 
'global_time':12.47953, 'hit_distance':3.738889 
'global_time':12.49185, 'hit_distance':3.774781 
'global_time':12.49185, 'hit_distance':3.741791 
'global_time':12.50358, 'hit_distance':3.751061 
'global_time':12.50358, 'hit_distance':3.743925 
'global_time':12.51763, 'hit_distance':3.746351 
'global_time':12.51763, 'hit_distance':3.745823 
'global_time':12.52873, 'hit_distance':3.73525 
'global_time':12.52873, 'hit_distance':3.747245 
'global_time':12.54092, 'hit_distance':3.757743 
'global_time':12.54092, 'hit_distance':3.748679 
'global_time':12.55357, 'hit_distance':3.734702 
'global_time':12.55357, 'hit_distance':3.749127 
'global_time':12.56463, 'hit_distance':3.704899 
'global_time':12.56463, 'hit_distance':3.748697 
'global_time':12.57649, 'hit_distance':3.586076 
'global_time':12.57649, 'hit_distance':3.742194 
'global_time':12.58788, 'hit_distance':3.731183 
'global_time':12.59868, 'hit_distance':3.713841 
'global_time':12.61138, 'hit_distance':3.400676 
'global_time':12.61138, 'hit_distance':3.693193 
'global_time':12.62429, 'hit_distance':3.388605 
'global_time':12.62429, 'hit_distance':3.671075 
'global_time':12.63508, 'hit_distance':3.64484 
'global_time':12.64653, 'hit_distance':3.619206 
'global_time':12.71143, 'hit_distance':3.855877 
'global_time':12.72163, 'hit_distance':3.845095 
'global_time':12.73244, 'hit_distance':3.914534 
'global_time':12.73244, 'hit_distance':3.424007 
'global_time':12.74502, 'hit_distance':3.901849 
'global_time':12.74502, 'hit_distance':3.410289 
'global_time':12.75904, 'hit_distance':3.888792 
'global_time':12.75904, 'hit_distance':3.40044 
'global_time':12.77319, 'hit_distance':3.886271 
'global_time':12.77319, 'hit_distance':3.394357 
'global_time':12.78517, 'hit_distance':3.847836 
'global_time':12.79803, 'hit_distance':3.861889 
'global_time':12.80861, 'hit_distance':3.887139 
'global_time':12.81942, 'hit_distance':3.828015 
'global_time':12.83203, 'hit_distance':3.885235 
'global_time':12.84505, 'hit_distance':3.868548 
'global_time':12.85432, 'hit_distance':3.843111 
'global_time':12.86628, 'hit_distance':3.834957 
'global_time':12.87854, 'hit_distance':3.824993 
'global_time':12.88975, 'hit_distance':3.808764 
'global_time':12.90293, 'hit_distance':3.783705 
'global_time':12.9165, 'hit_distance':3.784404 
'global_time':12.92768, 'hit_distance':3.752084 
'global_time':12.93982, 'hit_distance':3.764856 
'global_time':12.95236, 'hit_distance':3.762237 
'global_time':12.96349, 'hit_distance':3.757143 
'global_time':12.97408, 'hit_distance':3.760726 
'global_time':12.97408, 'hit_distance':3.827309 
'global_time':12.98676, 'hit_distance':3.806663 
'global_time':12.98676, 'hit_distance':3.76578 
'global_time':12.99939, 'hit_distance':3.787099 
'global_time':12.99939, 'hit_distance':3.779957 
'global_time':13.01141, 'hit_distance':3.750736 
'global_time':13.01141, 'hit_distance':3.791582 
'global_time':13.02303, 'hit_distance':3.710236 
'global_time':13.02303, 'hit_distance':3.800226 
'global_time':13.03581, 'hit_distance':3.716523 
'global_time':13.03581, 'hit_distance':3.803548 
'global_time':13.04675, 'hit_distance':3.748627 
'global_time':13.04675, 'hit_distance':3.806143 
'global_time':13.05871, 'hit_distance':3.725318 
'global_time':13.05871, 'hit_distance':3.804908 
'global_time':13.06945, 'hit_distance':3.71906 
'global_time':13.06945, 'hit_distance':3.800643 
'global_time':13.08382, 'hit_distance':3.670617 
'global_time':13.08382, 'hit_distance':3.792221 
'global_time':13.09482, 'hit_distance':3.696061 
'global_time':13.09482, 'hit_distance':3.785358 
'global_time':13.10731, 'hit_distance':3.687089 
'global_time':13.10731, 'hit_distance':3.778493 
'global_time':13.11956, 'hit_distance':3.708646 
'global_time':13.11956, 'hit_distance':3.772712 
'global_time':13.13258, 'hit_distance':3.705261 
'global_time':13.13258, 'hit_distance':3.768188 
'global_time':13.14407, 'hit_distance':3.681151 
'global_time':13.14407, 'hit_distance':3.762168 
'global_time':13.15663, 'hit_distance':3.680369 
'global_time':13.15663, 'hit_distance':3.755271 
'global_time':13.16816, 'hit_distance':3.667348 
'global_time':13.16816, 'hit_distance':3.749793 
'global_time':13.17918, 'hit_distance':3.672321 
'global_time':13.17918, 'hit_distance':3.742891 
'global_time':13.19071, 'hit_distance':3.683851 
'global_time':13.19071, 'hit_distance':3.736938 
'global_time':13.20259, 'hit_distance':3.65002 
'global_time':13.20259, 'hit_distance':3.730357 
'global_time':13.21289, 'hit_distance':3.721622 
'global_time':13.22561, 'hit_distance':3.707036 
'global_time':13.23623, 'hit_distance':3.689768 
'global_time':13.24619, 'hit_distance':3.669128 
'global_time':13.25989, 'hit_distance':3.371594 
'global_time':13.27195, 'hit_distance':3.365279 
'global_time':13.28335, 'hit_distance':3.387048 
'global_time':13.37148, 'hit_distance':3.683155 
'global_time':13.38259, 'hit_distance':3.726439 
'global_time':13.39303, 'hit_distance':3.730072 
'global_time':13.40407, 'hit_distance':3.699843 
'global_time':13.41768, 'hit_distance':3.70913 
'global_time':13.42866, 'hit_distance':3.711606 
'global_time':13.44001, 'hit_distance':3.685595 
'global_time':13.4525, 'hit_distance':3.695789 
'global_time':13.4622, 'hit_distance':3.68585 
'global_time':13.4622, 'hit_distance':3.395433 
'global_time':13.47384, 'hit_distance':3.677608 
'global_time':13.47384, 'hit_distance':3.399741 
'global_time':13.48622, 'hit_distance':3.693705 
'global_time':13.48622, 'hit_distance':3.406655 
'global_time':13.49917, 'hit_distance':3.699983 
'global_time':13.49917, 'hit_distance':3.416139 
'global_time':13.51151, 'hit_distance':3.697042 
'global_time':13.51151, 'hit_distance':3.428214 
'global_time':13.52432, 'hit_distance':3.788553 
'global_time':13.53409, 'hit_distance':3.874793 
'global_time':13.5449, 'hit_distance':3.932727 
'global_time':13.55581, 'hit_distance':3.891771 
'global_time':13.56517, 'hit_distance':3.812942 
'global_time':13.5773, 'hit_distance':3.910143 
'global_time':13.58905, 'hit_distance':3.922971 
'global_time':13.60179, 'hit_distance':3.872165 
'global_time':13.61135, 'hit_distance':3.900834 
'global_time':13.61135, 'hit_distance':3.665866 
'global_time':13.62093, 'hit_distance':3.78967 
'global_time':13.62093, 'hit_distance':3.690606 
'global_time':13.632, 'hit_distance':3.84854 
'global_time':13.632, 'hit_distance':3.718758 
'global_time':13.64562, 'hit_distance':3.8143 
'global_time':13.64562, 'hit_distance':3.74153 
'global_time':13.65781, 'hit_distance':3.875835 
'global_time':13.65781, 'hit_distance':3.753812 
'global_time':13.67656, 'hit_distance':3.825347 
'global_time':13.67656, 'hit_distance':3.764238 
'global_time':13.69047, 'hit_distance':3.842176 
'global_time':13.69047, 'hit_distance':3.771898 
'global_time':13.70333, 'hit_distance':3.844403 
'global_time':13.70333, 'hit_distance':3.779978 
'global_time':13.71651, 'hit_distance':3.831698 
'global_time':13.71651, 'hit_distance':3.785397 
'global_time':13.72862, 'hit_distance':3.81305 
'global_time':13.72862, 'hit_distance':3.788518 
'global_time':13.74168, 'hit_distance':3.780722 
'global_time':13.74168, 'hit_distance':3.790485 
'global_time':13.75271, 'hit_distance':3.794444 
'global_time':13.75271, 'hit_distance':3.794104 
'global_time':13.76703, 'hit_distance':3.773748 
'global_time':13.76703, 'hit_distance':3.796615 
'global_time':13.77896, 'hit_distance':3.786598 
'global_time':13.77896, 'hit_distance':3.799682 
'global_time':13.79176, 'hit_distance':3.788109 
'global_time':13.79176, 'hit_distance':3.803712 
'global_time':13.80368, 'hit_distance':3.781664 
'global_time':13.80368, 'hit_distance':3.807302 
'global_time':13.81629, 'hit_distance':3.765274 
'global_time':13.81629, 'hit_distance':3.81045 
'global_time':13.82813, 'hit_distance':3.763296 
'global_time':13.82813, 'hit_distance':3.814031 
'global_time':13.8394, 'hit_distance':3.774287 
'global_time':13.8394, 'hit_distance':3.817411 
'global_time':13.85077, 'hit_distance':3.777562 
'global_time':13.85077, 'hit_distance':3.820571 
'global_time':13.86134, 'hit_distance':3.755249 
'global_time':13.86134, 'hit_distance':3.82302 
'global_time':13.87328, 'hit_distance':3.747819 
'global_time':13.87328, 'hit_distance':3.821568 
'global_time':13.88749, 'hit_distance':3.718996 
'global_time':13.88749, 'hit_distance':3.816064 
'global_time':13.89952, 'hit_distance':3.629299 
'global_time':13.89952, 'hit_distance':3.801796 
'global_time':13.91194, 'hit_distance':3.785621 
'global_time':13.9247, 'hit_distance':3.520744 
'global_time':13.9247, 'hit_distance':3.766148 
'global_time':13.9359, 'hit_distance':3.514153 
'global_time':13.9359, 'hit_distance':3.741678 
'global_time':13.94893, 'hit_distance':3.522911 
'global_time':13.94893, 'hit_distance':3.715422 
'global_time':13.95838, 'hit_distance':3.512435 
'global_time':13.95838, 'hit_distance':3.690894 
'global_time':13.96993, 'hit_distance':3.521645 
'global_time':13.96993, 'hit_distance':3.667131 
'global_time':13.98411, 'hit_distance':3.519134 
'global_time':13.98411, 'hit_distance':3.647901 
'global_time':13.99623, 'hit_distance':3.516185 
'global_time':13.99623, 'hit_distance':3.659576 
'global_time':14.00869, 'hit_distance':3.52146 
'global_time':14.01975, 'hit_distance':3.516626 
'global_time':14.03081, 'hit_distance':3.531824 
'global_time':14.04296, 'hit_distance':3.518682 
'global_time':14.05339, 'hit_distance':3.513706 
'global_time':14.06595, 'hit_distance':3.523024 
'global_time':14.07733, 'hit_distance':3.526236 
'global_time':14.08867, 'hit_distance':3.545506 
'global_time':14.0993, 'hit_distance':3.537983 
'global_time':14.11007, 'hit_distance':3.550886 
'global_time':14.12225, 'hit_distance':3.526643 
'global_time':14.13371, 'hit_distance':3.512508 
'global_time':14.13371, 'hit_distance':3.500273 
'global_time':14.14431, 'hit_distance':3.507499 
'global_time':14.14431, 'hit_distance':3.497633 
'global_time':14.15464, 'hit_distance':3.505217 
'global_time':14.15464, 'hit_distance':3.496367 
'global_time':14.16661, 'hit_distance':3.512447 
'global_time':14.16661, 'hit_distance':3.496311 
'global_time':14.179, 'hit_distance':3.514572 
'global_time':14.179, 'hit_distance':3.497165 
'global_time':14.19046, 'hit_distance':3.517129 
'global_time':14.19046, 'hit_distance':3.499189 
'global_time':14.20283, 'hit_distance':3.530577 
'global_time':14.20283, 'hit_distance':3.502665 
'global_time':14.21381, 'hit_distance':3.496989 
'global_time':14.21381, 'hit_distance':3.506083 
'global_time':14.22519, 'hit_distance':3.479851 
'global_time':14.22519, 'hit_distance':3.508943 
'global_time':14.24417, 'hit_distance':3.471934 
'global_time':14.24417, 'hit_distance':3.510968 
'global_time':14.25763, 'hit_distance':3.466586 
'global_time':14.25763, 'hit_distance':3.512541 
'global_time':14.27007, 'hit_distance':3.460677 
'global_time':14.27007, 'hit_distance':3.510746 
'global_time':14.28242, 'hit_distance':3.460376 
'global_time':14.28242, 'hit_distance':3.508634 
'global_time':14.29495, 'hit_distance':3.470003 
'global_time':14.29495, 'hit_distance':3.506158 
'global_time':14.30825, 'hit_distance':3.461926 
'global_time':14.30825, 'hit_distance':3.503958 
'global_time':14.31911, 'hit_distance':3.465786 
'global_time':14.31911, 'hit_distance':3.501777 
'global_time':14.33199, 'hit_distance':3.465813 
'global_time':14.33199, 'hit_distance':3.499554 
'global_time':14.34559, 'hit_distance':3.466817 
'global_time':14.34559, 'hit_distance':3.497515 
'global_time':14.35608, 'hit_distance':3.46159 
'global_time':14.35608, 'hit_distance':3.495265 
'global_time':14.3687, 'hit_distance':3.461438 
'global_time':14.3687, 'hit_distance':3.493088 
'global_time':14.37921, 'hit_distance':3.497982 
'global_time':14.37921, 'hit_distance':3.490137 
'global_time':14.39088, 'hit_distance':3.457412 
'global_time':14.39088, 'hit_distance':3.487908 
'global_time':14.40377, 'hit_distance':3.462467 
'global_time':14.40377, 'hit_distance':3.486089 
'global_time':14.41494, 'hit_distance':3.462828 
'global_time':14.41494, 'hit_distance':3.484107 
'global_time':14.42623, 'hit_distance':3.470838 
'global_time':14.42623, 'hit_distance':3.482343 
'global_time':14.43579, 'hit_distance':3.467393 
'global_time':14.43579, 'hit_distance':3.479934 
'global_time':14.44759, 'hit_distance':3.463202 
'global_time':14.44759, 'hit_distance':3.477802 
'global_time':14.45918, 'hit_distance':3.458512 
'global_time':14.45918, 'hit_distance':3.475112 
'global_time':14.46961, 'hit_distance':3.460301 
'global_time':14.46961, 'hit_distance':3.473318 
'global_time':14.4826, 'hit_distance':3.460355 
'global_time':14.4826, 'hit_distance':3.471806 
'global_time':14.49411, 'hit_distance':3.463016 
'global_time':14.49411, 'hit_distance':3.470776 
'global_time':14.50648, 'hit_distance':3.46451 
'global_time':14.50648, 'hit_distance':3.469808 
'global_time':14.51781, 'hit_distance':3.46087 
'global_time':14.51781, 'hit_distance':3.468664 
'global_time':14.52901, 'hit_distance':3.457682 
'global_time':14.52901, 'hit_distance':3.467164 
'global_time':14.54286, 'hit_distance':3.457594 
'global_time':14.54286, 'hit_distance':3.466094 
'global_time':14.55467, 'hit_distance':3.46624 
'global_time':14.55467, 'hit_distance':3.465034 
'global_time':14.56624, 'hit_distance':3.466589 
'global_time':14.56624, 'hit_distance':3.464701 
'global_time':14.57745, 'hit_distance':3.470479 
'global_time':14.57745, 'hit_distance':3.46423 
'global_time':14.59124, 'hit_distance':3.473025 
'global_time':14.59124, 'hit_distance':3.46416 
'global_time':14.60227, 'hit_distance':3.476552 
'global_time':14.60227, 'hit_distance':3.464362 
'global_time':14.61467, 'hit_distance':3.465677 
'global_time':14.61467, 'hit_distance':3.464356 
'global_time':14.6258, 'hit_distance':3.460283 
'global_time':14.6258, 'hit_distance':3.46437 
'global_time':14.63716, 'hit_distance':3.459375 
'global_time':14.63716, 'hit_distance':3.463886 
'global_time':14.64938, 'hit_distance':3.458919 
'global_time':14.64938, 'hit_distance':3.463735 
'global_time':14.6602, 'hit_distance':3.458917 
'global_time':14.6602, 'hit_distance':3.463362 
'global_time':14.67106, 'hit_distance':3.4584 
'global_time':14.67106, 'hit_distance':3.463094 
'global_time':14.68386, 'hit_distance':3.441587 
'global_time':14.68386, 'hit_distance':3.462054 
'global_time':14.69442, 'hit_distance':3.421477 
'global_time':14.69442, 'hit_distance':3.460449 
'global_time':14.70776, 'hit_distance':3.461977 
'global_time':14.70776, 'hit_distance':3.457793 
'global_time':14.71841, 'hit_distance':3.389381 
'global_time':14.71841, 'hit_distance':3.454275 
'global_time':14.73061, 'hit_distance':3.382422 
'global_time':14.73061, 'hit_distance':3.44913 
'global_time':14.74136, 'hit_distance':3.442533 
'global_time':14.75268, 'hit_distance':3.435736 
'global_time':14.76431, 'hit_distance':3.428913 
'global_time':14.77544, 'hit_distance':3.422315 
'global_time':14.78602, 'hit_distance':3.722416 
'global_time':14.79551, 'hit_distance':3.690495 
'global_time':14.80756, 'hit_distance':3.700261 
'global_time':14.82022, 'hit_distance':3.699368 
'global_time':14.83305, 'hit_distance':3.719273 
'global_time':14.84471, 'hit_distance':3.737676 
'global_time':14.85645, 'hit_distance':3.736196 
'global_time':14.85645, 'hit_distance':3.407336 
'global_time':14.86915, 'hit_distance':3.744404 
'global_time':14.86915, 'hit_distance':3.410783 
'global_time':14.87935, 'hit_distance':3.746331 
'global_time':14.87935, 'hit_distance':3.415677 
'global_time':14.89162, 'hit_distance':3.727576 
'global_time':14.89162, 'hit_distance':3.421834 
'global_time':14.90241, 'hit_distance':3.743629 
'global_time':14.90241, 'hit_distance':3.430197 
'global_time':14.91531, 'hit_distance':3.74507 
'global_time':14.92761, 'hit_distance':3.769109 
'global_time':14.93939, 'hit_distance':3.748808 
'global_time':14.95196, 'hit_distance':3.744169 
'global_time':14.96215, 'hit_distance':3.727057 
'global_time':14.97386, 'hit_distance':3.745933 
'global_time':14.98522, 'hit_distance':3.739409 
'global_time':14.99567, 'hit_distance':3.745847 
'global_time':15.0088, 'hit_distance':3.728184 
'global_time':15.02028, 'hit_distance':3.715795 
'global_time':15.03667, 'hit_distance':3.686036 
'global_time':15.04842, 'hit_distance':3.689237 
'global_time':15.04842, 'hit_distance':3.715965 
'global_time':15.06126, 'hit_distance':3.706656 
'global_time':15.06126, 'hit_distance':3.664774 
'global_time':15.07332, 'hit_distance':3.719812 
'global_time':15.07332, 'hit_distance':3.684941 
'global_time':15.08435, 'hit_distance':3.700854 
'global_time':15.08435, 'hit_distance':3.697387 
'global_time':15.09632, 'hit_distance':3.722223 
'global_time':15.09632, 'hit_distance':3.708626 
'global_time':15.10912, 'hit_distance':3.69329 
'global_time':15.10912, 'hit_distance':3.715681 
'global_time':15.11947, 'hit_distance':3.67815 
'global_time':15.11947, 'hit_distance':3.718059 
'global_time':15.12976, 'hit_distance':3.701092 
'global_time':15.12976, 'hit_distance':3.719776 
'global_time':15.14254, 'hit_distance':3.699505 
'global_time':15.14254, 'hit_distance':3.720127 
'global_time':15.15381, 'hit_distance':3.673537 
'global_time':15.15381, 'hit_distance':3.719327 
'global_time':15.16631, 'hit_distance':3.660987 
'global_time':15.16631, 'hit_distance':3.717922 
'global_time':15.17758, 'hit_distance':3.678093 
'global_time':15.17758, 'hit_distance':3.716663 
'global_time':15.19518, 'hit_distance':3.66847 
'global_time':15.19518, 'hit_distance':3.714181 
'global_time':15.20702, 'hit_distance':3.659043 
'global_time':15.20702, 'hit_distance':3.711591 
'global_time':15.2183, 'hit_distance':3.672195 
'global_time':15.2183, 'hit_distance':3.709028 
'global_time':15.22931, 'hit_distance':3.6763 
'global_time':15.22931, 'hit_distance':3.706645 
'global_time':15.2421, 'hit_distance':3.667749 
'global_time':15.2421, 'hit_distance':3.704586 
'global_time':15.25362, 'hit_distance':3.670712 
'global_time':15.25362, 'hit_distance':3.702141 
'global_time':15.26548, 'hit_distance':3.668637 
'global_time':15.26548, 'hit_distance':3.699572 
'global_time':15.27779, 'hit_distance':3.669239 
'global_time':15.27779, 'hit_distance':3.696362 
'global_time':15.29083, 'hit_distance':3.632238 
'global_time':15.29083, 'hit_distance':3.692292 
'global_time':15.30221, 'hit_distance':3.577739 
'global_time':15.30221, 'hit_distance':3.686023 
'global_time':15.31262, 'hit_distance':3.676135 
'global_time':15.32317, 'hit_distance':3.660579 
'global_time':15.33558, 'hit_distance':3.483525 
'global_time':15.33558, 'hit_distance':3.644035 
'global_time':15.34803, 'hit_distance':3.479147 
'global_time':15.34803, 'hit_distance':3.625101 
'global_time':15.35965, 'hit_distance':3.49078 
'global_time':15.35965, 'hit_distance':3.605397 
'global_time':15.36996, 'hit_distance':3.491994 
'global_time':15.36996, 'hit_distance':3.668036 
'global_time':15.38255, 'hit_distance':3.489053 
'global_time':15.3934, 'hit_distance':3.493318 
'global_time':15.40453, 'hit_distance':3.484193 
'global_time':15.41484, 'hit_distance':3.487265 
'global_time':15.42752, 'hit_distance':3.484783 
'global_time':15.43714, 'hit_distance':3.487672 
'global_time':15.44833, 'hit_distance':3.497833 
'global_time':15.45873, 'hit_distance':3.485587 
'global_time':15.46997, 'hit_distance':3.494771 
'global_time':15.48265, 'hit_distance':3.505244 
'global_time':15.49496, 'hit_distance':3.486428 
'global_time':15.50731, 'hit_distance':3.492948 
'global_time':15.51831, 'hit_distance':3.484704 
'global_time':15.52986, 'hit_distance':3.480036 
'global_time':15.541, 'hit_distance':3.480606 
'global_time':15.55272, 'hit_distance':3.484005 
'global_time':15.56579, 'hit_distance':3.47745 
'global_time':15.56579, 'hit_distance':3.491995 
'global_time':15.57791, 'hit_distance':3.475233 
'global_time':15.57791, 'hit_distance':3.45781 
'global_time':15.5904, 'hit_distance':3.481756 
'global_time':15.5904, 'hit_distance':3.460346 
'global_time':15.6019, 'hit_distance':3.491988 
'global_time':15.6019, 'hit_distance':3.464134 
'global_time':15.61268, 'hit_distance':3.483621 
'global_time':15.61268, 'hit_distance':3.46847 
'global_time':15.62522, 'hit_distance':3.486187 
'global_time':15.62522, 'hit_distance':3.474077 
'global_time':15.63623, 'hit_distance':3.480463 
'global_time':15.63623, 'hit_distance':3.479421 
'global_time':15.64734, 'hit_distance':3.484224 
'global_time':15.64734, 'hit_distance':3.484158 
'global_time':15.65863, 'hit_distance':3.482543 
'global_time':15.65863, 'hit_distance':3.486038 
'global_time':15.67318, 'hit_distance':3.476739 
'global_time':15.67318, 'hit_distance':3.486949 
'global_time':15.68537, 'hit_distance':3.477893 
'global_time':15.68537, 'hit_distance':3.487272 
'global_time':15.69745, 'hit_distance':3.48831 
'global_time':15.69745, 'hit_distance':3.487582 
'global_time':15.71013, 'hit_distance':3.481064 
'global_time':15.71013, 'hit_distance':3.487434 
'global_time':15.72015, 'hit_distance':3.483255 
'global_time':15.72015, 'hit_distance':3.487504 
'global_time':15.73176, 'hit_distance':3.481722 
'global_time':15.73176, 'hit_distance':3.487417 
'global_time':15.74314, 'hit_distance':3.479421 
'global_time':15.74314, 'hit_distance':3.487427 
'global_time':15.75624, 'hit_distance':3.491503 
'global_time':15.75624, 'hit_distance':3.487602 
'global_time':15.7665, 'hit_distance':3.49841 
'global_time':15.7665, 'hit_distance':3.488065 
'global_time':15.77746, 'hit_distance':3.493747 
'global_time':15.77746, 'hit_distance':3.488213 
'global_time':15.7877, 'hit_distance':3.494965 
'global_time':15.7877, 'hit_distance':3.488052 
'global_time':15.79848, 'hit_distance':3.500335 
'global_time':15.79848, 'hit_distance':3.488428 
'global_time':15.81054, 'hit_distance':3.491852 
'global_time':15.81054, 'hit_distance':3.488278 
'global_time':15.82337, 'hit_distance':3.499633 
'global_time':15.82337, 'hit_distance':3.488079 
'global_time':15.83668, 'hit_distance':3.500303 
'global_time':15.83668, 'hit_distance':3.488467 
'global_time':15.85023, 'hit_distance':3.499179 
'global_time':15.85023, 'hit_distance':3.488692 
'global_time':15.86147, 'hit_distance':3.501631 
'global_time':15.86147, 'hit_distance':3.489097 
'global_time':15.87454, 'hit_distance':3.494212 
'global_time':15.87454, 'hit_distance':3.489546 
'global_time':15.88491, 'hit_distance':3.498899 
'global_time':15.88491, 'hit_distance':3.489953 
'global_time':15.89724, 'hit_distance':3.53127 
'global_time':15.89724, 'hit_distance':3.491068 
'global_time':15.90978, 'hit_distance':3.493455 
'global_time':15.92234, 'hit_distance':3.496513 
