'global_time':3.591917, 'center_x':-4, 'center_y':2.5, 'center_z':3.6, 'gaze_x':-3.945444, 'gaze_y':2.242525, 'gaze_z':3.263328, 'useGaze': True
'global_time':4.070725, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.940608, 'gaze_y':1.346145, 'gaze_z':1.994401, 'useGaze': True
'global_time':5.401823, 'center_x':0.6, 'center_y':2.5, 'center_z':5, 'gaze_x':0.593814, 'gaze_y':2.246266, 'gaze_z':4.929451, 'useGaze': True
'global_time':6.166335, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.4020113, 'gaze_y':0.7771498, 'gaze_z':4.942534, 'useGaze': True
'global_time':6.833041, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.940596, 'gaze_y':1.496019, 'gaze_z':2.33869, 'useGaze': True
'global_time':7.187632, 'center_x':-4, 'center_y':2.5, 'center_z':0.3999996, 'gaze_x':-3.928447, 'gaze_y':2.569601, 'gaze_z':0.4996433, 'useGaze': True
'global_time':8.120174, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.5389738, 'gaze_y':1.367836, 'gaze_z':4.937321, 'useGaze': True
'global_time':8.708218, 'center_x':-4, 'center_y':2.5, 'center_z':3.6, 'gaze_x':-3.961071, 'gaze_y':2.401392, 'gaze_z':3.091971, 'useGaze': True
'global_time':9.333062, 'center_x':-2.6, 'center_y':1, 'center_z':5, 'gaze_x':-2.504748, 'gaze_y':1.038944, 'gaze_z':4.93841, 'useGaze': True
'global_time':10.04342, 'center_x':-4, 'center_y':2.5, 'center_z':3.6, 'gaze_x':-3.934058, 'gaze_y':2.420294, 'gaze_z':3.529033, 'useGaze': True
'global_time':10.53723, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.934696, 'gaze_y':1.064119, 'gaze_z':1.560022, 'useGaze': True
'global_time':11.32688, 'center_x':-1, 'center_y':1, 'center_z':5, 'gaze_x':-1.197946, 'gaze_y':1.116011, 'gaze_z':4.941914, 'useGaze': True
'global_time':11.94485, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.941797, 'gaze_y':0.9653081, 'gaze_z':2.341125, 'useGaze': True
'global_time':12.51722, 'center_x':-1, 'center_y':1, 'center_z':5, 'gaze_x':-0.8721994, 'gaze_y':1.272035, 'gaze_z':4.939063, 'useGaze': True
'global_time':12.69307, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.5236561, 'gaze_y':1.154975, 'gaze_z':4.938957, 'useGaze': True
'global_time':13.28032, 'center_x':-2.6, 'center_y':2.5, 'center_z':5, 'gaze_x':-2.889966, 'gaze_y':2.403574, 'gaze_z':4.937722, 'useGaze': True
'global_time':13.75066, 'center_x':-4, 'center_y':1, 'center_z':3.6, 'gaze_x':-3.943537, 'gaze_y':0.9329029, 'gaze_z':3.258014, 'useGaze': True
'global_time':14.40708, 'center_x':0.6, 'center_y':2.5, 'center_z':5, 'gaze_x':0.638692, 'gaze_y':2.225277, 'gaze_z':4.933699, 'useGaze': True
