0.4211533, 1, 1.392896, False, False
0.4339394, 1, 1.584115, False, False
0.4442777, 1, 1.885455, False, False
0.4537115, 1, 1.940572, False, False
0.4632004, 1, 3.06609, False, False
0.4721892, 1, 9.140938, False, False
0.4831296, 1, 2.542104, False, False
0.4944313, 1, 2.088337, False, False
0.5056645, 1, 2.47497, False, False
0.5164114, 1, 4.704295, False, False
0.5278758, 1, 1.669687, False, False
0.5386469, 1, 0.7007614, False, False
0.5498703, 1, 0.6113902, False, False
0.5608559, 1, 0.6148256, False, False
0.572861, 1, 2.628505, False, False
0.5943258, 1, 1.22967, False, False
0.6053724, 1, 1.427716, False, False
0.616272, 1, 1.170413, False, False
0.6308218, 1, 0.8170627, False, False
0.6392706, 1, 2.588209, False, False
0.6610033, 1, 2.555965, False, False
0.672366, 1, 0.8578607, False, False
0.683511, 1, 2.860034, False, False
0.7054567, 1, 1.506667, False, False
0.716825, 1, 1.240082, False, False
0.7275358, 1, 1.967584, False, False
4.792199, 1, 1.418617, False, False
4.803484, 1, 1.654944, False, False
4.815736, 1, 6.485058, False, False
4.82783, 1, 7.58431, False, False
4.837346, 1, 9.245849, False, False
4.892303, 1, 2.780111, False, False
4.903376, 1, 4.423359, False, False
5.41424, 1, 3.224627, False, False
5.425346, 1, 2.698698, False, False
5.436478, 1, 3.166775, False, False
5.449409, 1, 2.596003, False, False
5.461285, 1, 1.58912, False, False
5.470385, 1, 3.632356, False, False
5.480542, 1, 2.223905, False, False
5.492016, 1, 1.526797, False, False
5.502666, 1, 1.332118, False, False
5.514236, 1, 1.122854, False, False
5.525136, 1, 1.013991, False, False
5.536114, 1, 1.391009, False, False
5.547315, 1, 1.463055, False, False
5.558446, 1, 1.390671, False, False
5.570167, 1, 1.703901, False, False
5.580616, 1, 1.148489, False, False
5.59181, 1, 0.8638098, False, False
5.702797, 1, 0.1721964, False, False
5.711557, 1, 1.181593, False, False
5.722606, 1, 0.3507406, False, False
5.733898, 1, 1.058535, False, False
5.745003, 1, 1.115813, False, False
5.756207, 1, 2.502905, False, False
5.767071, 1, 2.325677, False, False
5.778451, 1, 3.313778, False, False
5.789577, 1, 1.364038, False, False
5.800397, 1, 1.847018, False, False
5.811518, 1, 1.536053, False, False
5.822959, 1, 1.478667, False, False
5.834821, 1, 1.764133, False, False
