1.54941, 1, FP
2.687295, 1, TN
5.532875, 1, FP
5.662217, 1, TN
6.561484, 1, FP
6.760307, 1, TN
7.563753, 1, FP
8.884046, 1, FN
12.26343, 1, FP
12.59964, 1, TN
20.89969, 1, FP
21.78346, 1, TN
26.89022, 1, FP
28.63171, 1, TN
34.19394, 1, FP
34.6138, 1, TN
45.39299, 1, FP
46.06841, 1, TN
52.507, 1, FP
52.97366, 1, TN
67.515, 1, FP
67.96834, 1, TN
70.78024, 1, FP
71.36526, 1, TN
74.17602, 1, FP
74.6187, 1, TN
81.03742, 1, FP
81.38635, 1, TN
89.39108, 1, FP
89.52457, 1, TN
89.80418, 1, FP
90.02331, 1, TN
91.24586, 1, TP
91.78857, 1, FN
93.18883, 1, TP
93.59606, 1, FN
96.69793, 1, TP
97.6104, 1, FN
99.65205, 1, FP
100.1992, 1, TN
101.8447, 2, TP
102.3262, 2, FN
104.0065, 2, TP
104.7316, 2, FN
108.7477, 2, FP
109.448, 2, FN
114.8907, 2, FP
115.0159, 2, TN
116.1015, 3, FP
116.4338, 3, FN
118.8923, 3, TP
119.0987, 3, FN
119.3067, 3, TP
119.5625, 3, FN
122.6653, 3, FP
123.0495, 3, FN
125.2879, 3, TP
125.6169, 3, FN
126.1282, 3, TP
126.7609, 3, FN
129.4399, 3, TP
129.7068, 3, FN
131.8078, 3, TP
132.2626, 3, FN
133.7152, 3, TP
134.0004, 3, FN
137.9801, 3, FP
138.1723, 3, TN
138.4418, 4, TP
138.9343, 4, FN
143.4891, 4, TP
144.032, 4, FN
146.0089, 4, TP
146.5159, 4, TN
149.4652, 5, TP
149.9557, 5, FN
151.5388, 5, FP
151.6743, 5, TN
