7.865018, 1, FP
8.285733, 1, TN
13.10708, 1, TP
13.66042, 1, FN
24.51302, 1, TP
25.26357, 1, FN
26.65642, 1, TP
26.7785, 1, FN
28.39974, 1, TP
28.5321, 1, FN
56.12081, 1, TP
56.25442, 1, FN
57.33207, 1, TP
59.07478, 1, FN
70.20313, 1, TP
71.72593, 1, TN
72.34658, 2, FP
73.02425, 2, TN
74.28994, 2, FP
75.93387, 2, FN
79.29399, 2, TP
80.33186, 2, FN
82.46412, 2, TP
84.35189, 2, TN
88.59502, 3, TP
90.23846, 3, TN
96.36639, 4, TP
96.51344, 4, FN
97.75697, 4, TP
99.47952, 4, TN
101.7108, 5, TP
103.2214, 5, TN
