3.657856, True, 0, 4.899075
3.682032, True, 0, 4.817075
3.695584, True, 0, 6.296395
3.819483, True, 0, 7.51899
3.90432, True, 0, 6.29424
3.948621, True, 0, 6.185598
3.959387, True, 0, 5.220162
3.969567, True, 0, 7.351665
3.980889, True, 0, 5.743912
3.993008, True, 0, 4.306383
4.017364, True, 0, 4.428809
4.028996, True, 0, 6.309575
4.040171, True, 0, 0
4.193116, True, 0, 4.132251
4.215042, True, 0, 2.661191
4.226911, True, 0, 2.719145
4.292526, True, 0, 6.926388
4.392626, True, 0, 9.688332
4.415486, True, 0, 2.044864
4.44118, True, 0, 6.315419
4.47595, True, 0, 3.72314
4.646817, True, 0, 6.234919
4.717487, True, 0, 2.002111
4.727134, True, 0, 4.312147
4.770467, True, 0, 7.275996
4.825203, True, 0, 8.634758
4.980062, True, 0, 9.447371
4.99208, True, 0, 4.371655
5.029731, True, 0, 5.778089
5.04099, True, 0, 2.385767
5.052384, True, 0, 6.899171
5.095325, True, 0, 9.187558
5.314742, True, 0, 2.119826
5.327129, True, 0, 3.163906
5.431725, True, 0, 6.226447
5.44377, True, 0, 4.595047
5.512043, True, 0, 3.836923
5.577324, True, 0, 5.449423
5.588822, True, 0, 3.707694
5.600861, True, 0, 2.97452
5.613457, True, 0, 4.04705
5.663431, True, 1, 3.260343
5.804183, True, 1, 8.188088
5.815917, True, 1, 4.158565
5.837589, True, 1, 4.399323
5.849315, True, 1, 1.68126
5.860487, True, 1, 2.408835
5.87167, True, 1, 4.382655
5.883357, True, 1, 2.878258
5.903993, True, 1, 3.161413
5.950088, True, 1, 4.489759
5.973446, True, 1, 2.319383
6.479737, True, 1, 8.77115
6.624686, True, 1, 7.982144
6.658024, True, 1, 4.692482
6.670205, True, 1, 7.883754
6.6806, True, 1, 5.842846
6.693548, True, 1, 4.363653
6.704844, True, 1, 8.447512
6.783518, True, 1, 2.783369
6.79666, True, 1, 4.517634
6.807201, True, 1, 5.656419
6.818951, True, 1, 4.856277
6.83182, True, 1, 3.498503
6.84417, True, 1, 4.479708
6.856125, True, 1, 3.396312
6.867797, True, 1, 2.119104
6.880567, True, 1, 2.030349
6.893354, True, 1, 1.972177
6.903722, True, 1, 1.647453
6.915254, True, 1, 1.498272
6.92733, True, 1, 2.054616
6.941359, True, 1, 1.439315
6.958131, True, 1, 1.469761
6.970029, True, 1, 1.298147
6.981378, True, 1, 1.096537
6.992645, True, 1, 1.305877
7.002656, True, 1, 1.501493
7.013376, True, 1, 1.430826
7.025137, True, 1, 1.469687
7.036439, True, 1, 1.482126
7.047437, True, 1, 1.707613
7.060194, True, 1, 1.409598
7.071093, True, 1, 1.397516
7.081965, True, 1, 1.580648
7.092629, True, 1, 1.463424
7.104772, True, 1, 1.141757
7.117017, True, 1, 1.191075
7.129994, True, 1, 1.166697
7.141675, True, 1, 1.127861
7.154, True, 1, 1.128483
7.164361, True, 1, 1.145112
7.175598, True, 1, 1.153429
7.187861, True, 1, 1.159914
7.198654, True, 1, 1.178982
7.210736, True, 1, 1.174718
7.220832, True, 1, 1.276317
7.232048, True, 1, 1.059893
7.244889, True, 1, 0.9458398
7.258347, True, 1, 1.118179
7.270399, True, 1, 1.225747
7.282153, True, 1, 1.388455
7.294647, True, 1, 1.312873
7.306269, True, 1, 1.281743
7.317567, True, 1, 1.221844
7.329037, True, 1, 1.227275
7.34129, True, 1, 1.207063
7.353439, True, 1, 1.192806
7.36356, True, 1, 1.247075
7.375755, True, 1, 1.209347
7.387242, True, 1, 1.173816
7.398676, True, 1, 1.232592
7.410788, True, 1, 1.240119
7.421952, True, 1, 1.178808
7.435156, True, 1, 1.173906
7.44623, True, 1, 1.173186
7.457895, True, 1, 1.162104
7.469792, True, 1, 1.162859
7.480041, True, 1, 1.060526
7.490444, True, 1, 1.058017
7.502433, True, 1, 1.049901
7.51261, True, 1, 0.8482146
7.523818, True, 1, 0.8726026
7.535394, True, 1, 0.8704321
7.547132, True, 1, 0.8713287
7.562241, True, 1, 0.8764494
7.573881, True, 1, 0.8842702
7.586723, True, 1, 0.8654137
7.598504, True, 1, 0.8813318
7.611772, True, 1, 0.8890018
7.622981, True, 1, 0.9217432
7.636232, True, 1, 0.9602534
7.647535, True, 1, 0.9852529
7.658086, True, 1, 1.001107
7.669343, True, 1, 1.053868
7.680816, True, 1, 1.141898
7.692904, True, 1, 1.171769
7.703725, True, 1, 1.160567
7.715526, True, 1, 1.271131
7.72962, True, 1, 1.32697
7.741866, True, 1, 1.307415
7.753989, True, 1, 1.372206
7.766727, True, 1, 1.342075
7.77955, True, 1, 1.305434
7.79094, True, 1, 1.364544
7.80226, True, 1, 1.345229
7.812612, True, 1, 1.302689
7.82357, True, 1, 1.267784
7.836239, True, 1, 1.25669
7.84753, True, 1, 1.258039
7.858657, True, 1, 1.242384
7.870501, True, 1, 1.252933
7.881362, True, 1, 1.274254
7.894049, True, 1, 1.259386
7.904372, True, 1, 1.28397
7.914599, True, 1, 1.36477
7.926926, True, 1, 1.346652
7.938305, True, 1, 1.426543
7.950593, True, 1, 1.52165
7.961854, True, 1, 1.337723
7.972932, True, 1, 1.312198
7.984216, True, 1, 1.416385
7.997074, True, 1, 1.408526
8.009292, True, 1, 1.389946
8.019982, True, 1, 1.38009
8.032219, True, 1, 1.370015
8.044902, True, 1, 1.358897
8.056042, True, 1, 1.336287
8.066285, True, 1, 1.33348
8.077556, True, 1, 1.306826
8.088074, True, 1, 1.293057
8.099082, True, 1, 1.245116
8.111883, True, 1, 1.243352
8.122746, True, 1, 1.258874
8.135189, True, 1, 1.261443
8.145985, True, 1, 1.255642
8.162073, True, 1, 1.222803
8.177354, True, 1, 1.203584
8.187952, True, 1, 1.215283
