0.02,head_position,0,-0.05,0.477 
0.04,head_position,0,-0.05,0.477 
0.3733333,head_position,-0.1044266,0.7731714,0.3482037 
0.4164673,head_position,-0.1045032,0.7732721,0.3481497 
0.4265819,head_position,-0.1042695,0.7731355,0.3481252 
0.4317439,head_position,-0.1042808,0.7731252,0.3481069 
0.4362692,head_position,-0.1043057,0.7731242,0.348119 
0.4444493,head_position,-0.1043122,0.7731152,0.3481039 
0.4555364,head_position,-0.1044161,0.7731591,0.3481628 
0.4666914,head_position,-0.1044155,0.7731606,0.3481452 
0.4778085,head_position,-0.1045218,0.7732237,0.3481958 
0.4899955,head_position,-0.1045168,0.7732112,0.3482094 
0.5010305,head_position,-0.1044365,0.773192,0.3481999 
0.5109789,head_position,-0.1042162,0.7730687,0.3482189 
0.5225711,head_position,-0.1042148,0.7730665,0.3482227 
0.5331723,head_position,-0.1043684,0.7731449,0.348214 
0.5444179,head_position,-0.1043595,0.7731367,0.3482244 
0.5554284,head_position,-0.1045716,0.7732513,0.3482131 
0.5665466,head_position,-0.1045761,0.7732238,0.3482186 
0.5777118,head_position,-0.1046676,0.7732602,0.3481809 
0.5888975,head_position,-0.1048447,0.7733015,0.3482143 
0.5996904,head_position,-0.1048798,0.7733092,0.3482201 
0.6108489,head_position,-0.1047436,0.7732557,0.3482157 
0.6259494,head_position,-0.1047621,0.7732615,0.348204 
0.6336036,head_position,-0.1046172,0.7731869,0.3482299 
0.6445721,head_position,-0.1046125,0.7732025,0.348226 
0.6556582,head_position,-0.1045813,0.7732435,0.3482232 
0.6666555,head_position,-0.1045887,0.7732313,0.3482322 
0.6784108,head_position,-0.1046424,0.7732623,0.3482535 
0.6908379,head_position,-0.1046663,0.7732549,0.3482613 
0.7010952,head_position,-0.1045978,0.7732257,0.3482534 
0.7112654,head_position,-0.1045065,0.7731792,0.3482393 
0.722329,head_position,-0.1045253,0.7731854,0.3482502 
0.734503,head_position,-0.1045529,0.7732334,0.3482733 
0.7452753,head_position,-0.1045401,0.7732458,0.3482858 
0.7560789,head_position,-0.1044366,0.7731831,0.3482925 
