0.126469, 0.04428101, -0.09379578, 0.9945984, 0.03730774, -0.1026306, 0.9940186, 9.686954, 9.686954, 7.49931
0.1377274, 0.04412842, -0.09375, 0.9946136, 0.0352478, -0.1036987, 0.9939728, 7.596345, 8.64165, 7.499181
0.1488941, 0.04457092, -0.09318542, 0.9946442, 0.03656006, -0.103653, 0.993927, 8.430142, 8.571148, 7.499043
0.1599495, 0.0451355, -0.0930481, 0.9946289, 0.03756714, -0.1032104, 0.9939423, 8.925557, 8.65975, 7.498895
0.2156751, 0.04580688, -0.09074402, 0.994812, 0.03892517, -0.1024017, 0.9939728, 9.833253, 8.89445, 7.497992
0.5620172, 0.03875732, -0.06549072, 0.9970856, 0.0307312, -0.08094788, 0.9962311, 8.426443, 8.816449, 7.48637
0.5733369, 0.0388031, -0.06547546, 0.9970856, 0.02809143, -0.08078003, 0.9963226, 6.299284, 8.456855, 7.485816
0.584153, 0.03901672, -0.06335449, 0.9972229, 0.02560425, -0.07975769, 0.9964752, 5.02345, 8.027679, 7.485276
0.5954922, 0.03797913, -0.06367493, 0.9972382, 0.02615356, -0.079422, 0.9964905, 5.702124, 7.769285, 7.484699
0.6066356, 0.03773499, -0.06066895, 0.9974365, 0.02651978, -0.07781982, 0.9966125, 6.016842, 7.59404, 7.484122
0.6179002, 0.03851318, -0.05604553, 0.9976807, 0.02719116, -0.07859802, 0.996521, 5.966413, 7.446074, 7.483527
0.6286163, 0.03834534, -0.05596924, 0.9976807, 0.02755737, -0.07698059, 0.9966431, 6.26256, 7.347448, 7.482951
0.6396914, 0.03807068, -0.05645752, 0.9976654, 0.02822876, -0.07618713, 0.9966888, 6.867569, 7.310534, 7.482346
0.6509495, 0.03851318, -0.05690002, 0.9976349, 0.02804565, -0.07627869, 0.9966888, 6.454023, 7.249355, 7.481719
0.6621188, 0.03858948, -0.05700684, 0.9976196, 0.02842712, -0.07641602, 0.9966583, 6.649727, 7.20938, 7.481087
0.6732143, 0.03860474, -0.05682373, 0.9976349, 0.02851868, -0.07644653, 0.9966583, 6.700822, 7.177595, 7.480449
0.6844597, 0.03866577, -0.05647278, 0.9976501, 0.02865601, -0.0748291, 0.9967804, 6.750386, 7.152465, 7.479791
0.6956077, 0.03884888, -0.05473328, 0.9977417, 0.02870178, -0.0749054, 0.9967651, 6.661276, 7.125176, 7.479127
