0.5905253, 4.41383
0.6462839, 5.857497
0.6795223, 9.088622
0.6904097, 4.682357
0.7131497, 7.771707
0.7276555, 5.672351
0.735186, 3.596237
0.7422326, 4.394573
0.7504641, 5.700549
0.7580774, 5.297975
0.7695016, 7.60979
0.7804489, 5.195867
0.9138916, 7.476903
0.9248289, 9.049255
0.9473264, 4.550528
0.9806212, 5.581296
0.9913595, 8.754783
1.047239, 5.353837
1.058041, 9.559753
1.069298, 4.701443
1.08056, 2.905046
1.091528, 3.881859
1.102702, 3.33532
1.11376, 3.848604
1.124838, 2.199539
1.135958, 1.893718
1.14716, 2.105691
1.158697, 2.921782
1.169269, 3.60726
1.180521, 3.061921
1.203041, 3.832787
1.21442, 2.434051
1.225697, 4.987748
1.237151, 5.885816
1.248787, 6.47909
1.260311, 5.989145
1.271657, 4.754803
1.283124, 3.66663
1.294649, 3.552582
1.305917, 2.622058
1.31728, 4.383413
1.328917, 8.542004
1.351463, 3.479025
1.363109, 3.315646
1.374212, 1.373659
1.385586, 1.548646
1.430081, 2.191648
1.45219, 1.917058
1.463187, 1.260585
1.47419, 1.474653
1.485582, 3.209775
1.496574, 4.140896
1.507563, 2.210144
1.518619, 1.488571
1.530084, 2.37228
1.5409, 1.969208
1.563132, 4.037739
1.629875, 8.664283
1.640968, 7.415723
1.652243, 9.06303
1.66314, 3.630955
1.674135, 2.813251
1.685337, 1.764624
1.696514, 3.227047
1.707453, 2.526978
1.718561, 2.720161
1.729817, 2.950539
1.740669, 2.032742
1.751646, 1.512537
1.763258, 1.755829
1.774119, 3.275302
1.785449, 8.625825
1.796417, 9.618619
1.807439, 2.794135
2.324373, 9.259202
2.413319, 5.430535
2.546808, 8.266663
2.851375, 6.011948
2.873548, 3.590319
3.095906, 2.146989
3.440184, 5.87078
3.495493, 2.729038
3.506599, 3.329732
3.517587, 3.746718
3.529063, 8.158722
3.539871, 5.601473
3.55086, 7.117271
3.584577, 0.4327033
3.595685, 1.389231
3.629131, 1.822275
3.6397, 1.96113
3.650926, 3.273518
3.662153, 2.926207
3.673278, 3.159953
3.684415, 2.613561
3.695686, 3.437074
3.706466, 3.238368
3.83486, 1.441519
3.860229, 1.812665
3.871391, 1.16256
3.882544, 5.094577
3.893503, 1.26561
3.904634, 1.140474
3.915666, 0.6982832
3.926858, 0.4601474
3.938045, 1.069606
3.949098, 2.117915
3.960168, 1.114472
3.971404, 1.984874
3.982361, 1.538721
3.993483, 1.361072
4.004649, 1.221719
4.015689, 1.473132
4.02674, 1.594725
4.037981, 1.238832
4.048999, 1.21595
4.060266, 1.23414
4.071254, 1.46558
4.082386, 2.451337
4.093527, 1.703254
4.104574, 1.396151
4.115584, 1.275855
4.12682, 1.057662
4.137951, 1.275322
4.339849, 5.607213
4.350858, 2.366415
4.361752, 3.538653
4.372873, 3.343323
4.384008, 3.311968
4.395131, 3.264213
4.406159, 3.633018
4.417262, 4.382224
4.428401, 3.969405
4.439739, 2.524673
4.450623, 3.556878
4.461793, 4.170147
4.472869, 3.562004
4.484003, 6.576513
4.495166, 3.524842
4.506182, 7.29692
4.51716, 8.312423
4.528544, 3.544156
6.061126, 9.25621
6.071988, 7.152091
6.083331, 3.867568
6.094307, 2.742578
6.105471, 3.926149
6.116499, 3.732754
6.127548, 3.561081
6.13867, 3.510938
6.150245, 4.395886
6.160897, 2.494373
6.172015, 3.638697
6.21663, 4.317966
6.22766, 3.53115
6.238697, 3.526407
6.249633, 3.672864
6.260921, 3.993209
6.271983, 3.265015
6.283022, 5.465925
6.294275, 4.775954
6.338769, 3.926218
6.349705, 9.559066
6.360943, 3.431479
6.394361, 3.053697
6.405209, 6.480612
6.416348, 3.435724
6.438411, 5.070543
6.449653, 1.807191
6.460763, 2.83828
6.471847, 6.357828
6.483002, 5.375613
6.49422, 3.374609
6.505101, 2.408813
6.516254, 3.039096
6.527371, 2.80016
6.538581, 3.483805
6.549775, 2.812819
6.56082, 4.437203
6.571814, 1.705928
6.583042, 1.764529
6.593882, 2.718608
6.605164, 1.785661
6.616664, 3.578427
6.627362, 1.569514
6.638535, 1.814464
6.649561, 5.833107
6.660812, 3.391481
6.672003, 2.436605
6.682958, 1.075117
6.694386, 1.25876
6.705363, 1.417554
6.716045, 1.510477
6.727351, 1.87034
6.738349, 1.226163
6.74964, 1.881214
6.760593, 1.314332
6.771844, 3.543614
6.78301, 1.105717
6.794073, 3.682891
6.805145, 5.365088
6.816172, 1.734527
6.82741, 1.560332
6.838463, 2.064311
6.849607, 1.791143
6.863811, 1.831522
6.877976, 1.983897
6.886043, 2.377244
6.89378, 2.634836
6.903023, 1.76309
6.914139, 2.541641
6.925167, 3.2769
6.936511, 2.937943
6.947592, 3.242968
6.958697, 3.483891
6.969865, 2.932278
6.980893, 2.575071
7.014205, 4.489705
7.025132, 4.675435
7.036495, 4.917277
7.047539, 7.216458
7.06993, 8.603034
7.081058, 8.307745
7.103138, 9.570552
7.125289, 7.236813
