0.0112414, 3.240261, 3.240261, 2.507002
0.0216246, 3.515239, 3.37775, 2.506953
0.032714, 3.237745, 3.331082, 2.506808
0.0437098, 2.971495, 3.241185, 2.506661
0.0549154, 3.007742, 3.194497, 2.506411
0.0659516, 2.847483, 3.136661, 2.506252
0.0770179, 2.874802, 3.099252, 2.505925
0.08809251, 2.684069, 3.047354, 2.505566
0.099277, 2.662056, 3.004544, 2.505044
0.11082, 2.724243, 2.976513, 2.504553
0.1222561, 2.738623, 2.954887, 2.503932
0.1325984, 2.81555, 2.943275, 2.503388
0.1444532, 2.912937, 2.940942, 2.502703
0.154657, 2.983298, 2.943967, 2.502076
0.1659366, 2.867662, 2.93888, 2.501347
0.1768593, 2.802955, 2.930385, 2.500638
0.1880766, 2.789978, 2.922126, 2.499727
0.1993548, 2.70577, 2.910106, 2.49885
0.2103757, 2.807044, 2.904682, 2.497887
0.2214118, 2.649842, 2.89194, 2.496869
0.2324829, 2.623539, 2.861104, 2.495816
0.2436713, 2.656538, 2.818168, 2.494685
0.2547629, 2.589651, 2.785764, 2.493451
0.2658571, 2.594362, 2.766907, 2.492202
0.2769364, 2.568828, 2.744961, 2.490958
0.2881183, 2.457644, 2.725469, 2.489606
0.2991392, 2.466296, 2.705044, 2.488246
0.3102024, 2.568512, 2.699266, 2.486782
0.3214234, 2.582744, 2.695301, 2.485227
0.332531, 2.603458, 2.689262, 2.483645
0.34361, 2.67955, 2.686308, 2.48197
0.3547294, 2.550264, 2.673043, 2.480329
0.3660179, 1.713435, 2.613068, 2.478501
0.3769967, 1.651879, 2.546497, 2.476759
0.3881572, 1.649198, 2.485574, 2.474902
0.3994416, 1.684537, 2.429653, 2.47302
0.4102325, 1.684456, 2.374377, 2.471117
0.4215871, 1.690577, 2.323617, 2.469105
0.4324527, 1.712014, 2.268866, 2.467098
0.4436663, 1.681498, 2.220449, 2.46507
0.4548169, 1.682162, 2.17338, 2.462906
0.4658598, 1.729038, 2.127005, 2.460752
0.4769542, 1.736265, 2.084336, 2.458424
0.4880099, 1.743513, 2.041793, 2.456115
0.4991794, 1.764865, 2.001595, 2.453779
0.5101573, 1.450978, 1.951262, 2.451369
0.5213807, 1.453456, 1.90062, 2.448861
0.5325779, 1.470932, 1.845741, 2.446337
0.5435808, 1.511632, 1.792185, 2.443738
0.5546598, 1.491453, 1.736584, 2.441102
0.5657709, 1.487663, 1.67699, 2.438418
0.5793163, 1.542265, 1.62659, 2.435076
0.5879875, 1.553177, 1.618577, 2.432902
0.5991747, 1.559006, 1.613934, 2.43007
0.6101772, 1.579726, 1.61046, 2.427228
0.6213942, 1.583889, 1.605428, 2.424301
0.6323807, 1.607134, 1.601562, 2.421352
0.6436121, 1.586293, 1.596348, 2.418298
0.6546638, 1.566561, 1.589075, 2.415253
0.6657393, 1.5635, 1.583175, 2.41218
0.6769235, 1.538563, 1.575995, 2.408981
0.6880778, 1.573514, 1.568219, 2.40576
0.6992467, 1.562197, 1.559515, 2.402486
0.7100652, 1.590704, 1.551875, 2.399304
0.7213204, 1.584634, 1.542863, 2.395871
0.7323272, 1.580372, 1.549333, 2.392556
0.7434196, 1.571365, 1.555229, 2.389088
0.7546312, 1.565906, 1.559977, 2.385586
0.7657124, 1.873267, 1.578059, 2.381998
0.7767618, 1.85333, 1.596153, 2.378458
0.7879726, 1.855787, 1.614559, 2.374811
0.7990622, 1.905788, 1.632735, 2.37117
0.8100134, 2.004234, 1.655288, 2.367525
0.8212471, 1.977686, 1.676222, 2.363743
0.8323847, 1.929341, 1.693703, 2.359933
0.8433436, 1.936404, 1.711329, 2.356198
