2.841722, 1, FP
5.117968, 1, TN
6.462233, 1, FP
6.740741, 1, TN
6.895674, 1, FP
7.061791, 1, TN
7.319075, 1, FP
7.450436, 1, TN
9.875721, 1, FP
11.47113, 1, FN
12.02949, 1, TP
16.67065, 1, TN
18.55871, 2, FP
18.74905, 2, TN
18.88494, 2, FP
19.0136, 2, TN
19.88532, 2, FP
20.03097, 2, TN
20.34424, 2, FP
20.58932, 2, TN
21.14229, 2, FP
21.2819, 2, TN
23.46848, 2, TP
24.99289, 2, FN
25.52341, 2, FP
25.89067, 2, TN
26.14412, 3, FP
26.9887, 3, TN
27.40973, 3, FP
27.54094, 3, TN
27.66713, 3, FP
27.80165, 3, TN
28.1225, 3, FP
28.24472, 3, TN
30.35303, 3, FP
31.05605, 3, TN
31.39749, 3, FP
32.88752, 3, TN
37.44939, 3, FP
38.0959, 3, TN
40.1196, 3, TP
42.64603, 3, TN
43.4701, 4, FP
43.67141, 4, TN
48.05387, 4, FP
49.04222, 4, TN
49.82309, 4, FP
50.01944, 4, TN
50.18678, 4, FP
50.30994, 4, TN
50.58974, 4, FP
51.07751, 4, TN
51.19959, 4, FP
51.89676, 4, TN
53.4435, 4, FP
55.5107, 4, TN
55.95363, 4, FP
57.32109, 4, TN
57.48763, 4, FP
59.29531, 4, TN
59.46224, 4, FP
59.69811, 4, TN
63.28029, 4, FP
64.31322, 4, TN
64.64925, 4, FP
64.78299, 4, TN
67.53907, 4, FP
67.65973, 4, TN
77.15823, 4, TP
78.98579, 4, TN
