0.3733333, 1, 1.638292, False, False
0.520848, 1, 13.01385, False, False
0.5345914, 1, 5.06071, False, False
0.5647926, 1, 6.26884, False, False
0.5866207, 1, 3.239864, False, False
0.5973917, 1, 3.726804, False, False
0.6088656, 1, 7.080115, False, False
0.6344296, 1, 15.7635, False, False
0.6445152, 1, 26.10036, False, False
0.6548759, 1, 125.3864, False, False
0.6649295, 1, 3.652792, False, False
0.6771976, 1, 6.401537, False, False
0.6882393, 1, 3.206764, False, False
0.6979496, 1, 7.478678, False, False
0.7088825, 1, 3.03058, False, False
0.7204487, 1, 7.968682, False, False
0.7339106, 1, 9.413993, False, False
0.7976979, 1, 5.059724, False, False
0.8089585, 1, 61.35559, False, False
0.833011, 1, 62.88036, False, False
0.8528434, 1, 4.928975, False, False
0.8753334, 1, 74.38511, False, False
0.8975304, 1, 17.77757, False, False
0.9308951, 1, 9.928658, False, False
0.9527346, 1, 467.0507, False, False
0.9752144, 1, 29.3239, False, False
1.055023, 1, 299.4442, False, False
1.066891, 1, 50.45096, False, False
1.101529, 1, 16.16712, False, False
1.112712, 1, 9.335549, False, False
1.124067, 1, 10.18504, False, False
1.135173, 1, 22.19071, False, False
2.694366, 1, 0.8319401, False, False
2.7052, 1, 0.4375373, False, False
2.716345, 1, 1.522943, False, False
2.727504, 1, 1.507119, False, False
2.738556, 1, 0.6647716, False, False
2.749738, 1, 1.348748, False, False
2.760917, 1, 2.204962, False, False
2.771762, 1, 2.155862, False, False
2.783144, 1, 3.018619, False, False
2.796938, 1, 6.960268, False, False
2.807051, 1, 7.881335, False, False
2.816522, 1, 4.042797, False, False
2.849503, 1, 5.29104, False, False
2.860779, 1, 30.34076, False, False
2.872096, 1, 66.87989, False, False
2.895023, 1, 9.259105, False, False
3.005042, 1, 7.912853, False, False
3.016118, 1, 6.519538, False, False
3.027635, 1, 7.079128, False, False
3.039654, 1, 3.971182, False, False
3.060711, 1, 6.087697, False, False
3.07189, 1, 6.205173, False, False
3.082902, 1, 7.166104, False, False
3.093901, 1, 5.247275, False, False
3.10492, 1, 28.48577, False, False
3.116257, 1, 5.426827, False, False
3.127406, 1, 3.45007, False, False
3.13859, 1, 4.238669, False, False
3.149543, 1, 5.771857, False, False
3.160496, 1, 5.912266, False, False
3.171774, 1, 10.44525, False, False
3.182818, 1, 7.094733, False, False
3.194232, 1, 6.196129, False, False
3.204926, 1, 6.327646, False, False
3.216298, 1, 4.394327, False, False
3.227121, 1, 10.78747, False, False
3.238279, 1, 5.782265, False, False
3.255588, 1, 17.6181, False, False
3.282646, 1, 5.498774, False, False
3.29387, 1, 4.797055, False, False
3.305157, 1, 13.12254, False, False
3.316288, 1, 3.953407, False, False
3.327044, 1, 5.856804, False, False
3.338218, 1, 6.878366, False, False
3.349376, 1, 13.73333, False, False
3.360322, 1, 11.11686, False, False
3.371696, 1, 7.076581, False, False
3.382765, 1, 10.91803, False, False
3.393848, 1, 6.332828, False, False
3.404748, 1, 5.480506, False, False
3.41609, 1, 17.8194, False, False
3.426997, 1, 7.486506, False, False
3.43794, 1, 17.73002, False, False
3.449334, 1, 6.599414, False, False
3.460531, 1, 7.075191, False, False
3.471624, 1, 5.809044, False, False
3.482813, 1, 9.907064, False, False
3.494145, 1, 10.73617, False, False
3.505936, 1, 15.68443, False, False
3.516989, 1, 10.64819, False, False
3.527405, 1, 53.72816, False, False
3.538219, 1, 15.93675, False, False
3.54931, 1, 9.117267, False, False
3.560341, 1, 8.853287, False, False
3.571447, 1, 12.95491, False, False
3.582813, 1, 14.77358, False, False
3.593658, 1, 5.435354, False, False
3.604731, 1, 6.435462, False, False
3.615898, 1, 5.871131, False, False
3.627152, 1, 6.547982, False, False
3.637937, 1, 5.89799, False, False
3.65167, 1, 6.719543, False, False
3.6615, 1, 4.177958, False, False
3.671317, 1, 6.753269, False, False
3.682948, 1, 7.063858, False, False
3.693744, 1, 6.300889, False, False
3.704536, 1, 5.959158, False, False
3.715855, 1, 5.867651, False, False
3.72689, 1, 4.836315, False, False
3.743136, 1, 9.857201, True, False
3.754222, 1, 7.487948, True, False
3.763235, 1, 6.482315, True, False
3.772608, 1, 4.39088, True, False
3.781944, 1, 6.119918, True, False
3.792028, 1, 8.821036, True, False
3.803553, 1, 6.904828, True, False
3.814516, 1, 11.50599, True, False
3.825476, 1, 10.76488, True, False
3.836643, 1, 10.38845, True, False
3.847504, 1, 12.77683, True, False
3.85874, 1, 11.35064, True, False
3.869947, 1, 12.62117, True, False
3.880861, 1, 7.843528, True, False
3.892281, 1, 6.465343, True, False
3.903166, 1, 7.829172, True, False
3.914283, 1, 4.05923, True, False
3.925628, 1, 5.165803, True, False
3.936724, 1, 5.38685, True, False
3.947844, 1, 2.769397, True, False
3.958762, 1, 3.265544, True, False
3.970079, 1, 2.394971, True, False
3.981057, 1, 2.425663, True, False
3.99235, 1, 2.652808, True, False
4.003211, 1, 2.431043, True, False
4.014248, 1, 2.736662, True, False
4.025532, 1, 2.409537, True, False
4.036668, 1, 2.502198, True, False
4.048959, 1, 2.623987, True, False
4.061096, 1, 2.411972, True, False
4.070685, 1, 2.41356, True, False
4.08114, 1, 2.169952, True, False
4.092133, 1, 2.607795, True, False
4.103265, 1, 2.422257, True, False
4.114594, 1, 2.398185, True, False
4.125571, 1, 2.418115, True, False
4.13705, 1, 2.349777, True, False
4.147923, 1, 2.375936, True, False
4.159575, 1, 2.406934, True, False
4.170968, 1, 2.38168, True, False
4.182001, 1, 2.431422, True, False
4.193052, 1, 2.483243, True, False
4.204421, 1, 2.478773, True, False
4.2155, 1, 2.477258, True, False
4.226781, 1, 2.510984, True, False
4.237941, 1, 2.801356, True, False
4.249108, 1, 2.859889, True, False
4.260262, 1, 3.044359, True, False
4.271305, 1, 3.579661, True, False
4.282246, 1, 3.649447, True, False
4.293401, 1, 4.31859, True, False
4.304563, 1, 6.30246, True, False
4.315533, 1, 4.734901, True, False
4.326771, 1, 6.007178, True, False
4.337938, 1, 8.921065, True, False
4.348737, 1, 10.96112, True, False
4.360196, 1, 6.967108, True, False
4.370878, 1, 7.208637, True, False
4.382292, 1, 8.218468, True, False
4.393344, 1, 6.408332, True, False
4.404245, 1, 7.589943, True, False
4.41591, 1, 7.467262, True, False
4.426819, 1, 7.802844, True, False
4.437944, 1, 7.759681, True, False
4.448865, 1, 7.349081, True, False
4.461685, 1, 7.731247, True, False
4.470876, 1, 7.703186, True, False
4.482028, 1, 8.922824, True, False
4.494193, 1, 6.036649, True, False
4.504445, 1, 5.874262, True, False
4.515649, 1, 5.145663, True, False
4.526681, 1, 5.28299, True, False
4.538866, 1, 5.413558, True, False
4.549134, 1, 5.618815, True, False
4.559795, 1, 5.783086, True, False
4.570844, 1, 5.767174, True, False
4.582062, 1, 5.680374, True, False
4.593157, 1, 4.439246, True, False
4.604177, 1, 4.25128, True, False
4.616261, 1, 3.850641, True, False
4.626519, 1, 3.301754, True, False
4.637712, 1, 3.278117, True, False
4.648666, 1, 2.427981, True, False
4.659807, 1, 3.097376, True, False
4.671039, 1, 2.967708, True, False
4.681846, 1, 3.904289, True, False
4.693307, 1, 3.534055, True, False
4.704322, 1, 2.730895, True, False
4.715715, 1, 1.929826, True, False
4.727091, 1, 1.678044, True, False
4.73747, 1, 1.916405, True, False
4.748799, 1, 1.907072, True, False
4.75994, 1, 1.562129, True, False
4.772063, 1, 1.44961, True, False
4.782008, 1, 2.019055, True, False
4.793189, 1, 1.857184, True, False
4.804368, 1, 1.78352, True, False
4.81539, 1, 1.712636, True, False
4.826974, 1, 1.757361, True, False
4.837614, 1, 1.710517, True, False
4.849139, 1, 1.734727, True, False
4.859958, 1, 2.128563, True, False
4.870925, 1, 1.808246, True, False
4.881802, 1, 1.917435, True, False
4.893147, 1, 1.970624, True, False
4.904192, 1, 1.866054, True, False
4.915333, 1, 1.993734, True, False
4.926473, 1, 1.887785, True, False
4.937695, 1, 1.639081, True, False
4.94887, 1, 1.738792, True, False
4.959883, 1, 1.666016, True, False
4.970731, 1, 1.825012, True, False
4.981752, 1, 1.641104, True, False
4.993007, 1, 1.66077, True, False
5.004332, 1, 1.619838, True, False
5.015721, 1, 1.655233, True, False
5.028081, 1, 1.589459, True, False
5.038012, 1, 1.470317, True, False
5.048986, 1, 1.563822, True, False
5.059637, 1, 1.659077, True, False
5.071001, 1, 1.597853, True, False
5.082249, 1, 1.50554, True, False
5.093252, 1, 1.432601, True, False
5.10419, 1, 1.366063, True, False
5.115114, 1, 1.446582, True, False
5.126266, 1, 1.51148, True, False
