0.4397322, 1, FP
0.5572974, 1, TN
2.858928, 1, TP
4.817868, 1, TN
4.939686, 2, FP
5.838539, 2, TN
6.359847, 2, FP
6.47932, 2, TN
7.478346, 2, FP
9.52721, 2, TN
11.59938, 2, TP
13.50141, 2, TN
14.53539, 3, FP
14.66903, 3, TN
15.58834, 3, FP
17.80222, 3, TN
18.84702, 3, FP
20.90622, 3, TN
21.92161, 3, TP
23.86024, 3, FN
23.98738, 3, FP
24.79752, 3, TN
26.6941, 4, FP
29.40533, 4, TN
31.52346, 4, TP
35.14595, 4, FN
35.29031, 4, FP
36.0701, 4, TN
36.19156, 5, FP
36.32166, 5, TN
36.97029, 5, FP
37.10226, 5, TN
