11.7051, 1, FP
14.92558, 1, TN
15.76268, 1, FP
18.00172, 1, TN
20.32083, 1, FP
21.10031, 1, TN
21.23357, 1, FP
21.97808, 1, TN
22.18897, 1, FP
26.32027, 1, TN
30.56254, 1, FP
30.75147, 1, TN
30.87405, 1, FP
31.98403, 1, TN
33.98232, 1, FP
39.95848, 1, TN
42.77899, 1, FP
44.1316, 1, TN
48.53226, 1, FP
50.74242, 1, TN
55.24965, 1, FP
57.33902, 1, TN
59.3386, 1, FP
61.16037, 1, TN
62.69243, 1, FP
64.83588, 1, TN
68.04243, 1, FP
70.30008, 1, TN
72.87701, 1, FP
74.63747, 1, TN
77.32922, 1, FP
79.09587, 1, TN
80.96183, 1, FP
82.33872, 1, TN
