0.4133863, 1, FP
0.8494743, 1, TN
4.100325, 1, FP
4.999872, 1, TN
11.02703, 1, FP
11.87437, 1, TN
12.69648, 1, FP
12.84094, 1, TN
14.31782, 1, FP
14.99569, 1, TN
16.67227, 1, FP
16.87243, 1, TN
18.43813, 1, FP
18.56049, 1, TN
19.53766, 1, FP
20.61448, 1, TN
22.18074, 1, FP
25.53499, 1, TN
25.93516, 1, FP
26.09058, 1, TN
27.223, 1, FP
28.69484, 1, TN
29.21064, 1, FP
29.33327, 1, TN
30.21886, 1, FP
31.06899, 1, TN
32.97425, 1, FP
36.75209, 1, TN
38.20639, 1, FP
39.76161, 1, TN
40.3926, 1, FP
40.87241, 1, TN
47.80847, 1, FP
47.98605, 1, TN
50.12352, 1, TP
50.82237, 1, FN
60.42987, 1, FP
61.13636, 1, TN
63.75392, 2, TP
65.2256, 2, TN
68.88174, 3, TP
70.30308, 3, TN
72.74145, 4, TP
73.37944, 4, TN
76.96681, 5, TP
78.3217, 5, TN
