1.903423, 1, TP
3.837884, 1, FN
4.84858, 1, FP
5.981209, 1, TN
7.056135, 2, TP
7.436297, 2, FN
10.24738, 2, FP
12.83391, 2, TN
14.06677, 3, FP
14.95016, 3, TN
15.99692, 3, FP
16.58781, 3, TN
17.74278, 3, FP
19.0753, 3, TN
20.09345, 3, FP
20.21903, 3, TN
20.44161, 3, FP
20.56443, 3, TN
20.94893, 3, FP
21.07116, 3, TN
25.32511, 3, TP
27.43829, 3, FN
28.60446, 3, TP
31.20334, 3, TN
35.13481, 4, TP
36.37877, 4, FN
37.41174, 4, TP
38.96614, 4, TN
39.97714, 5, TP
40.10208, 5, FN
42.77585, 5, TP
42.89806, 5, FN
46.18185, 5, TP
46.30636, 5, FN
47.44715, 5, TP
51.53846, 5, TN
52.5578, 6, FP
54.02576, 6, TN
59.00134, 6, TP
61.14495, 6, TN
62.41093, 7, FP
62.61113, 7, TN
66.52647, 7, TP
69.09589, 7, TN
71.26838, 8, FP
71.7395, 8, TN
73.01634, 8, FP
74.9275, 8, TN
77.80408, 8, TP
79.4671, 8, TN
82.92416, 9, TP
84.82175, 9, TN
88.33241, 10, TP
89.23046, 10, FN
93.41899, 10, FP
96.32761, 10, TN
