2.360634, 1, FP
3.304577, 1, TN
4.703819, 1, FP
4.914845, 1, TN
6.169881, 1, FP
7.002728, 1, TN
9.12353, 1, FP
10.31216, 1, TN
18.58646, 1, FP
19.41928, 1, TN
22.8176, 1, TP
23.26206, 1, FN
23.63938, 1, TP
24.57234, 1, TN
25.30531, 2, FP
25.42757, 2, TN
27.15287, 2, TP
27.84897, 2, TN
29.38132, 3, TP
30.11421, 3, TN
31.44738, 4, TP
32.06838, 4, TN
33.7016, 5, TP
34.56827, 5, TN
34.82417, 6, FP
35.04574, 6, TN
36.72923, 6, TP
37.80961, 6, TN
39.24344, 7, TP
40.48761, 7, TN
42.21832, 8, TP
42.90844, 8, TN
43.37497, 9, FP
43.49757, 9, TN
44.36345, 9, TP
45.2077, 9, TN
46.78246, 10, TP
47.8282, 10, TN
