5.895333, 1, FP
7.161411, 1, TN
8.51873, 1, FP
18.33166, 1, TN
19.92048, 1, FP
24.0906, 1, TN
24.21293, 1, FP
24.33602, 1, TN
29.48829, 1, FP
30.71169, 1, TN
31.84287, 1, FP
32.96326, 1, TN
34.07054, 1, FP
35.47643, 1, TN
39.2173, 1, FP
51.32328, 1, TN
54.28917, 1, FP
55.67947, 1, TN
63.48819, 1, FP
68.37375, 1, TN
71.14963, 1, FP
72.28212, 1, TN
75.03754, 1, FP
81.91245, 1, TN
89.41734, 1, FP
90.12171, 1, TN
92.17472, 1, FP
97.63723, 1, TN
101.2133, 1, FP
101.7025, 1, TN
104.1539, 1, FP
111.6281, 1, TN
122.2787, 1, FP
128.6795, 1, TN
144.1065, 1, FP
144.7608, 1, TN
147.2124, 1, FP
153.9476, 1, TN
179.048, 1, FP
186.0237, 1, TN
190.1509, 1, FP
195.3546, 1, TN
198.4659, 1, FP
202.1985, 1, TN
