'global_time':7.27078, 'ChildID':3, 'pos_x':0, 'pos_y':1, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':7.717813, 'ChildID':5, 'pos_x':-1.6, 'pos_y':1, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':7.986148, 'ChildID':10, 'pos_x':-3, 'pos_y':2.5, 'pos_z':1.6, 'is_correct':1, 'activated_time':7.946148,  
'global_time':8.425988, 'ChildID':11, 'pos_x':-3, 'pos_y':1, 'pos_z':1.6, 'is_correct':1, 'activated_time':0.4398415,  
'global_time':8.660257, 'ChildID':8, 'pos_x':-3, 'pos_y':2.5, 'pos_z':0, 'is_correct':1, 'activated_time':0.2342694,  
'global_time':8.95072, 'ChildID':9, 'pos_x':-3, 'pos_y':1, 'pos_z':0, 'is_correct':1, 'activated_time':0.2904598,  
'global_time':9.21384, 'ChildID':10, 'pos_x':-3, 'pos_y':2.5, 'pos_z':1.6, 'is_correct':1, 'activated_time':0.2631205,  
'global_time':9.495494, 'ChildID':8, 'pos_x':-3, 'pos_y':2.5, 'pos_z':0, 'is_correct':0, 'activated_time':-1,  
'global_time':9.698998, 'ChildID':6, 'pos_x':-3, 'pos_y':2.5, 'pos_z':-1.6, 'is_correct':1, 'activated_time':0.4851576,  
'global_time':10.02289, 'ChildID':10, 'pos_x':-3, 'pos_y':2.5, 'pos_z':1.6, 'is_correct':0, 'activated_time':-1,  
'global_time':10.17316, 'ChildID':4, 'pos_x':-1.6, 'pos_y':2.5, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':10.45398, 'ChildID':3, 'pos_x':0, 'pos_y':1, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':10.64486, 'ChildID':1, 'pos_x':1.6, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.9458607,  
'global_time':10.97038, 'ChildID':3, 'pos_x':0, 'pos_y':1, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':11.28524, 'ChildID':5, 'pos_x':-1.6, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.6403822,  
'global_time':11.62004, 'ChildID':2, 'pos_x':0, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.3347933,  
'global_time':11.96863, 'ChildID':5, 'pos_x':-1.6, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.3485906,  
'global_time':12.61882, 'ChildID':9, 'pos_x':-3, 'pos_y':1, 'pos_z':0, 'is_correct':1, 'activated_time':0.6501918,  
'global_time':12.89785, 'ChildID':11, 'pos_x':-3, 'pos_y':1, 'pos_z':1.6, 'is_correct':1, 'activated_time':0.2790281,  
'global_time':13.39185, 'ChildID':4, 'pos_x':-1.6, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.4940035,  
'global_time':13.66487, 'ChildID':2, 'pos_x':0, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.2730214,  
'global_time':13.94013, 'ChildID':0, 'pos_x':1.6, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.27526,  
'global_time':14.2022, 'ChildID':3, 'pos_x':0, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.262068,  
'global_time':14.99438, 'ChildID':0, 'pos_x':1.6, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.7921839,  
'global_time':15.21907, 'ChildID':2, 'pos_x':0, 'pos_y':2.5, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':15.54977, 'ChildID':4, 'pos_x':-1.6, 'pos_y':2.5, 'pos_z':3, 'is_correct':1, 'activated_time':0.5553915,  
'global_time':15.81306, 'ChildID':5, 'pos_x':-1.6, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.263291,  
'global_time':16.07506, 'ChildID':10, 'pos_x':-3, 'pos_y':2.5, 'pos_z':1.6, 'is_correct':1, 'activated_time':0.2619947,  
'global_time':16.34934, 'ChildID':11, 'pos_x':-3, 'pos_y':1, 'pos_z':1.6, 'is_correct':1, 'activated_time':0.2742837,  
'global_time':16.79913, 'ChildID':6, 'pos_x':-3, 'pos_y':2.5, 'pos_z':-1.6, 'is_correct':1, 'activated_time':0.4497837,  
'global_time':17.15007, 'ChildID':9, 'pos_x':-3, 'pos_y':1, 'pos_z':0, 'is_correct':0, 'activated_time':-1,  
'global_time':17.32219, 'ChildID':11, 'pos_x':-3, 'pos_y':1, 'pos_z':1.6, 'is_correct':0, 'activated_time':-1,  
'global_time':17.72809, 'ChildID':3, 'pos_x':0, 'pos_y':1, 'pos_z':3, 'is_correct':1, 'activated_time':0.9289637,  
'global_time':18.51656, 'ChildID':5, 'pos_x':-1.6, 'pos_y':1, 'pos_z':3, 'is_correct':0, 'activated_time':-1,  
'global_time':18.6051, 'ChildID':11, 'pos_x':-3, 'pos_y':1, 'pos_z':1.6, 'is_correct':0, 'activated_time':-1,  
