0.8932142, 1.511995, 0, 0, False, False
0.9178637, 1.050572, 1.511995, 0, False, False
0.9547225, 0.8227159, 1.281284, 0, False, False
0.9609302, 0.8227159, 1.128428, -0.458568, False, False
0.9657328, 0.8227159, 1.052, -0.1139282, False, False
0.9704732, 0.8227159, 1.006143, 0, False, False
0.9761102, 0.8227159, 0.8682871, 0, False, False
1.006928, 1.7655, 0.8227158, 0.471392, False, False
1.018491, 1.960902, 1.011273, 1.040485, False, False
1.026677, 2.874974, 1.23891, 1.12383, False, False
1.032396, 2.874974, 1.649361, 1.011773, False, False
1.03719, 2.874974, 2.059813, 0.4570358, False, False
1.04116, 2.874974, 2.470264, 0, False, False
1.143008, 2.874974, 2.692159, 0, False, False
1.153399, 2.874974, 2.874974, 0, False, False
1.158214, 2.874974, 2.874974, 0, False, False
1.162515, 2.874974, 2.874974, 0, False, False
1.167602, 2.874974, 2.874974, 0, False, False
1.171636, 2.874974, 2.874974, 0, False, False
1.217443, 2.874974, 2.874974, 0, False, False
1.232381, 2.927583, 2.874974, 0.02630448, False, False
1.275733, 2.927583, 2.885496, 0.05260921, False, False
1.280607, 2.927583, 2.896018, 0.02630472, False, False
1.285594, 2.927583, 2.906539, 0, False, False
1.289874, 2.927583, 2.917061, 0, False, False
1.29454, 2.927583, 2.927583, 0, False, False
1.329058, 2.927583, 2.927582, 0, False, False
1.335194, 2.927583, 2.927582, 0, False, False
1.339035, 2.927583, 2.927582, 0, False, False
1.358743, 2.927583, 2.927582, 0, False, False
1.363212, 2.927583, 2.927582, 0, False, False
1.395039, 2.927583, 2.927582, 0, False, False
1.399573, 2.927583, 2.927582, 0, False, False
1.403932, 2.927583, 2.927582, 0, False, False
1.408773, 2.927583, 2.927582, 0, False, False
1.412498, 2.927583, 2.927582, 0, False, False
1.419593, 2.927583, 2.927582, 0, False, False
1.423169, 2.927583, 2.927582, 0, False, False
1.43209, 2.927583, 2.927582, 0, False, False
1.435774, 2.927583, 2.927582, 0, False, False
1.439444, 2.927583, 2.927582, 0, False, False
1.44312, 2.927583, 2.927582, 0, False, False
1.447252, 2.927583, 2.927582, 0, False, False
1.450922, 2.927583, 2.927582, 0, False, False
1.480098, 2.927583, 2.927582, 0, False, False
1.484789, 2.927583, 2.927582, 0, False, False
1.488833, 2.927583, 2.927582, 0, False, False
1.493565, 2.927583, 2.927582, 0, False, False
1.497869, 2.927583, 2.927582, 0, False, False
1.502642, 2.927583, 2.927582, 0, False, False
1.507028, 2.927583, 2.927582, 0, False, False
1.510967, 2.927583, 2.927582, 0, False, False
1.515333, 2.927583, 2.927582, 0, False, False
1.546287, 2.927583, 2.927582, 0, False, False
1.551386, 2.927583, 2.927582, 0, False, False
1.557874, 2.927583, 2.927582, 0, False, False
1.564959, 2.927583, 2.927582, 0, False, False
1.569723, 2.927583, 2.927582, 0, False, False
1.574225, 2.927583, 2.927582, 0, False, False
1.606999, 2.927583, 2.927582, 0, False, False
1.611925, 2.927583, 2.927582, 0, False, False
1.644536, 2.927583, 2.927582, 0, False, False
1.671331, 2.927583, 2.927582, 0, False, False
1.686229, 2.927583, 2.927582, 0, False, False
1.69241, 2.927583, 2.927582, 0, False, False
1.728699, 2.927583, 2.927582, 0, False, False
1.734639, 2.927583, 2.927582, 0, False, False
1.75435, 2.927583, 2.927582, 0, False, False
1.759796, 2.927583, 2.927582, 0, False, False
1.763914, 2.927583, 2.927582, 0, False, False
1.768445, 2.927583, 2.927582, 0, False, False
1.772596, 2.927583, 2.927582, 0, False, False
1.794395, 2.927583, 2.927582, 0, False, False
1.799171, 2.927583, 2.927582, 0, False, False
1.806279, 2.927583, 2.927582, 0, False, False
1.828839, 2.927583, 2.927582, 0, False, False
1.858508, 2.927583, 2.927582, 0, False, False
1.86354, 2.927583, 2.927582, 0, False, False
1.868559, 2.927583, 2.927582, 0, False, False
1.872498, 2.927583, 2.927582, 0, False, False
1.877115, 2.927583, 2.927582, 0, False, False
1.881646, 2.927583, 2.927582, 0, False, False
1.916072, 2.927583, 2.927582, 0, False, False
1.924892, 2.927583, 2.927582, 0, False, False
1.944176, 2.927583, 2.927582, 0, False, False
1.984315, 2.927583, 2.927582, 0, False, False
1.999646, 2.927583, 2.927582, 0, False, False
2.004391, 2.927583, 2.927582, 0, False, False
2.027136, 2.927583, 2.927582, 0, False, False
2.031891, 2.927583, 2.927582, 0, False, False
2.117486, 2.927583, 2.927582, 0, False, False
2.123933, 2.927583, 2.927582, 0, False, False
2.129296, 2.927583, 2.927582, 0, False, False
2.13416, 2.927583, 2.927582, 0, False, False
2.170524, 2.927583, 2.927582, 0, False, False
2.176024, 2.927583, 2.927582, 0, False, False
2.204389, 2.927583, 2.927582, 0, False, False
2.238726, 2.927583, 2.927582, 0, False, False
2.253734, 2.927583, 2.927582, 0, False, False
2.295519, 2.927583, 2.927582, 0, False, False
2.302272, 2.927583, 2.927582, 0, False, False
2.307141, 2.927583, 2.927582, 0, False, False
2.329405, 2.927583, 2.927582, 0, False, False
2.370134, 2.927583, 2.927582, 0, False, False
2.397814, 2.927583, 2.927582, 0, False, False
2.428617, 2.927583, 2.927582, 0, False, False
2.435083, 2.927583, 2.927582, 0, False, False
2.44603, 2.927583, 2.927582, 0, False, False
2.46915, 2.927583, 2.927582, 0, False, False
2.484012, 2.927583, 2.927582, 0, False, False
2.489218, 2.927583, 2.927582, 0, False, False
2.493922, 2.927583, 2.927582, 0, False, False
2.498354, 2.927583, 2.927582, 0, False, False
2.503049, 2.927583, 2.927582, 0, False, False
2.50787, 2.927583, 2.927582, 0, False, False
2.512215, 2.927583, 2.927582, 0, False, False
2.547015, 2.927583, 2.927582, 0, False, False
2.552939, 2.927583, 2.927582, 0, False, False
2.557707, 2.927583, 2.927582, 0, False, False
2.562752, 2.927583, 2.927582, 0, False, False
2.568682, 2.927583, 2.927582, 0, False, False
2.572885, 2.927583, 2.927582, 0, False, False
2.596277, 2.927583, 2.927582, 0, False, False
2.603955, 2.927583, 2.927582, 0, False, False
2.617404, 2.927583, 2.927582, 0, False, False
2.621872, 2.927583, 2.927582, 0, False, False
2.62673, 2.927583, 2.927582, 0, False, False
2.630816, 2.927583, 2.927582, 0, False, False
2.63481, 2.927583, 2.927582, 0, False, False
2.638687, 2.927583, 2.927582, 0, False, False
2.64249, 2.927583, 2.927582, 0, False, False
2.673079, 2.927583, 2.927582, 0, False, False
2.678612, 2.927583, 2.927582, 0, False, False
2.683758, 2.927583, 2.927582, 0, False, False
2.688213, 2.927583, 2.927582, 0, False, False
2.692833, 2.927583, 2.927582, 0, False, False
2.697298, 2.927583, 2.927582, 0, False, False
2.734589, 2.927583, 2.927582, 0, False, False
2.739748, 2.927583, 2.927582, 0, False, False
2.745108, 2.927583, 2.927582, 0, False, False
2.750249, 2.927583, 2.927582, 0, False, False
2.754542, 2.927583, 2.927582, 0, False, False
2.759139, 2.927583, 2.927582, 0, False, False
2.804972, 2.927583, 2.927582, 0, False, False
2.817664, 2.927583, 2.927582, 0, False, False
2.822209, 2.927583, 2.927582, 0, False, False
2.859021, 2.927583, 2.927582, 0, False, False
2.863516, 2.927583, 2.927582, 0, False, False
2.868281, 2.927583, 2.927582, 0, False, False
2.872488, 2.927583, 2.927582, 0, False, False
2.900354, 2.927583, 2.927582, 0, False, False
2.923152, 2.927583, 2.927582, 0, False, False
2.929347, 2.927583, 2.927582, 0, False, False
2.934827, 2.927583, 2.927582, 0, False, False
2.939005, 2.927583, 2.927582, 0, False, False
2.943821, 2.927583, 2.927582, 0, False, False
2.949429, 2.927583, 2.927582, 0, False, False
2.981795, 2.927583, 2.927582, 0, False, False
2.98808, 2.927583, 2.927582, 0, False, False
2.993584, 2.927583, 2.927582, 0, False, False
3.001173, 2.927583, 2.927582, 0, False, False
3.006712, 2.927583, 2.927582, 0, False, False
3.011428, 2.927583, 2.927582, 0, False, False
3.136463, 2.927583, 2.927582, 0, False, False
3.17573, 2.927583, 2.927582, 0, False, False
3.181342, 2.927583, 2.927582, 0, False, False
3.18947, 2.927583, 2.927582, 0, False, False
3.194238, 2.927583, 2.927582, 0, False, False
3.198936, 2.927583, 2.927582, 0, False, False
3.203443, 2.927583, 2.927582, 0, False, False
3.214987, 2.927583, 2.927582, 0, False, False
3.219206, 2.927583, 2.927582, 0, False, False
3.223329, 2.927583, 2.927582, 0, False, False
3.227836, 2.927583, 2.927582, 0, False, False
3.232004, 2.927583, 2.927582, 0, False, False
3.236479, 2.927583, 2.927582, 0, False, False
3.242029, 2.927583, 2.927582, 0, False, False
3.266544, 2.927583, 2.927582, 0, False, False
3.271344, 2.927583, 2.927582, 0, False, False
3.29394, 2.927583, 2.927582, 0, False, False
3.302335, 2.927583, 2.927582, 0, False, False
3.307495, 2.927583, 2.927582, 0, False, False
3.312693, 2.927583, 2.927582, 0, False, False
3.339432, 2.927583, 2.927582, 0, False, False
3.359281, 2.927583, 2.927582, 0, False, False
3.364813, 2.927583, 2.927582, 0, False, False
3.369803, 2.927583, 2.927582, 0, False, False
3.374356, 2.927583, 2.927582, 0, False, False
3.378833, 2.927583, 2.927582, 0, False, False
3.383578, 2.927583, 2.927582, 0, False, False
3.420185, 2.927583, 2.927582, 0, False, False
3.436855, 2.927583, 2.927582, 0, False, False
3.484564, 2.927583, 2.927582, 0, False, False
3.498201, 2.927583, 2.927582, 0, False, False
3.503063, 2.927583, 2.927582, 0, False, False
3.508415, 2.927583, 2.927582, 0, False, False
3.544042, 2.927583, 2.927582, 0, False, False
3.559741, 2.927583, 2.927582, 0, False, False
3.618292, 2.927583, 2.927582, 0, False, False
3.632342, 2.927583, 2.927582, 0, False, False
3.64317, 2.927583, 2.927582, 0, False, False
3.679502, 2.927583, 2.927582, 0, False, False
3.705205, 2.927583, 2.927582, 0, False, False
3.743309, 2.927583, 2.927582, 0, False, False
3.755902, 2.927583, 2.927582, 0, False, False
3.767988, 2.927583, 2.927582, 0, False, False
3.773331, 2.927583, 2.927582, 0, False, False
3.787273, 2.927583, 2.927582, 0, False, False
3.803245, 2.927583, 2.927582, 0, False, False
3.807995, 2.927583, 2.927582, 0, False, False
3.81219, 2.927583, 2.927582, 0, False, False
3.816593, 2.927583, 2.927582, 0, False, False
3.820696, 2.927583, 2.927582, 0, False, False
3.856935, 2.927583, 2.927582, 0, False, False
3.862141, 2.927583, 2.927582, 0, False, False
3.877357, 2.927583, 2.927582, 0, False, False
3.918186, 2.927583, 2.927582, 0, False, False
3.933261, 2.927583, 2.927582, 0, False, False
3.938427, 2.927583, 2.927582, 0, False, False
3.944532, 2.927583, 2.927582, 0, False, False
3.980947, 2.927583, 2.927582, 0, False, False
3.998488, 2.927583, 2.927582, 0, False, False
4.043324, 2.927583, 2.927582, 0, False, False
4.057859, 2.927583, 2.927582, 0, False, False
4.067498, 2.927583, 2.927582, 0, False, False
4.084631, 2.927583, 2.927582, 0, False, False
4.12353, 2.927583, 2.927582, 0, False, False
4.138915, 2.927583, 2.927582, 0, False, False
4.178457, 2.927583, 2.927582, 0, False, False
4.192139, 2.927583, 2.927582, 0, False, False
4.19773, 2.927583, 2.927582, 0, False, False
4.234512, 2.927583, 2.927582, 0, False, False
4.270575, 2.927583, 2.927582, 0, False, False
4.29671, 2.927583, 2.927582, 0, False, False
4.30228, 2.927583, 2.927582, 0, False, False
4.307663, 2.927583, 2.927582, 0, False, False
4.313071, 2.927583, 2.927582, 0, False, False
4.31828, 2.927583, 2.927582, 0, False, False
4.32373, 2.927583, 2.927582, 0, False, False
