2.469281, 3.587063, 0, 0, False, False
2.500868, 26.57393, 3.587063, 0, False, False
2.523258, 2.103961, 15.0805, 0, False, False
2.534229, 2.61446, 10.75498, -12.72129, False, False
2.544051, 2.477429, 8.719853, -11.793, False, False
2.555235, 1.990014, 7.471368, -0.1254883, False, False
2.566574, 1.796466, 7.151958, -0.6527042, False, False
2.577636, 2.262536, 2.196466, -0.2042208, False, False
2.588552, 1.382967, 2.228181, -0.07048869, False, False
2.599487, 1.282802, 1.981882, -0.6966166, False, False
2.610815, 2.675399, 1.742957, 0.1563492, False, False
2.622021, 1.766362, 1.880034, 0.887996, False, False
2.633225, 1.710126, 1.874013, -0.2408564, False, False
2.645069, 1.637367, 1.763531, -0.5471334, False, False
2.656243, 0.9181631, 1.814411, -0.460479, False, False
2.66728, 0.9750181, 1.741484, -0.7271563, False, False
2.678425, 1.068581, 1.401408, -0.2559652, False, False
2.692461, 0.9146205, 1.261852, 0.04501045, False, False
2.7024, 0.6324974, 1.10275, -0.2482408, False, False
2.71709, 0.7920493, 0.9017764, -0.2793276, False, False
2.72335, 0.7758662, 0.8765537, 0.01039875, False, False
2.732708, 0.5430151, 0.8367233, -0.05283272, False, False
2.743923, 0.4273876, 0.73161, -0.2987564, False, False
2.755174, 0.5907428, 0.6341635, -0.1503754, False, False
2.766488, 0.4888395, 0.6258125, 0.05458981, False, False
2.77762, 0.511475, 0.5651706, -0.008907974, False, False
2.788561, 0.6685531, 0.5122923, 0.05022293, False, False
2.799738, 0.5683314, 0.5373999, 0.1182851, False, False
2.810701, 0.5276271, 0.5655887, -0.04203486, False, False
2.821857, 0.6224407, 0.5529655, -0.04340839, False, False
2.832914, 0.6478893, 0.5796858, 0.08718574, False, False
2.844532, 0.6261536, 0.6069687, 0.06198752, False, False
2.855435, 0.6311972, 0.5984887, -0.006489635, False, False
2.866852, 0.6511548, 0.6110619, 0.004154563, False, False
2.878026, 0.767249, 0.6357675, 0.08052653, False, False
2.889327, 0.7353587, 0.6647291, 0.1101278, False, False
2.901105, 0.6234251, 0.682223, -0.02981001, False, False
2.912442, 0.6852955, 0.6816773, -0.0969435, False, False
2.923968, 0.5836614, 0.692497, -0.04491341, False, False
2.934739, 0.6061373, 0.6789984, -0.05946088, False, False
