1.954493, 2.962152, 0, 0, False, False
1.976405, 3.028231, 2.962152, 0, False, False
1.983833, 1.96685, 2.995192, 0, False, False
1.99487, 2.189831, 2.652411, -0.9168513, False, False
2.006209, 2.263735, 2.536766, -0.2707577, False, False
2.698593, 7.143301, 2.48216, 2.625178, False, False
2.721025, 2.597835, 3.318389, 2.643785, False, False
2.731601, 3.896492, 3.23231, -1.456354, False, False
3.065337, 3.064291, 3.618238, -1.390176, False, False
3.076868, 0.4043618, 3.79313, -1.512837, False, False
3.0873, 0.6984241, 3.421256, -2.928999, False, False
3.098268, 1.246762, 2.13228, -0.7617336, False, False
3.275988, 3.213587, 1.862066, 1.678781, False, False
3.287161, 6.695305, 1.725485, 3.981853, False, False
3.298491, 1.042821, 2.451688, 1.638889, False, False
3.309285, 3.735124, 2.57938, -2.565474, False, False
3.320368, 6.412539, 3.186719, 1.204768, False, False
3.33154, 4.116033, 4.219874, 2.875314, False, False
3.552338, 10.51823, 4.400364, 2.243303, False, False
3.563268, 11.34661, 5.16495, 5.668139, False, False
3.57468, 11.1396, 7.225709, 3.925971, False, False
3.58565, 18.57132, 8.706604, 3.923035, False, False
3.59675, 15.68715, 11.13836, 5.886129, False, False
3.619183, 2.561961, 13.45258, -5.730904, False, False
3.630221, 1.973439, 11.86133, -14.86153, False, False
3.641286, 1.439769, 9.986692, -7.417952, False, False
3.796957, 3.521467, 8.046727, 0.212918, False, False
3.808068, 0.4934946, 5.036757, 0.3008771, False, False
3.821828, 6.396842, 1.998026, 0.9645505, False, False
3.855887, 2.95307, 2.765002, 2.667475, False, False
3.869055, 0.6595079, 2.960928, -1.63888, False, False
3.875566, 5.170161, 2.804876, -1.760122, False, False
3.882819, 4.967932, 3.134615, 3.262758, False, False
3.89409, 6.362625, 4.029502, 2.750444, False, False
3.905432, 2.653403, 4.022659, -0.5610328, False, False
3.916422, 1.287413, 3.962725, -3.69487, False, False
3.927534, 4.627647, 4.088306, -1.550483, False, False
3.938622, 6.987088, 3.979804, 3.836959, False, False
3.949589, 3.205956, 4.383635, 2.138992, False, False
3.972013, 1.972135, 3.752301, -3.218322, False, False
3.994164, 3.34316, 3.616047, -2.438874, False, False
4.005309, 5.764219, 4.027197, 1.964644, False, False
4.01669, 3.271629, 4.254511, 1.860276, False, False
4.027414, 1.60199, 3.51142, -2.11688, False, False
4.171566, 2.857452, 3.190627, -2.288203, False, False
4.183204, 4.952108, 3.36769, 1.467971, False, False
4.193931, 3.664812, 3.689479, 2.078739, False, False
