Participant Id:Wenjun
56.78461, True, 1, 56.78461, True
58.38119, True, 1, 58.38119, Hover
59.17095, True, 2, 59.17095, Hover
60.11502, True, 2, 60.11502, True
60.39239, True, 2, 60.39239, True
60.84637, True, 2, 60.84637, True
67.45492, True, 3, 67.45492, True
69.34319, True, 3, 69.34319, Hover
69.78813, True, 4, 69.78813, Hover
70.68463, True, 4, 70.68463, True
71.61275, True, 4, 71.61275, True
73.07174, True, 5, 73.07174, Hover
73.92236, True, 5, 73.92236, True
76.67972, True, 6, 76.67972, Hover
79.10506, True, 6, 79.10506, True
79.35001, True, 6, 79.35001, True
81.9688, True, 7, 81.9688, Hover
82.15741, True, 7, 82.15741, True
84.56901, True, 8, 84.56901, Hover
85.01445, True, 8, 85.01445, True
87.41325, True, 9, 87.41325, Hover
88.29068, True, 9, 88.29068, True
90.71973, True, 10, 90.71973, Hover
91.46531, True, 10, 91.46531, True
95.70703, False, 11, 95.70703, Hover
98.27499, False, 11, 98.27499, Hover
101.5726, False, 11, 101.5726, Hover
102.5898, True, 11, 102.5898, Hover
104.1385, False, 11, 104.1385, Hover
105.1672, False, 11, 105.1672, Hover
109.6002, False, 11, 109.6002, Hover
110.125, False, 11, 110.125, True
110.6533, False, 11, 110.6533, Hover
114.0322, False, 12, 114.0322, Hover
116.8539, False, 12, 116.8539, Hover
118.1643, False, 12, 118.1643, Hover
120.8441, False, 12, 120.8441, Hover
123.0741, True, 12, 123.0741, Hover
123.6192, True, 12, 123.6192, True
125.0732, True, 12, 125.0732, Hover
125.6075, True, 12, 125.6075, True
129.5936, True, 13, 129.5936, False
132.38, True, 13, 132.38, Hover
133.0728, True, 13, 133.0728, True
135.499, True, 14, 135.499, Hover
135.9722, True, 14, 135.9722, True
138.2564, True, 15, 138.2564, Hover
139.1117, True, 15, 139.1117, True
141.5881, False, 16, 141.5881, Hover
142.1268, False, 16, 142.1268, True
144.2205, False, 17, 144.2205, Hover
144.9978, False, 17, 144.9978, True
145.4598, False, 17, 145.4598, Hover
147.3298, False, 18, 147.3298, Hover
148.0358, False, 18, 148.0358, True
150.7841, False, 19, 150.7841, Hover
153.5728, False, 19, 153.5728, Hover
159.6174, True, 19, 159.6174, Hover
160.2571, True, 19, 160.2571, True
162.7221, False, 20, 162.7221, Hover
166.5832, False, 20, 166.5832, Hover
167.3729, False, 20, 167.3729, True
169.495, False, 21, 169.495, Hover
173.6021, False, 21, 173.6021, Hover
175.116, True, 21, 175.116, Hover
175.6478, True, 21, 175.6478, True
177.9663, False, 22, 177.9663, Hover
180.6446, False, 22, 180.6446, Hover
182.6655, True, 22, 182.6655, Hover
185.8329, True, 22, 185.8329, True
189.355, False, 23, 189.355, True
191.7653, False, 24, 191.7653, Hover
193.1592, False, 24, 193.1592, True
193.5986, False, 24, 193.5986, True
193.6777, False, 24, 193.6777, Hover
195.4285, False, 25, 195.4285, Hover
197.4401, False, 25, 197.4401, Hover
200.9391, True, 25, 200.9391, Hover
201.2181, True, 25, 201.2181, Hover
201.8341, True, 25, 201.8341, True
204.0146, False, 26, 204.0146, Hover
204.2596, False, 26, 204.2596, Hover
208.9071, False, 26, 208.9071, Hover
339.9399, False, 26, 339.9399, Hover
340.8046, False, 26, 340.8046, Hover
341.6493, False, 26, 341.6493, Hover
343.3038, False, 26, 343.3038, Hover
344.715, False, 26, 344.715, Hover
346.6263, True, 26, 346.6263, Hover
347.2365, True, 26, 347.2365, True
348.6701, True, 26, 348.6701, True
349.5919, True, 27, 349.5919, Hover
350.3212, True, 27, 350.3212, True
352.9864, True, 28, 352.9864, Hover
353.6778, True, 28, 353.6778, True
355.8826, True, 29, 355.8826, Hover
356.0977, False, 29, 356.0977, Hover
357.0493, False, 29, 357.0493, True
357.583, False, 29, 357.583, True
359.5935, False, 30, 359.5935, Hover
360.0974, False, 30, 360.0974, True
361.3634, False, 30, 361.3634, Hover
364.3239, False, 31, 364.3239, Hover
366.5146, False, 31, 366.5146, Hover
368.3078, True, 31, 368.3078, Hover
368.8269, True, 31, 368.8269, False
369.6261, True, 31, 369.6261, Hover
370.3206, True, 31, 370.3206, True
370.6818, True, 31, 370.6818, True
372.559, True, 32, 372.559, Hover
372.7589, False, 32, 372.7589, Hover
374.6296, False, 32, 374.6296, Hover
376.4098, False, 32, 376.4098, Hover
377.0626, True, 32, 377.0626, Hover
377.5536, True, 32, 377.5536, True
379.4354, True, 32, 379.4354, True
381.6033, True, 33, 381.6033, False
383.442, True, 33, 383.442, False
384.6944, False, 33, 384.6944, Hover
385.3763, False, 33, 385.3763, True
387.6884, False, 34, 387.6884, Hover
389.7287, False, 34, 389.7287, True
392.0679, False, 35, 392.0679, Hover
393.1385, False, 35, 393.1385, Hover
395.5388, False, 35, 395.5388, Hover
397.2253, True, 35, 397.2253, Hover
399.6337, True, 35, 399.6337, True
402.9104, False, 36, 402.9104, Hover
404.4164, False, 36, 404.4164, Hover
405.0748, False, 36, 405.0748, True
408.5302, False, 37, 408.5302, Hover
409.2285, False, 37, 409.2285, True
409.6136, False, 37, 409.6136, True
410.0421, False, 37, 410.0421, True
414.4482, False, 38, 414.4482, True
419.7097, False, 39, 419.7097, Hover
420.1749, False, 39, 420.1749, Hover
421.6689, True, 39, 421.6689, Hover
422.2314, True, 39, 422.2314, False
424.9203, True, 39, 424.9203, Hover
425.4656, True, 39, 425.4656, True
428.4869, False, 40, 428.4869, Hover
428.9871, False, 40, 428.9871, True
429.3552, False, 40, 429.3552, True
429.7485, False, 40, 429.7485, True
431.3752, False, 41, 431.3752, Hover
432.0078, False, 41, 432.0078, True
434.413, False, 42, 434.413, Hover
435.0385, False, 42, 435.0385, True
437.8222, False, 43, 437.8222, Hover
440.3262, False, 43, 440.3262, Hover
443.5887, True, 43, 443.5887, Hover
444.058, True, 43, 444.058, Hover
444.1042, True, 43, 444.1042, True
449.8832, False, 44, 449.8832, Hover
450.2523, True, 44, 450.2523, Hover
450.7223, True, 44, 450.7223, True
453.0278, True, 45, 453.0278, Hover
453.8489, False, 45, 453.8489, Hover
454.4951, False, 45, 454.4951, True
456.8168, False, 46, 456.8168, Hover
457.9818, False, 46, 457.9818, True
460.5254, False, 47, 460.5254, Hover
464.4807, True, 47, 464.4807, Hover
465.3879, True, 47, 465.3879, Hover
466.103, True, 47, 466.103, True
469.9782, False, 48, 469.9782, Hover
470.832, True, 48, 470.832, Hover
471.3085, True, 48, 471.3085, True
473.8439, True, 49, 473.8439, Hover
474.2105, True, 49, 474.2105, True
476.7623, True, 50, 476.7623, Hover
478.467, True, 50, 478.467, True
