1668986683,gaze_vector,0,0,0 
1668986689,gaze_vector,0,0,0 
1668986174,gaze_vector,0,0,0 
1668986214,gaze_vector,0,0,0 
1668986221,gaze_vector,0,0,0 
1668986227,gaze_vector,0,0,0 
1668986236,gaze_vector,0,0,0 
1668986248,gaze_vector,0,0,0 
1668986259,gaze_vector,0,0,0 
1668986270,gaze_vector,0,0,0 
1668986283,gaze_vector,0,0,0 
1668986292,gaze_vector,0,0,0 
1668986304,gaze_vector,0,0,0 
1668986314,gaze_vector,0,0,0 
1668986325,gaze_vector,0,0,0 
1668986339,gaze_vector,0,0,0 
1668986348,gaze_vector,0,0,0 
1668986359,gaze_vector,0,0,0 
1668986371,gaze_vector,0,0,0 
1668986381,gaze_vector,0,0,0 
1668986393,gaze_vector,0,0,0 
1668986407,gaze_vector,0,0,0 
1668986415,gaze_vector,0,0,0 
1668986426,gaze_vector,0,0,0 
1668986437,gaze_vector,0,0,0 
1668986447,gaze_vector,0,0,0 
1668986459,gaze_vector,0,0,0 
1668986469,gaze_vector,0,0,0 
1668986482,gaze_vector,0,0,0 
1668986493,gaze_vector,0,0,0 
1668986503,gaze_vector,0,0,0 
1668986515,gaze_vector,0,0,0 
1668986526,gaze_vector,0,0,0 
1668986537,gaze_vector,0,0,0 
1668986547,gaze_vector,0,0,0 
1668986559,gaze_vector,0,0,0 
1668986571,gaze_vector,0,0,0 
1668986583,gaze_vector,0,0,0 
1668986592,gaze_vector,0,0,0 
1668986604,gaze_vector,0,0,0 
1668986616,gaze_vector,0,0,0 
1668986627,gaze_vector,0,0,0 
1668986637,gaze_vector,0,0,0 
1668986649,gaze_vector,0,0,0 
1668986659,gaze_vector,0,0,0 
1668986670,gaze_vector,0,0,0 
1668986682,gaze_vector,0,0,0 
1668986693,gaze_vector,0,0,0 
1668986704,gaze_vector,0,0,0 
1668986715,gaze_vector,0,0,0 
1668986726,gaze_vector,0,0,0 
1668986737,gaze_vector,0,0,0 
1668986749,gaze_vector,0,0,0 
1668986760,gaze_vector,0,0,0 
1668986771,gaze_vector,0,0,0 
1668986782,gaze_vector,0,0,0 
1668986793,gaze_vector,0,0,0 
1668986805,gaze_vector,0,0,0 
1668986815,gaze_vector,0,0,0 
1668986827,gaze_vector,0,0,0 
1668986836,gaze_vector,0,0,0 
1668986849,gaze_vector,0,0,0 
1668986861,gaze_vector,0,0,0 
1668986873,gaze_vector,0,0,0 
1668986886,gaze_vector,0,0,0 
1668986898,gaze_vector,0,0,0 
1668986908,gaze_vector,0,0,0 
1668986920,gaze_vector,0,0,0 
1668986930,gaze_vector,0,0,0 
1668986942,gaze_vector,0,0,0 
1668986953,gaze_vector,0,0,0 
1668985966,gaze_vector,0,0,0 
1668985975,gaze_vector,0,0,0 
1668985987,gaze_vector,0,0,0 
1668985998,gaze_vector,0,0,0 
1668986009,gaze_vector,0,0,0 
1668986020,gaze_vector,0,0,0 
1668986031,gaze_vector,0,0,0 
1668986042,gaze_vector,0,0,0 
1668986053,gaze_vector,0,0,0 
1668986065,gaze_vector,0,0,0 
1668986075,gaze_vector,0,0,0 
1668986087,gaze_vector,0,0,0 
1668986098,gaze_vector,0,0,0 
1668986109,gaze_vector,0,0,0 
1668986120,gaze_vector,0,0,0 
1668986131,gaze_vector,0,0,0 
1668986142,gaze_vector,0,0,0 
1668986153,gaze_vector,0,0,0 
1668986164,gaze_vector,0,0,0 
1668986176,gaze_vector,0,0,0 
1668986186,gaze_vector,0,0,0 
1668986197,gaze_vector,0,0,0 
1668986212,gaze_vector,0,0,0 
1668986221,gaze_vector,0,0,0 
1668986231,gaze_vector,0,0,0 
1668986243,gaze_vector,0,0,0 
1668986253,gaze_vector,0,0,0 
1668986264,gaze_vector,0,0,0 
1668986276,gaze_vector,0,0,0 
1668986286,gaze_vector,0,0,0 
1668986298,gaze_vector,0,0,0 
1668986436,gaze_vector,0,0,0 
1668986446,gaze_vector,0,0,0 
1668986451,gaze_vector,0,0,0 
1668986459,gaze_vector,0,0,0 
1668986472,gaze_vector,0,0,0 
1668986482,gaze_vector,0,0,0 
1668986493,gaze_vector,0,0,0 
1668986505,gaze_vector,0,0,0 
1668986515,gaze_vector,0,0,0 
1668986526,gaze_vector,0,0,0 
1668986537,gaze_vector,0,0,0 
1668986549,gaze_vector,0,0,0 
1668986560,gaze_vector,0,0,0 
1668986571,gaze_vector,0,0,0 
1668986583,gaze_vector,0,0,0 
1668986593,gaze_vector,0,0,0 
1668986605,gaze_vector,0,0,0 
1668986615,gaze_vector,0,0,0 
1668986627,gaze_vector,0,0,0 
1668986638,gaze_vector,0,0,0 
1668986649,gaze_vector,0,0,0 
1668986660,gaze_vector,0,0,0 
1668986672,gaze_vector,0,0,0 
1668986683,gaze_vector,0,0,0 
1668986694,gaze_vector,0,0,0 
1668986704,gaze_vector,0,0,0 
1668986717,gaze_vector,0,0,0 
1668986727,gaze_vector,0,0,0 
1668986737,gaze_vector,0,0,0 
1668986749,gaze_vector,0,0,0 
1668986760,gaze_vector,0,0,0 
1668986771,gaze_vector,0,0,0 
1668986782,gaze_vector,0,0,0 
1668986794,gaze_vector,0,0,0 
1668986805,gaze_vector,0,0,0 
1668986815,gaze_vector,0,0,0 
1668986827,gaze_vector,0,0,0 
1668986837,gaze_vector,0,0,0 
1668986848,gaze_vector,0,0,0 
1668986860,gaze_vector,0,0,0 
1668986871,gaze_vector,0,0,0 
1668986882,gaze_vector,0,0,0 
1668986894,gaze_vector,0,0,0 
1668986905,gaze_vector,0,0,0 
1668986917,gaze_vector,0,0,0 
1668986928,gaze_vector,0,0,0 
1668986939,gaze_vector,0,0,0 
1668986951,gaze_vector,0,0,0 
1668986962,gaze_vector,0,0,0 
1668985974,gaze_vector,0,0,0 
1668985986,gaze_vector,0,0,0 
1668985998,gaze_vector,0,0,0 
1668986009,gaze_vector,0,0,0 
1668986020,gaze_vector,0,0,0 
1668986032,gaze_vector,0,0,0 
1668986043,gaze_vector,0,0,0 
1668986054,gaze_vector,0,0,0 
1668986066,gaze_vector,0,0,0 
1668986077,gaze_vector,0,0,0 
1668986088,gaze_vector,0,0,0 
1668986099,gaze_vector,0,0,0 
1668986110,gaze_vector,0,0,0 
1668986120,gaze_vector,0,0,0 
1668986133,gaze_vector,0,0,0 
1668986144,gaze_vector,0,0,0 
1668986154,gaze_vector,0,0,0 
1668986166,gaze_vector,0,0,0 
1668986176,gaze_vector,0,0,0 
1668986188,gaze_vector,0,0,0 
1668986199,gaze_vector,0,0,0 
1668986210,gaze_vector,0,0,0 
1668986220,gaze_vector,0,0,0 
1668986232,gaze_vector,0,0,0 
1668986244,gaze_vector,0,0,0 
1668986254,gaze_vector,0,0,0 
1668986265,gaze_vector,0,0,0 
1668986276,gaze_vector,0,0,0 
1668986288,gaze_vector,0,0,0 
1668986299,gaze_vector,0,0,0 
1668986310,gaze_vector,0,0,0 
1668986321,gaze_vector,0,0,0 
1668986332,gaze_vector,0,0,0 
1668986344,gaze_vector,0,0,0 
1668986354,gaze_vector,0,0,0 
1668986366,gaze_vector,0,0,0 
1668986377,gaze_vector,0,0,0 
1668986388,gaze_vector,0,0,0 
1668986399,gaze_vector,0,0,0 
1668986410,gaze_vector,0,0,0 
1668986421,gaze_vector,0,0,0 
1668986433,gaze_vector,0,0,0 
1668986444,gaze_vector,0,0,0 
1668986454,gaze_vector,0,0,0 
1668986466,gaze_vector,0,0,0 
1668986477,gaze_vector,0,0,0 
1668986488,gaze_vector,0,0,0 
1668986499,gaze_vector,0,0,0 
1668986510,gaze_vector,0,0,0 
1668986521,gaze_vector,0,0,0 
1668986532,gaze_vector,0,0,0 
1668986543,gaze_vector,0,0,0 
1668986554,gaze_vector,0,0,0 
1668986565,gaze_vector,0,0,0 
1668986576,gaze_vector,0,0,0 
1668986588,gaze_vector,0,0,0 
1668986599,gaze_vector,0,0,0 
1668986610,gaze_vector,0,0,0 
1668986620,gaze_vector,0,0,0 
1668986632,gaze_vector,0,0,0 
1668986643,gaze_vector,0,0,0 
1668986654,gaze_vector,0,0,0 
1668986665,gaze_vector,0,0,0 
1668986676,gaze_vector,0,0,0 
1668986688,gaze_vector,0,0,0 
1668986699,gaze_vector,0,0,0 
1668986710,gaze_vector,0,0,0 
1668986720,gaze_vector,0,0,0 
1668986732,gaze_vector,0,0,0 
1668986744,gaze_vector,0,0,0 
1668986754,gaze_vector,0,0,0 
1668986766,gaze_vector,0,0,0 
1668986776,gaze_vector,0,0,0 
1668986787,gaze_vector,0,0,0 
1668986798,gaze_vector,0,0,0 
1668986810,gaze_vector,0,0,0 
1668986821,gaze_vector,0,0,0 
1668986832,gaze_vector,0,0,0 
1668986844,gaze_vector,0,0,0 
1668986854,gaze_vector,0,0,0 
1668986866,gaze_vector,0,0,0 
1668986877,gaze_vector,0,0,0 
1668986888,gaze_vector,0,0,0 
1668986898,gaze_vector,0,0,0 
1668986910,gaze_vector,0,0,0 
1668986920,gaze_vector,0,0,0 
1668986932,gaze_vector,0,0,0 
1668986943,gaze_vector,0,0,0 
1668986954,gaze_vector,0,0,0 
1668986965,gaze_vector,0,0,0 
1668985977,gaze_vector,0,0,0 
1668985988,gaze_vector,0,0,0 
1668985999,gaze_vector,0,0,0 
1668986010,gaze_vector,0,0,0 
1668986021,gaze_vector,0,0,0 
1668986033,gaze_vector,0,0,0 
1668986045,gaze_vector,0,0,0 
1668986055,gaze_vector,0,0,0 
1668986067,gaze_vector,0,0,0 
1668986078,gaze_vector,0,0,0 
1668986089,gaze_vector,0,0,0 
1668986099,gaze_vector,0,0,0 
1668986111,gaze_vector,0,0,0 
1668986121,gaze_vector,0,0,0 
1668986133,gaze_vector,0,0,0 
1668986144,gaze_vector,0,0,0 
1668986155,gaze_vector,0,0,0 
1668986166,gaze_vector,0,0,0 
1668986176,gaze_vector,0,0,0 
1668986189,gaze_vector,0,0,0 
1668986199,gaze_vector,0,0,0 
1668986211,gaze_vector,0,0,0 
1668986222,gaze_vector,0,0,0 
1668986233,gaze_vector,0,0,0 
1668986245,gaze_vector,0,0,0 
1668986255,gaze_vector,0,0,0 
1668986267,gaze_vector,0,0,0 
1668986277,gaze_vector,0,0,0 
1668986306,gaze_vector,0,0,0 
1668986317,gaze_vector,0,0,0 
1668986328,gaze_vector,0,0,0 
1668986339,gaze_vector,0,0,0 
1668986350,gaze_vector,0,0,0 
1668986361,gaze_vector,0,0,0 
1668986373,gaze_vector,0,0,0 
1668986384,gaze_vector,0,0,0 
1668986394,gaze_vector,0,0,0 
1668986406,gaze_vector,0,0,0 
1668986416,gaze_vector,0,0,0 
1668986428,gaze_vector,0,0,0 
1668986439,gaze_vector,0,0,0 
1668986450,gaze_vector,0,0,0 
1668986461,gaze_vector,0,0,0 
1668986472,gaze_vector,0,0,0 
1668986483,gaze_vector,0,0,0 
1668986495,gaze_vector,0,0,0 
1668986505,gaze_vector,0,0,0 
1668986516,gaze_vector,0,0,0 
1668986528,gaze_vector,0,0,0 
1668986539,gaze_vector,0,0,0 
1668986549,gaze_vector,0,0,0 
1668986562,gaze_vector,0,0,0 
1668986572,gaze_vector,0,0,0 
1668986583,gaze_vector,0,0,0 
1668986595,gaze_vector,0,0,0 
1668986605,gaze_vector,0,0,0 
1668986616,gaze_vector,0,0,0 
1668986630,gaze_vector,0,0,0 
1668986639,gaze_vector,0,0,0 
1668986651,gaze_vector,0,0,0 
1668986661,gaze_vector,0,0,0 
1668986674,gaze_vector,0,0,0 
1668986683,gaze_vector,0,0,0 
1668986696,gaze_vector,0,0,0 
1668986706,gaze_vector,0,0,0 
1668986716,gaze_vector,0,0,0 
1668986729,gaze_vector,0,0,0 
1668986738,gaze_vector,0,0,0 
1668986750,gaze_vector,0,0,0 
