'global_time':3.579304, 'center_x':-4, 'center_y':1, 'center_z':0.3999996, 'gaze_x':-3.943387, 'gaze_y':1.078852, 'gaze_z':0.5266238, 'useGaze': True
'global_time':4.136683, 'center_x':-4, 'center_y':2.5, 'center_z':0.3999996, 'gaze_x':-3.935242, 'gaze_y':2.182106, 'gaze_z':0.6285822, 'useGaze': True
'global_time':4.611588, 'center_x':-4, 'center_y':2.5, 'center_z':2, 'gaze_x':-3.936152, 'gaze_y':2.138356, 'gaze_z':1.942291, 'useGaze': True
'global_time':6.1024, 'center_x':-2.6, 'center_y':2.5, 'center_z':5, 'gaze_x':-2.603533, 'gaze_y':2.537291, 'gaze_z':4.932559, 'useGaze': True
'global_time':6.731375, 'center_x':-4, 'center_y':1, 'center_z':3.6, 'gaze_x':-3.941959, 'gaze_y':1.108643, 'gaze_z':3.476388, 'useGaze': True
'global_time':7.421525, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.1317512, 'gaze_y':1.122497, 'gaze_z':4.936869, 'useGaze': True
'global_time':8.043353, 'center_x':-2.6, 'center_y':1, 'center_z':5, 'gaze_x':-2.567444, 'gaze_y':1.105545, 'gaze_z':4.937181, 'useGaze': True
'global_time':8.609546, 'center_x':-4, 'center_y':1, 'center_z':3.6, 'gaze_x':-3.942883, 'gaze_y':1.157069, 'gaze_z':3.32576, 'useGaze': True
'global_time':9.239527, 'center_x':-1, 'center_y':1, 'center_z':5, 'gaze_x':-1.482848, 'gaze_y':1.250605, 'gaze_z':4.936704, 'useGaze': True
'global_time':9.852006, 'center_x':-4, 'center_y':2.5, 'center_z':3.6, 'gaze_x':-3.940294, 'gaze_y':2.192244, 'gaze_z':3.586312, 'useGaze': True
'global_time':10.64767, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.2768219, 'gaze_y':1.37618, 'gaze_z':4.934776, 'useGaze': True
'global_time':12.14239, 'center_x':-4, 'center_y':1, 'center_z':0.3999996, 'gaze_x':-3.940565, 'gaze_y':1.199802, 'gaze_z':0.5040569, 'useGaze': True
'global_time':12.92859, 'center_x':-4, 'center_y':2.5, 'center_z':2, 'gaze_x':-3.935726, 'gaze_y':2.287956, 'gaze_z':2.203634, 'useGaze': True
'global_time':13.68107, 'center_x':-2.6, 'center_y':1, 'center_z':5, 'gaze_x':-2.336725, 'gaze_y':1.437818, 'gaze_z':4.934422, 'useGaze': True
'global_time':14.39359, 'center_x':-1, 'center_y':2.5, 'center_z':5, 'gaze_x':-0.6543437, 'gaze_y':2.271837, 'gaze_z':4.928335, 'useGaze': True
'global_time':14.96677, 'center_x':-2.6, 'center_y':2.5, 'center_z':5, 'gaze_x':-2.554988, 'gaze_y':2.197718, 'gaze_z':4.931626, 'useGaze': True
'global_time':15.53908, 'center_x':-2.6, 'center_y':1, 'center_z':5, 'gaze_x':-2.675886, 'gaze_y':1.232043, 'gaze_z':4.935699, 'useGaze': True
'global_time':16.1494, 'center_x':-4, 'center_y':2.5, 'center_z':2, 'gaze_x':-3.931627, 'gaze_y':2.0877, 'gaze_z':2.460966, 'useGaze': True
'global_time':16.73547, 'center_x':-4, 'center_y':1, 'center_z':3.6, 'gaze_x':-3.939762, 'gaze_y':1.266931, 'gaze_z':3.456109, 'useGaze': True
'global_time':17.33427, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.939466, 'gaze_y':1.281508, 'gaze_z':2.262206, 'useGaze': True
'global_time':17.97982, 'center_x':-4, 'center_y':2.5, 'center_z':3.6, 'gaze_x':-3.960025, 'gaze_y':2.046754, 'gaze_z':3.602686, 'useGaze': True
'global_time':19.58439, 'center_x':-4, 'center_y':2.5, 'center_z':0.3999996, 'gaze_x':-3.935149, 'gaze_y':2.327086, 'gaze_z':0.726706, 'useGaze': True
'global_time':20.17127, 'center_x':-4, 'center_y':1, 'center_z':2, 'gaze_x':-3.937499, 'gaze_y':1.22944, 'gaze_z':2.194751, 'useGaze': True
'global_time':21.22964, 'center_x':0.6, 'center_y':1, 'center_z':5, 'gaze_x':0.6145383, 'gaze_y':1.269748, 'gaze_z':4.935066, 'useGaze': True
'global_time':22.50008, 'center_x':-4, 'center_y':1, 'center_z':0.3999996, 'gaze_x':-3.940884, 'gaze_y':1.122603, 'gaze_z':0.6509565, 'useGaze': True
'global_time':23.58621, 'center_x':-4, 'center_y':2.5, 'center_z':0.3999996, 'gaze_x':-3.93724, 'gaze_y':2.549726, 'gaze_z':0.5384917, 'useGaze': True
'global_time':24.85791, 'center_x':0.6, 'center_y':2.5, 'center_z':5, 'gaze_x':0.2896196, 'gaze_y':2.517462, 'gaze_z':4.929099, 'useGaze': True
'global_time':26.33141, 'center_x':-2.6, 'center_y':2.5, 'center_z':5, 'gaze_x':-2.879012, 'gaze_y':2.653687, 'gaze_z':4.935651, 'useGaze': True
'global_time':27.08323, 'center_x':-1, 'center_y':1, 'center_z':5, 'gaze_x':-1.44051, 'gaze_y':1.355289, 'gaze_z':4.937038, 'useGaze': True
'global_time':28.13715, 'center_x':-4, 'center_y':1, 'center_z':0.3999996, 'gaze_x':-3.941171, 'gaze_y':1.219342, 'gaze_z':0.7814314, 'useGaze': True
'global_time':28.84445, 'center_x':-1, 'center_y':1, 'center_z':5, 'gaze_x':-1.073957, 'gaze_y':1.132807, 'gaze_z':4.940049, 'useGaze': True
'global_time':29.43652, 'center_x':-1, 'center_y':2.5, 'center_z':5, 'gaze_x':-0.8523043, 'gaze_y':2.199589, 'gaze_z':4.933263, 'useGaze': True
'global_time':30.24891, 'center_x':-4, 'center_y':1, 'center_z':3.6, 'gaze_x':-3.937212, 'gaze_y':1.200248, 'gaze_z':3.12911, 'useGaze': True
