5.477282, 1, FP
5.622294, 1, TN
5.74401, 1, FP
6.365763, 1, FN
6.519775, 1, TP
6.663889, 1, FN
8.941547, 1, FP
9.943722, 1, TN
10.09942, 2, FP
10.47307, 2, TN
13.88677, 2, FP
15.06233, 2, TN
19.39131, 2, TP
20.32357, 2, FN
22.21403, 2, TP
23.52611, 2, FN
24.73714, 2, TP
29.01967, 2, TN
29.1485, 3, FP
32.57775, 3, TN
32.70862, 3, FP
34.08796, 3, TN
34.26118, 3, FP
34.50616, 3, TN
34.68357, 3, FP
34.80655, 3, TN
38.97428, 3, FP
39.18491, 3, TN
39.8857, 3, FP
40.76992, 3, TN
46.75987, 3, TP
47.35847, 3, FN
48.36796, 3, TP
52.00298, 3, TN
56.02944, 4, TP
58.42905, 4, TN
61.62878, 5, TP
63.55225, 5, FN
64.9661, 5, TP
68.40197, 5, TN
