3.257176, 1, FP
10.26187, 1, TN
11.78686, 1, FP
13.07475, 1, TN
18.03819, 1, FP
19.7158, 1, TN
21.33342, 1, FP
24.56911, 1, TN
25.5789, 1, FP
45.99598, 1, TN
46.83604, 1, FP
55.51022, 1, TN
57.59779, 1, FP
60.20845, 1, TN
65.05959, 1, FP
70.44417, 1, TN
77.00101, 1, TP
82.88528, 1, TN
87.06172, 2, TP
93.43648, 2, FN
93.62444, 2, TP
98.24492, 2, TN
100.9966, 3, TP
109.0426, 3, TN
113.8592, 4, TP
121.4841, 4, TN
128.1094, 5, FP
135.2191, 5, TN
141.48, 5, TP
144.8292, 5, FN
144.9537, 5, TP
148.5767, 5, TN
