2.128396, 1, FP
4.943098, 1, TN
6.453951, 1, FP
8.092487, 1, TN
9.652784, 1, FP
11.26254, 1, TN
12.83974, 1, FP
14.18372, 1, TN
15.5939, 1, FP
17.2487, 1, TN
18.7653, 1, FP
20.54731, 1, TN
23.29033, 1, FP
24.41175, 1, TN
29.25436, 1, FP
45.16928, 1, TN
48.33326, 1, FP
49.99783, 1, TN
51.65357, 1, FP
53.77418, 1, TN
55.24993, 1, FP
57.37012, 1, TN
58.88155, 1, FP
60.71781, 1, TN
62.05099, 1, FP
63.50534, 1, TN
65.19343, 1, FP
66.70649, 1, TN
68.02314, 1, FP
69.4897, 1, TN
70.78569, 1, FP
72.21859, 1, TN
73.39168, 1, FP
74.89699, 1, TN
76.21944, 1, FP
77.47392, 1, TN
78.81905, 1, FP
80.09366, 1, TN
81.56064, 1, FP
83.15179, 1, TN
86.51514, 1, FP
